1784008709.010373, Memory stream pilot, pipeline, prepare, start, 100578370679083
1784008709.010502, Memory stream pilot, CPU memory stream, prepare, start, 100578370747416
1784008709.048737, Memory stream pilot, CPU memory stream, prepare, end, 100578408990250
1784008709.048786, Memory stream pilot, pipeline, prepare, end, 100578409033000
1784008709.049077, Memory stream pilot, pipeline - train, run, start, 92102684767916123466403595150290296326, 1784008709.049053, 1, 1, 100578409325500
1784008709.049143, Memory stream pilot, CPU memory stream, run, start, 100578409391916
1784008709.136813, Memory stream pilot, CPU memory stream, run, end, 100578497072958
1784008709.136894, Memory stream pilot, pipeline - train, run, end, 92102684767916123466403595150290296326, 1784008709.049053, 1, 1, 100578497151958
1784008709.137136, Memory stream pilot, pipeline - train, run, start, 193307941237828077207716382925601927445, 1784008709.137101, 2, 1, 100578497383000
1784008709.137297, Memory stream pilot, CPU memory stream, run, start, 100578497547125
1784008709.196469, Memory stream pilot, CPU memory stream, run, end, 100578556724458
1784008709.196542, Memory stream pilot, pipeline - train, run, end, 193307941237828077207716382925601927445, 1784008709.137101, 2, 1, 100578556797541
1784008709.196784, Memory stream pilot, pipeline - train, run, start, 309572062015281364164382541282397543884, 1784008709.196759, 3, 1, 100578557031166
1784008709.196870, Memory stream pilot, CPU memory stream, run, start, 100578557118333
1784008709.256440, Memory stream pilot, CPU memory stream, run, end, 100578616705208
1784008709.256524, Memory stream pilot, pipeline - train, run, end, 309572062015281364164382541282397543884, 1784008709.196759, 3, 1, 100578616770416
1784008709.256692, Memory stream pilot, pipeline - train, run, start, 120810070201551063813842617050314064933, 1784008709.256669, 4, 1, 100578616935666
1784008709.256770, Memory stream pilot, CPU memory stream, run, start, 100578617015833
1784008709.315089, Memory stream pilot, CPU memory stream, run, end, 100578675345416
1784008709.315146, Memory stream pilot, pipeline - train, run, end, 120810070201551063813842617050314064933, 1784008709.256669, 4, 1, 100578675390791
1784008709.315288, Memory stream pilot, pipeline - train, run, start, 304780249053145553131281419601958463576, 1784008709.315266, 5, 1, 100578675531250
1784008709.315346, Memory stream pilot, CPU memory stream, run, start, 100578675589416
1784008709.376807, Memory stream pilot, CPU memory stream, run, end, 100578737065916
1784008709.376875, Memory stream pilot, pipeline - train, run, end, 304780249053145553131281419601958463576, 1784008709.315266, 5, 1, 100578737121000
1784008709.377030, Memory stream pilot, pipeline - train, run, start, 170141563954316052583556621367167784538, 1784008709.377003, 6, 1, 100578737273958
1784008709.377110, Memory stream pilot, CPU memory stream, run, start, 100578737355333
1784008709.436710, Memory stream pilot, CPU memory stream, run, end, 100578796972333
1784008709.436777, Memory stream pilot, pipeline - train, run, end, 170141563954316052583556621367167784538, 1784008709.377003, 6, 1, 100578797022166
1784008709.436920, Memory stream pilot, pipeline - train, run, start, 218714512784246800286443518684876802158, 1784008709.436896, 7, 1, 100578797163166
1784008709.436996, Memory stream pilot, CPU memory stream, run, start, 100578797240958
1784008709.495865, Memory stream pilot, CPU memory stream, run, end, 100578856119041
1784008709.495923, Memory stream pilot, pipeline - train, run, end, 218714512784246800286443518684876802158, 1784008709.436896, 7, 1, 100578856165875
1784008709.496072, Memory stream pilot, pipeline - train, run, start, 138582123440266943559731245526648695945, 1784008709.496046, 8, 1, 100578856314416
1784008709.496130, Memory stream pilot, CPU memory stream, run, start, 100578856372583
1784008709.556308, Memory stream pilot, CPU memory stream, run, end, 100578916563625
1784008709.556376, Memory stream pilot, pipeline - train, run, end, 138582123440266943559731245526648695945, 1784008709.496046, 8, 1, 100578916620541
1784008709.556578, Memory stream pilot, pipeline - train, run, start, 284688159699356977591589641517210330979, 1784008709.556550, 9, 1, 100578916822875
1784008709.556649, Memory stream pilot, CPU memory stream, run, start, 100578916891916
1784008709.616209, Memory stream pilot, CPU memory stream, run, end, 100578976463083
1784008709.616271, Memory stream pilot, pipeline - train, run, end, 284688159699356977591589641517210330979, 1784008709.556550, 9, 1, 100578976512833
1784008709.616423, Memory stream pilot, pipeline - train, run, start, 94856351170238824578179175942640528701, 1784008709.616387, 10, 1, 100578976665666
1784008709.616488, Memory stream pilot, CPU memory stream, run, start, 100578976729750
1784008709.675558, Memory stream pilot, CPU memory stream, run, end, 100579035814750
1784008709.675623, Memory stream pilot, pipeline - train, run, end, 94856351170238824578179175942640528701, 1784008709.616387, 10, 1, 100579035864208
1784008709.675796, Memory stream pilot, pipeline - train, run, start, 177481891160318801275831871258213537493, 1784008709.675774, 11, 1, 100579036037250
1784008709.675860, Memory stream pilot, CPU memory stream, run, start, 100579036102291
1784008709.734989, Memory stream pilot, CPU memory stream, run, end, 100579095242666
1784008709.735046, Memory stream pilot, pipeline - train, run, end, 177481891160318801275831871258213537493, 1784008709.675774, 11, 1, 100579095286541
1784008709.735195, Memory stream pilot, pipeline - train, run, start, 329859248250380889451590478198746712545, 1784008709.735174, 12, 1, 100579095434958
1784008709.735257, Memory stream pilot, CPU memory stream, run, start, 100579095497625
1784008709.794451, Memory stream pilot, CPU memory stream, run, end, 100579154704500
1784008709.794509, Memory stream pilot, pipeline - train, run, end, 329859248250380889451590478198746712545, 1784008709.735174, 12, 1, 100579154750416
1784008709.794664, Memory stream pilot, pipeline - train, run, start, 305618464544727312742860927584668546599, 1784008709.794640, 13, 1, 100579154904041
1784008709.794717, Memory stream pilot, CPU memory stream, run, start, 100579154957708
1784008709.853052, Memory stream pilot, CPU memory stream, run, end, 100579213305500
1784008709.853108, Memory stream pilot, pipeline - train, run, end, 305618464544727312742860927584668546599, 1784008709.794640, 13, 1, 100579213348166
1784008709.853239, Memory stream pilot, pipeline - train, run, start, 325682737756448636104733188345708464104, 1784008709.853219, 14, 1, 100579213479375
1784008709.853293, Memory stream pilot, CPU memory stream, run, start, 100579213532666
1784008709.912588, Memory stream pilot, CPU memory stream, run, end, 100579272841875
1784008709.912649, Memory stream pilot, pipeline - train, run, end, 325682737756448636104733188345708464104, 1784008709.853219, 14, 1, 100579272888750
1784008709.912802, Memory stream pilot, pipeline - train, run, start, 30596328233872626692092390156520605068, 1784008709.912775, 15, 1, 100579273041833
1784008709.912853, Memory stream pilot, CPU memory stream, run, start, 100579273092541
1784008709.972382, Memory stream pilot, CPU memory stream, run, end, 100579332635375
1784008709.972448, Memory stream pilot, pipeline - train, run, end, 30596328233872626692092390156520605068, 1784008709.912775, 15, 1, 100579332688958
1784008709.972609, Memory stream pilot, pipeline - train, run, start, 89261886414049551202362840259563593339, 1784008709.972585, 16, 1, 100579332847458
1784008709.972668, Memory stream pilot, CPU memory stream, run, start, 100579332907583
1784008710.032145, Memory stream pilot, CPU memory stream, run, end, 100579392398458
1784008710.032206, Memory stream pilot, pipeline - train, run, end, 89261886414049551202362840259563593339, 1784008709.972585, 16, 1, 100579392445125
1784008710.032363, Memory stream pilot, pipeline - train, run, start, 142122445897130915782261664698578331299, 1784008710.032336, 17, 1, 100579392601208
1784008710.032475, Memory stream pilot, CPU memory stream, run, start, 100579392725958
1784008710.090405, Memory stream pilot, CPU memory stream, run, end, 100579450653958
