1784081754.008565, Memory stream pilot, pipeline, prepare, start, 6200819846731552
1784081756.944182, Memory stream pilot, pipeline - train, run, end, 197829228931192862033864436810621319717, 1784081756.841122, 28, 1, 6200822782309917
1784081756.945474, Memory stream pilot, pipeline - train, run, start, 188097644728978615115774931098820770074, 1784081756.945232, 29, 1, 6200822783564350
1784081756.946211, Memory stream pilot, CPU memory stream, run, start, 6200822784297071
1784081757.048083, Memory stream pilot, CPU memory stream, run, end, 6200822886164091
1784081757.048697, Memory stream pilot, pipeline - train, run, end, 188097644728978615115774931098820770074, 1784081756.945232, 29, 1, 6200822886825612
1784081757.049660, Memory stream pilot, pipeline - train, run, start, 61483932791905168625232638275653032039, 1784081757.049493, 30, 1, 6200822887745662
1784081757.049986, Memory stream pilot, CPU memory stream, run, start, 6200822888055230
1784081757.151810, Memory stream pilot, CPU memory stream, run, end, 6200822989887050
1784081757.152527, Memory stream pilot, pipeline - train, run, end, 61483932791905168625232638275653032039, 1784081757.049493, 30, 1, 6200822990640843
1784081757.153547, Memory stream pilot, pipeline - train, run, start, 114071334049650920454444625361770976501, 1784081757.153281, 31, 1, 6200822991646188
1784081757.154041, Memory stream pilot, CPU memory stream, run, start, 6200822992110749
1784081757.255904, Memory stream pilot, CPU memory stream, run, end, 6200823093984217
1784081757.256154, Memory stream pilot, pipeline - train, run, end, 114071334049650920454444625361770976501, 1784081757.153281, 31, 1, 6200823094247641
1784081757.256747, Memory stream pilot, pipeline - train, run, start, 192449515709350767462888582613272681977, 1784081757.256595, 32, 1, 6200823094827978
1784081757.257089, Memory stream pilot, CPU memory stream, run, start, 6200823095159594
1784081757.358753, Memory stream pilot, CPU memory stream, run, end, 6200823196832438
1784081757.359435, Memory stream pilot, pipeline - train, run, end, 192449515709350767462888582613272681977, 1784081757.256595, 32, 1, 6200823197527639
1784081757.360051, Memory stream pilot, pipeline - train, run, start, 271466746498069140671151261477157795651, 1784081757.359879, 33, 1, 6200823198133624
1784081757.360368, Memory stream pilot, CPU memory stream, run, start, 6200823198437752
1784081757.462221, Memory stream pilot, CPU memory stream, run, end, 6200823300298404
1784081757.462941, Memory stream pilot, pipeline - train, run, end, 271466746498069140671151261477157795651, 1784081757.359879, 33, 1, 6200823301085685
1784081757.464055, Memory stream pilot, pipeline - train, run, start, 186736635759353039330817424067738771292, 1784081757.463756, 34, 1, 6200823302154199
1784081757.464521, Memory stream pilot, CPU memory stream, run, start, 6200823302593991
1784081757.566071, Memory stream pilot, CPU memory stream, run, end, 6200823404150675
1784081757.566668, Memory stream pilot, pipeline - train, run, end, 186736635759353039330817424067738771292, 1784081757.463756, 34, 1, 6200823404766916
1784081757.567487, Memory stream pilot, pipeline - train, run, start, 162546161269808366446195650951270975383, 1784081757.567234, 35, 1, 6200823405582613
1784081757.567806, Memory stream pilot, CPU memory stream, run, start, 6200823405874709
1784081757.669648, Memory stream pilot, CPU memory stream, run, end, 6200823507728113
1784081757.670357, Memory stream pilot, pipeline - train, run, end, 162546161269808366446195650951270975383, 1784081757.567234, 35, 1, 6200823508470450
1784081757.671429, Memory stream pilot, pipeline - train, run, start, 312382772776568602409858884765755670721, 1784081757.671164, 36, 1, 6200823509528772
1784081757.671859, Memory stream pilot, CPU memory stream, run, start, 6200823509928724
1784081757.773476, Memory stream pilot, CPU memory stream, run, end, 6200823611554144
1784081757.774196, Memory stream pilot, pipeline - train, run, end, 312382772776568602409858884765755670721, 1784081757.671164, 36, 1, 6200823612293793
1784081757.774998, Memory stream pilot, pipeline - train, run, start, 257510862062488307831756639352228490931, 1784081757.774780, 37, 1, 6200823613080242
1784081757.775299, Memory stream pilot, CPU memory stream, run, start, 6200823613369730
1784081757.876814, Memory stream pilot, CPU memory stream, run, end, 6200823714893342
1784081757.877488, Memory stream pilot, pipeline - train, run, end, 257510862062488307831756639352228490931, 1784081757.774780, 37, 1, 6200823715588335
1784081757.878272, Memory stream pilot, pipeline - train, run, start, 261680413750298082104385698332391065417, 1784081757.878076, 38, 1, 6200823716366768
1784081757.878647, Memory stream pilot, CPU memory stream, run, start, 6200823716718752
1784081757.980160, Memory stream pilot, CPU memory stream, run, end, 6200823818240204
1784081757.980873, Memory stream pilot, pipeline - train, run, end, 261680413750298082104385698332391065417, 1784081757.878076, 38, 1, 6200823818988813
1784081757.981873, Memory stream pilot, pipeline - train, run, start, 96161808291182678857109011984515082562, 1784081757.981682, 39, 1, 6200823819976414
1784081757.982395, Memory stream pilot, CPU memory stream, run, start, 6200823820464271
1784081758.084126, Memory stream pilot, CPU memory stream, run, end, 6200823922207067
1784081758.084822, Memory stream pilot, pipeline - train, run, end, 96161808291182678857109011984515082562, 1784081757.981682, 39, 1, 6200823922917980
1784081758.085587, Memory stream pilot, pipeline - train, run, start, 105628241954359197857796926800409192409, 1784081758.085400, 40, 1, 6200823923669117
1784081758.085893, Memory stream pilot, CPU memory stream, run, start, 6200823923963725
1784081758.187492, Memory stream pilot, CPU memory stream, run, end, 6200824025571977
1784081758.188204, Memory stream pilot, pipeline - train, run, end, 105628241954359197857796926800409192409, 1784081758.085400, 40, 1, 6200824026321786
1784081758.188994, Memory stream pilot, pipeline - train, run, start, 198954459000806398129752060466261866200, 1784081758.188838, 41, 1, 6200824027075547
1784081758.189198, Memory stream pilot, CPU memory stream, run, start, 6200824027261115
1784081758.290557, Memory stream pilot, CPU memory stream, run, end, 6200824128634294
1784081758.291232, Memory stream pilot, pipeline - train, run, end, 198954459000806398129752060466261866200, 1784081758.188838, 41, 1, 6200824129329175
1784081758.291989, Memory stream pilot, pipeline - train, run, start, 57519625299571603705125690896355926943, 1784081758.291791, 42, 1, 6200824130069656
1784081758.292292, Memory stream pilot, CPU memory stream, run, start, 6200824130363161
1784081758.394016, Memory stream pilot, CPU memory stream, run, end, 6200824232096997
1784081758.394721, Memory stream pilot, pipeline - train, run, end, 57519625299571603705125690896355926943, 1784081758.291791, 42, 1, 6200824232834358
1784081758.395808, Memory stream pilot, pipeline - train, run, start, 124945743924538274222362869253633024073, 1784081758.395530, 43, 1, 6200824233910871
1784081758.396265, Memory stream pilot, CPU memory stream, run, start, 6200824234334520
1784081758.497847, Memory stream pilot, CPU memory stream, run, end, 6200824335927171
1784081758.498450, Memory stream pilot, pipeline - train, run, end, 124945743924538274222362869253633024073, 1784081758.395530, 43, 1, 6200824336548996
1784081758.499274, Memory stream pilot, pipeline - train, run, start, 137058495336630492738166852772066676796, 1784081758.499057, 44, 1, 6200824337355829
1784081758.499576, Memory stream pilot, CPU memory stream, run, start, 6200824337646630
1784081758.601095, Memory stream pilot, CPU memory stream, run, end, 6200824439174481
1784081758.601785, Memory stream pilot, pipeline - train, run, end, 137058495336630492738166852772066676796, 1784081758.499057, 44, 1, 6200824439880450
1784081758.602564, Memory stream pilot, pipeline - train, run, start, 53210503887562607704326465752900771068, 1784081758.602363, 45, 1, 6200824440646147
1784081758.602869, Memory stream pilot, CPU memory stream, run, start, 6200824440938644
1784081758.704645, Memory stream pilot, CPU memory stream, run, end, 6200824542725904
1784081758.705333, Memory stream pilot, pipeline - train, run, end, 53210503887562607704326465752900771068, 1784081758.602363, 45, 1, 6200824543446497
1784081758.706380, Memory stream pilot, pipeline - train, run, start, 88398637048742134198824980118828362029, 1784081758.706115, 46, 1, 6200824544481890
1784081758.706801, Memory stream pilot, CPU memory stream, run, start, 6200824544870947
1784081758.808325, Memory stream pilot, CPU memory stream, run, end, 6200824646404990
1784081758.809064, Memory stream pilot, pipeline - train, run, end, 88398637048742134198824980118828362029, 1784081758.706115, 46, 1, 6200824647180623
1784081758.809704, Memory stream pilot, pipeline - train, run, start, 143936635553731182559971695731643664343, 1784081758.809523, 47, 1, 6200824647784704
1784081758.809905, Memory stream pilot, CPU memory stream, run, start, 6200824647967792
1784081758.911268, Memory stream pilot, CPU memory stream, run, end, 6200824749345564
1784081758.912007, Memory stream pilot, pipeline - train, run, end, 143936635553731182559971695731643664343, 1784081758.809523, 47, 1, 6200824750121453
1784081758.912678, Memory stream pilot, pipeline - train, run, start, 135811701957100125715598377862755736476, 1784081758.912521, 48, 1, 6200824750759518
1784081758.912876, Memory stream pilot, CPU memory stream, run, start, 6200824750937758
1784081759.014224, Memory stream pilot, CPU memory stream, run, end, 6200824852300697
1784081759.014970, Memory stream pilot, pipeline - train, run, end, 135811701957100125715598377862755736476, 1784081758.912521, 48, 1, 6200824853097194
1784081759.026289, Memory stream pilot, pipeline - train, run, start, 252695483029366107034179963513317282366, 1784081759.025739, 49, 1, 6200824864378906
1784081759.026725, Memory stream pilot, CPU memory stream, run, start, 6200824864793067
1784081759.128595, Memory stream pilot, CPU memory stream, run, end, 6200824966672791
1784081759.129327, Memory stream pilot, pipeline - train, run, end, 252695483029366107034179963513317282366, 1784081759.025739, 49, 1, 6200824967449544
1784081759.130584, Memory stream pilot, pipeline - train, run, start, 329968363362021871504658193550346877726, 1784081759.130324, 50, 1, 6200824968687449
1784081759.130994, Memory stream pilot, CPU memory stream, run, start, 6200824969063146
1784081759.232982, Memory stream pilot, CPU memory stream, run, end, 6200825071059878
1784081759.233576, Memory stream pilot, pipeline - train, run, end, 329968363362021871504658193550346877726, 1784081759.130324, 50, 1, 6200825071675031
1784081759.234743, Memory stream pilot, pipeline - train, run, start, 234662366933466638627764032747689007226, 1784081759.234474, 51, 1, 6200825072846073
1784081759.235163, Memory stream pilot, CPU memory stream, run, start, 6200825073232537
1784081759.336819, Memory stream pilot, CPU memory stream, run, end, 6200825174897701
1784081759.337319, Memory stream pilot, pipeline - train, run, end, 234662366933466638627764032747689007226, 1784081759.234474, 51, 1, 6200825175441910
1784081759.338404, Memory stream pilot, pipeline - train, run, start, 236660774734518689031110951373761637122, 1784081759.338190, 52, 1, 6200825176495287
1784081759.339611, Memory stream pilot, CPU memory stream, run, start, 6200825177713881
1784081759.441856, Memory stream pilot, CPU memory stream, run, end, 6200825279938982
1784081759.442577, Memory stream pilot, pipeline - train, run, end, 236660774734518689031110951373761637122, 1784081759.338190, 52, 1, 6200825280699015
1784081759.443993, Memory stream pilot, pipeline - train, run, start, 100857470874188381427471313591990332744, 1784081759.443688, 53, 1, 6200825282103337
1784081759.444382, Memory stream pilot, CPU memory stream, run, start, 6200825282451529
1784081759.546095, Memory stream pilot, CPU memory stream, run, end, 6200825384168965
1784081759.546806, Memory stream pilot, pipeline - train, run, end, 100857470874188381427471313591990332744, 1784081759.443688, 53, 1, 6200825384923702
1784081759.547861, Memory stream pilot, pipeline - train, run, start, 115442644507532636052511844293227513168, 1784081759.547604, 54, 1, 6200825385960087
1784081759.548335, Memory stream pilot, CPU memory stream, run, start, 6200825386403512
1784081759.649937, Memory stream pilot, CPU memory stream, run, end, 6200825488019556
1784081759.650679, Memory stream pilot, pipeline - train, run, end, 115442644507532636052511844293227513168, 1784081759.547604, 54, 1, 6200825488775429
1784081759.651467, Memory stream pilot, pipeline - train, run, start, 24729544024129255256295859666695792511, 1784081759.651253, 55, 1, 6200825489547478
1784081759.651769, Memory stream pilot, CPU memory stream, run, start, 6200825489839542
1784081759.753415, Memory stream pilot, CPU memory stream, run, end, 6200825591495890
1784081759.753860, Memory stream pilot, pipeline - train, run, end, 24729544024129255256295859666695792511, 1784081759.651253, 55, 1, 6200825591976835
1784081759.754508, Memory stream pilot, pipeline - train, run, start, 211303569367530777335316530756010290720, 1784081759.754354, 56, 1, 6200825592588164
1784081759.754712, Memory stream pilot, CPU memory stream, run, start, 6200825592774212
1784081759.856156, Memory stream pilot, CPU memory stream, run, end, 6200825694235183
1784081759.856834, Memory stream pilot, pipeline - train, run, end, 211303569367530777335316530756010290720, 1784081759.754354, 56, 1, 6200825694927152
1784081759.857460, Memory stream pilot, pipeline - train, run, start, 112108361308565405591486185336216805325, 1784081759.857302, 57, 1, 6200825695542705
1784081759.857745, Memory stream pilot, CPU memory stream, run, start, 6200825695814594
1784081759.959546, Memory stream pilot, CPU memory stream, run, end, 6200825797625598
1784081759.959832, Memory stream pilot, pipeline - train, run, end, 112108361308565405591486185336216805325, 1784081759.857302, 57, 1, 6200825797951086
1784081759.960833, Memory stream pilot, pipeline - train, run, start, 200807957720725571298005947146753137994, 1784081759.960592, 58, 1, 6200825798929663
1784081759.961208, Memory stream pilot, CPU memory stream, run, start, 6200825799277088
1784081760.062999, Memory stream pilot, CPU memory stream, run, end, 6200825901078652
1784081760.063661, Memory stream pilot, pipeline - train, run, end, 200807957720725571298005947146753137994, 1784081759.960592, 58, 1, 6200825901757021
1784081760.064288, Memory stream pilot, pipeline - train, run, start, 35342495336921563827658275950512161017, 1784081760.064129, 59, 1, 6200825902368718
1784081760.064591, Memory stream pilot, CPU memory stream, run, start, 6200825902660590
1784081760.166245, Memory stream pilot, CPU memory stream, run, end, 6200826004326970
1784081760.166577, Memory stream pilot, pipeline - train, run, end, 35342495336921563827658275950512161017, 1784081760.064129, 59, 1, 6200826004670251
1784081760.167195, Memory stream pilot, pipeline - train, run, start, 338993126899494736767541681524528606451, 1784081760.167037, 60, 1, 6200826005277979
1784081760.167627, Memory stream pilot, CPU memory stream, run, start, 6200826005697132
1784081760.269299, Memory stream pilot, CPU memory stream, run, end, 6200826107378856
1784081760.269960, Memory stream pilot, pipeline - train, run, end, 338993126899494736767541681524528606451, 1784081760.167037, 60, 1, 6200826108052345
1784081760.270874, Memory stream pilot, pipeline - train, run, start, 161420841002307141317056634417802627962, 1784081760.270700, 61, 1, 6200826108961402
1784081760.271228, Memory stream pilot, CPU memory stream, run, start, 6200826109297291
1784081760.373024, Memory stream pilot, CPU memory stream, run, end, 6200826211100807
1784081760.373770, Memory stream pilot, pipeline - train, run, end, 161420841002307141317056634417802627962, 1784081760.270700, 61, 1, 6200826211895832
1784081760.374977, Memory stream pilot, pipeline - train, run, start, 55218919275414183697578515941623624519, 1784081760.374755, 62, 1, 6200826213061065
1784081760.375288, Memory stream pilot, CPU memory stream, run, start, 6200826213357466
1784081760.476910, Memory stream pilot, CPU memory stream, run, end, 6200826314986134
1784081760.477302, Memory stream pilot, pipeline - train, run, end, 55218919275414183697578515941623624519, 1784081760.374755, 62, 1, 6200826315393174
1784081760.477893, Memory stream pilot, pipeline - train, run, start, 43416463448084021050291145407641377581, 1784081760.477736, 63, 1, 6200826315973143
1784081760.478188, Memory stream pilot, CPU memory stream, run, start, 6200826316256807
1784081760.579964, Memory stream pilot, CPU memory stream, run, end, 6200826418040676
1784081760.580717, Memory stream pilot, pipeline - train, run, end, 43416463448084021050291145407641377581, 1784081760.477736, 63, 1, 6200826418840117
1784081760.582117, Memory stream pilot, pipeline - train, run, start, 274069132705666506225585179087991726116, 1784081760.581854, 64, 1, 6200826420224311
1784081760.582471, Memory stream pilot, CPU memory stream, run, start, 6200826420540583
1784081760.684104, Memory stream pilot, CPU memory stream, run, end, 6200826522180771
1784081760.684532, Memory stream pilot, pipeline - train, run, end, 274069132705666506225585179087991726116, 1784081760.581854, 64, 1, 6200826522624612
1784081760.685120, Memory stream pilot, pipeline - train, run, start, 240391626274909659835050521651267983711, 1784081760.684973, 65, 1, 6200826523200100
1784081760.685400, Memory stream pilot, CPU memory stream, run, start, 6200826523470869
1784081760.787054, Memory stream pilot, CPU memory stream, run, end, 6200826625131793
1784081760.787792, Memory stream pilot, pipeline - train, run, end, 240391626274909659835050521651267983711, 1784081760.684973, 65, 1, 6200826625886578
1784081760.788392, Memory stream pilot, pipeline - train, run, start, 89193362695372161510726206749422536531, 1784081760.788244, 66, 1, 6200826626472930
1784081760.788594, Memory stream pilot, CPU memory stream, run, start, 6200826626660819
1784081760.890301, Memory stream pilot, CPU memory stream, run, end, 6200826728379935
1784081760.891087, Memory stream pilot, pipeline - train, run, end, 89193362695372161510726206749422536531, 1784081760.788244, 66, 1, 6200826729184912
1784081760.892118, Memory stream pilot, pipeline - train, run, start, 73352433483135540268694572618505475078, 1784081760.891773, 67, 1, 6200826730228625
1784081760.892758, Memory stream pilot, CPU memory stream, run, start, 6200826730840082
1784081760.994591, Memory stream pilot, CPU memory stream, run, end, 6200826832668110
1784081760.995295, Memory stream pilot, pipeline - train, run, end, 73352433483135540268694572618505475078, 1784081760.891773, 67, 1, 6200826833392479
