1787078587.057720, NoOp Chain Depth 10 Size 1024 Mode copy, pipeline, prepare, start, 9197652895918956
1787078587.058601, NoOp Chain Depth 10 Size 1024 Mode copy, pipeline, prepare, end, 9197652896666061
1787078587.067759, NoOp Chain Depth 10 Size 1024 Mode copy, pipeline - train, run, start, 253756608507174297640114434557785538320, 1787078587.067739, 1, 1, 9197652905821381
1787078587.067797, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 0, run, start, 9197652905857925
1787078587.067818, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 0, run, end, 9197652905877925
1787078587.067832, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 1, run, start, 9197652905893237
1787078587.067865, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 1, run, end, 9197652905924965
1787078587.067880, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 2, run, start, 9197652905940293
1787078587.067902, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 2, run, end, 9197652905961269
1787078587.067914, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 3, run, start, 9197652905975173
1787078587.067937, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 3, run, end, 9197652905996181
1787078587.067957, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 4, run, start, 9197652906017845
1787078587.067986, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 4, run, end, 9197652906045445
1787078587.067999, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 5, run, start, 9197652906060069
1787078587.068021, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 5, run, end, 9197652906080069
1787078587.068033, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 6, run, start, 9197652906093317
1787078587.068061, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 6, run, end, 9197652906120629
1787078587.068075, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 7, run, start, 9197652906135637
1787078587.068096, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 7, run, end, 9197652906155461
1787078587.068107, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 8, run, start, 9197652906167589
1787078587.068133, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 8, run, end, 9197652906192629
1787078587.068146, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 9, run, start, 9197652906206757
1787078587.068168, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 9, run, end, 9197652906227125
1787078587.068181, NoOp Chain Depth 10 Size 1024 Mode copy, pipeline - train, run, end, 253756608507174297640114434557785538320, 1787078587.067739, 1, 1, 9197652906240933
