1787078835.378826, NoOp Chain Depth 10 Size 10485760 Mode copy, pipeline, prepare, start, 9197901217020416
1787078835.379694, NoOp Chain Depth 10 Size 10485760 Mode copy, pipeline, prepare, end, 9197901217760065
1787078835.379956, NoOp Chain Depth 10 Size 10485760 Mode copy, pipeline - train, run, start, 127391422429733314378770249418718063479, 1787078835.379932, 1, 1, 9197901218017489
1787078835.379993, NoOp Chain Depth 10 Size 10485760 Mode copy, Copy Stage 0, run, start, 9197901218053649
1787078835.380015, NoOp Chain Depth 10 Size 10485760 Mode copy, Copy Stage 0, run, end, 9197901218074353
1787078835.380028, NoOp Chain Depth 10 Size 10485760 Mode copy, Copy Stage 1, run, start, 9197901218089457
1787078835.385510, NoOp Chain Depth 10 Size 10485760 Mode copy, Copy Stage 1, run, end, 9197901223585381
1787078835.385565, NoOp Chain Depth 10 Size 10485760 Mode copy, Copy Stage 2, run, start, 9197901223627509
1787078835.390313, NoOp Chain Depth 10 Size 10485760 Mode copy, Copy Stage 2, run, end, 9197901228389512
1787078835.390363, NoOp Chain Depth 10 Size 10485760 Mode copy, Copy Stage 3, run, start, 9197901228426728
1787078835.394831, NoOp Chain Depth 10 Size 10485760 Mode copy, Copy Stage 3, run, end, 9197901232905964
1787078835.394879, NoOp Chain Depth 10 Size 10485760 Mode copy, Copy Stage 4, run, start, 9197901232941836
1787078835.399997, NoOp Chain Depth 10 Size 10485760 Mode copy, Copy Stage 4, run, end, 9197901238072719
1787078835.400060, NoOp Chain Depth 10 Size 10485760 Mode copy, Copy Stage 5, run, start, 9197901238124255
1787078835.405133, NoOp Chain Depth 10 Size 10485760 Mode copy, Copy Stage 5, run, end, 9197901243208067
1787078835.405196, NoOp Chain Depth 10 Size 10485760 Mode copy, Copy Stage 6, run, start, 9197901243259187
1787078835.409999, NoOp Chain Depth 10 Size 10485760 Mode copy, Copy Stage 6, run, end, 9197901248075831
1787078835.410054, NoOp Chain Depth 10 Size 10485760 Mode copy, Copy Stage 7, run, start, 9197901248116247
1787078835.414295, NoOp Chain Depth 10 Size 10485760 Mode copy, Copy Stage 7, run, end, 9197901252370378
1787078835.414343, NoOp Chain Depth 10 Size 10485760 Mode copy, Copy Stage 8, run, start, 9197901252406586
1787078835.418966, NoOp Chain Depth 10 Size 10485760 Mode copy, Copy Stage 8, run, end, 9197901257041613
1787078835.419029, NoOp Chain Depth 10 Size 10485760 Mode copy, Copy Stage 9, run, start, 9197901257091389
