1787078598.987854, NoOp Chain Depth 10 Size 1024 Mode copy, pipeline, prepare, start, 9197664826048927
1787078598.988710, NoOp Chain Depth 10 Size 1024 Mode copy, pipeline, prepare, end, 9197664826776624
1787078598.988959, NoOp Chain Depth 10 Size 1024 Mode copy, pipeline - train, run, start, 318424379085348758635658386306527531712, 1787078598.988934, 1, 1, 9197664827021680
1787078598.988998, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 0, run, start, 9197664827058528
1787078598.989020, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 0, run, end, 9197664827079600
1787078598.989034, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 1, run, start, 9197664827094576
1787078598.989066, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 1, run, end, 9197664827125536
1787078598.989080, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 2, run, start, 9197664827140416
1787078598.989101, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 2, run, end, 9197664827160720
1787078598.989114, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 3, run, start, 9197664827174096
1787078598.989134, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 3, run, end, 9197664827192896
1787078598.989146, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 4, run, start, 9197664827206176
1787078598.989167, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 4, run, end, 9197664827226704
1787078598.989180, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 5, run, start, 9197664827240224
1787078598.989208, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 5, run, end, 9197664827267152
1787078598.989221, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 6, run, start, 9197664827281536
1787078598.989240, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 6, run, end, 9197664827299344
1787078598.989252, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 7, run, start, 9197664827312640
1787078598.989273, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 7, run, end, 9197664827332048
1787078598.989284, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 8, run, start, 9197664827344464
1787078598.989310, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 8, run, end, 9197664827369568
1787078598.989323, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 9, run, start, 9197664827383840
1787078598.989342, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 9, run, end, 9197664827401248
1787078598.989355, NoOp Chain Depth 10 Size 1024 Mode copy, pipeline - train, run, end, 318424379085348758635658386306527531712, 1787078598.988934, 1, 1, 9197664827414976
1787078598.989386, NoOp Chain Depth 10 Size 1024 Mode copy, pipeline - train, run, start, 304995363912970232400504652019237197550, 1787078598.989374, 2, 1, 9197664827445376
1787078598.989404, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 0, run, start, 9197664827463056
1787078598.989419, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 0, run, end, 9197664827478928
1787078598.989433, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 1, run, start, 9197664827492288
1787078598.989450, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 1, run, end, 9197664827510048
1787078598.989463, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 2, run, start, 9197664827522144
1787078598.989480, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 2, run, end, 9197664827539264
1787078598.989492, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 3, run, start, 9197664827551504
1787078598.989510, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 3, run, end, 9197664827569920
1787078598.989522, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 4, run, start, 9197664827580704
1787078598.989546, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 4, run, end, 9197664827605712
1787078598.989559, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 5, run, start, 9197664827618528
1787078598.989576, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 5, run, end, 9197664827635200
1787078598.989588, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 6, run, start, 9197664827647120
1787078598.989605, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 6, run, end, 9197664827663952
1787078598.989623, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 7, run, start, 9197664827681888
1787078598.989640, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 7, run, end, 9197664827698688
1787078598.989651, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 8, run, start, 9197664827710736
1787078598.989668, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 8, run, end, 9197664827727392
1787078598.989680, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 9, run, start, 9197664827739680
1787078598.989696, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 9, run, end, 9197664827755744
1787078598.989708, NoOp Chain Depth 10 Size 1024 Mode copy, pipeline - train, run, end, 304995363912970232400504652019237197550, 1787078598.989374, 2, 1, 9197664827767712
1787078598.989735, NoOp Chain Depth 10 Size 1024 Mode copy, pipeline - train, run, start, 249993713819281130661111337944642807645, 1787078598.989727, 3, 1, 9197664827794849
