1787078809.501244, NoOp Chain Depth 10 Size 10485760 Mode copy, pipeline, prepare, start, 9197875339443336
1787078809.503462, NoOp Chain Depth 10 Size 10485760 Mode copy, pipeline, prepare, end, 9197875341530490
1787078809.503898, NoOp Chain Depth 10 Size 10485760 Mode copy, pipeline - train, run, start, 279895596861964724468958039537329632296, 1787078809.503817, 1, 1, 9197875341962154
1787078809.504055, NoOp Chain Depth 10 Size 10485760 Mode copy, Copy Stage 0, run, start, 9197875342117258
1787078809.504098, NoOp Chain Depth 10 Size 10485760 Mode copy, Copy Stage 0, run, end, 9197875342158634
1787078809.504226, NoOp Chain Depth 10 Size 10485760 Mode copy, Copy Stage 1, run, start, 9197875342287530
1787078809.508910, NoOp Chain Depth 10 Size 10485760 Mode copy, Copy Stage 1, run, end, 9197875346985710
1787078809.509211, NoOp Chain Depth 10 Size 10485760 Mode copy, Copy Stage 2, run, start, 9197875347275662
1787078809.513917, NoOp Chain Depth 10 Size 10485760 Mode copy, Copy Stage 2, run, end, 9197875351994418
1787078809.514170, NoOp Chain Depth 10 Size 10485760 Mode copy, Copy Stage 3, run, start, 9197875352234258
1787078809.518587, NoOp Chain Depth 10 Size 10485760 Mode copy, Copy Stage 3, run, end, 9197875356664117
1787078809.518836, NoOp Chain Depth 10 Size 10485760 Mode copy, Copy Stage 4, run, start, 9197875356898645
1787078809.524184, NoOp Chain Depth 10 Size 10485760 Mode copy, Copy Stage 4, run, end, 9197875362263977
1787078809.524421, NoOp Chain Depth 10 Size 10485760 Mode copy, Copy Stage 5, run, start, 9197875362485577
1787078809.529520, NoOp Chain Depth 10 Size 10485760 Mode copy, Copy Stage 5, run, end, 9197875367597821
1787078809.529796, NoOp Chain Depth 10 Size 10485760 Mode copy, Copy Stage 6, run, start, 9197875367859229
1787078809.534519, NoOp Chain Depth 10 Size 10485760 Mode copy, Copy Stage 6, run, end, 9197875372596017
1787078809.534773, NoOp Chain Depth 10 Size 10485760 Mode copy, Copy Stage 7, run, start, 9197875372837553
1787078809.539171, NoOp Chain Depth 10 Size 10485760 Mode copy, Copy Stage 7, run, end, 9197875377246996
1787078809.539411, NoOp Chain Depth 10 Size 10485760 Mode copy, Copy Stage 8, run, start, 9197875377474213
1787078809.543734, NoOp Chain Depth 10 Size 10485760 Mode copy, Copy Stage 8, run, end, 9197875381810392
1787078809.544003, NoOp Chain Depth 10 Size 10485760 Mode copy, Copy Stage 9, run, start, 9197875382067448
1787078809.548381, NoOp Chain Depth 10 Size 10485760 Mode copy, Copy Stage 9, run, end, 9197875386457675
1787078809.548595, NoOp Chain Depth 10 Size 10485760 Mode copy, pipeline - train, run, end, 279895596861964724468958039537329632296, 1787078809.503817, 1, 1, 9197875386658203
1787078809.548840, NoOp Chain Depth 10 Size 10485760 Mode copy, pipeline - train, run, start, 28190033559968674149578967305540683983, 1787078809.548777, 2, 1, 9197875386901820
1787078809.549060, NoOp Chain Depth 10 Size 10485760 Mode copy, Copy Stage 0, run, start, 9197875387122268
1787078809.549102, NoOp Chain Depth 10 Size 10485760 Mode copy, Copy Stage 0, run, end, 9197875387162252
1787078809.549120, NoOp Chain Depth 10 Size 10485760 Mode copy, Copy Stage 1, run, start, 9197875387180444
1787078809.553368, NoOp Chain Depth 10 Size 10485760 Mode copy, Copy Stage 1, run, end, 9197875391445023
1787078809.553608, NoOp Chain Depth 10 Size 10485760 Mode copy, Copy Stage 2, run, start, 9197875391670815
1787078809.554310, NoOp Chain Depth 10 Size 10485760 Mode copy, Copy Stage 2, run, end, 9197875392377968
1787078809.554505, NoOp Chain Depth 10 Size 10485760 Mode copy, Copy Stage 3, run, start, 9197875392568112
1787078809.555232, NoOp Chain Depth 10 Size 10485760 Mode copy, Copy Stage 3, run, end, 9197875393294256
1787078809.555266, NoOp Chain Depth 10 Size 10485760 Mode copy, Copy Stage 4, run, start, 9197875393327504
1787078809.555953, NoOp Chain Depth 10 Size 10485760 Mode copy, Copy Stage 4, run, end, 9197875394013441
1787078809.555980, NoOp Chain Depth 10 Size 10485760 Mode copy, Copy Stage 5, run, start, 9197875394040561
1787078809.556696, NoOp Chain Depth 10 Size 10485760 Mode copy, Copy Stage 5, run, end, 9197875394756721
1787078809.556737, NoOp Chain Depth 10 Size 10485760 Mode copy, Copy Stage 6, run, start, 9197875394798225
1787078809.557518, NoOp Chain Depth 10 Size 10485760 Mode copy, Copy Stage 6, run, end, 9197875395579634
1787078809.557540, NoOp Chain Depth 10 Size 10485760 Mode copy, Copy Stage 7, run, start, 9197875395600178
1787078809.558742, NoOp Chain Depth 10 Size 10485760 Mode copy, Copy Stage 7, run, end, 9197875396804227
1787078809.558768, NoOp Chain Depth 10 Size 10485760 Mode copy, Copy Stage 8, run, start, 9197875396827939
1787078809.559458, NoOp Chain Depth 10 Size 10485760 Mode copy, Copy Stage 8, run, end, 9197875397519059
1787078809.559481, NoOp Chain Depth 10 Size 10485760 Mode copy, Copy Stage 9, run, start, 9197875397542052
1787078809.560490, NoOp Chain Depth 10 Size 10485760 Mode copy, Copy Stage 9, run, end, 9197875398553300
1787078809.560524, NoOp Chain Depth 10 Size 10485760 Mode copy, pipeline - train, run, end, 28190033559968674149578967305540683983, 1787078809.548777, 2, 1, 9197875398585412
1787078809.560825, NoOp Chain Depth 10 Size 10485760 Mode copy, pipeline - train, run, start, 10318034578138920695454046936505642550, 1787078809.560764, 3, 1, 9197875398886004
1787078809.560868, NoOp Chain Depth 10 Size 10485760 Mode copy, Copy Stage 0, run, start, 9197875398929077
1787078809.560898, NoOp Chain Depth 10 Size 10485760 Mode copy, Copy Stage 0, run, end, 9197875398957941
1787078809.561069, NoOp Chain Depth 10 Size 10485760 Mode copy, Copy Stage 1, run, start, 9197875399130453
1787078809.561835, NoOp Chain Depth 10 Size 10485760 Mode copy, Copy Stage 1, run, end, 9197875399897061
1787078809.562096, NoOp Chain Depth 10 Size 10485760 Mode copy, Copy Stage 2, run, start, 9197875400158293
1787078809.562823, NoOp Chain Depth 10 Size 10485760 Mode copy, Copy Stage 2, run, end, 9197875400883958
1787078809.562843, NoOp Chain Depth 10 Size 10485760 Mode copy, Copy Stage 3, run, start, 9197875400904214
1787078809.563707, NoOp Chain Depth 10 Size 10485760 Mode copy, Copy Stage 3, run, end, 9197875401768967
1787078809.563838, NoOp Chain Depth 10 Size 10485760 Mode copy, Copy Stage 4, run, start, 9197875401900071
1787078809.564527, NoOp Chain Depth 10 Size 10485760 Mode copy, Copy Stage 4, run, end, 9197875402588775
1787078809.564556, NoOp Chain Depth 10 Size 10485760 Mode copy, Copy Stage 5, run, start, 9197875402617095
1787078809.565280, NoOp Chain Depth 10 Size 10485760 Mode copy, Copy Stage 5, run, end, 9197875403340840
1787078809.565554, NoOp Chain Depth 10 Size 10485760 Mode copy, Copy Stage 6, run, start, 9197875403616152
1787078809.566272, NoOp Chain Depth 10 Size 10485760 Mode copy, Copy Stage 6, run, end, 9197875404332809
1787078809.566435, NoOp Chain Depth 10 Size 10485760 Mode copy, Copy Stage 7, run, start, 9197875404497161
1787078809.567124, NoOp Chain Depth 10 Size 10485760 Mode copy, Copy Stage 7, run, end, 9197875405185065
1787078809.567257, NoOp Chain Depth 10 Size 10485760 Mode copy, Copy Stage 8, run, start, 9197875405318649
1787078809.567942, NoOp Chain Depth 10 Size 10485760 Mode copy, Copy Stage 8, run, end, 9197875406006010
1787078809.568099, NoOp Chain Depth 10 Size 10485760 Mode copy, Copy Stage 9, run, start, 9197875406161274
1787078809.568815, NoOp Chain Depth 10 Size 10485760 Mode copy, Copy Stage 9, run, end, 9197875406875354
1787078809.568968, NoOp Chain Depth 10 Size 10485760 Mode copy, pipeline - train, run, end, 10318034578138920695454046936505642550, 1787078809.560764, 3, 1, 9197875407030443
1787078809.569115, NoOp Chain Depth 10 Size 10485760 Mode copy, pipeline - train, run, start, 32809958590224369920523375621185786308, 1787078809.569092, 4, 1, 9197875407176795
1787078809.569153, NoOp Chain Depth 10 Size 10485760 Mode copy, Copy Stage 0, run, start, 9197875407212987
1787078809.569182, NoOp Chain Depth 10 Size 10485760 Mode copy, Copy Stage 0, run, end, 9197875407241803
1787078809.569382, NoOp Chain Depth 10 Size 10485760 Mode copy, Copy Stage 1, run, start, 9197875407442315
1787078809.570178, NoOp Chain Depth 10 Size 10485760 Mode copy, Copy Stage 1, run, end, 9197875408239755
1787078809.570333, NoOp Chain Depth 10 Size 10485760 Mode copy, Copy Stage 2, run, start, 9197875408395020
1787078809.571032, NoOp Chain Depth 10 Size 10485760 Mode copy, Copy Stage 2, run, end, 9197875409092652
1787078809.571188, NoOp Chain Depth 10 Size 10485760 Mode copy, Copy Stage 3, run, start, 9197875409249788
1787078809.571895, NoOp Chain Depth 10 Size 10485760 Mode copy, Copy Stage 3, run, end, 9197875409956125
1787078809.572027, NoOp Chain Depth 10 Size 10485760 Mode copy, Copy Stage 4, run, start, 9197875410088909
1787078809.572744, NoOp Chain Depth 10 Size 10485760 Mode copy, Copy Stage 4, run, end, 9197875410804333
1787078809.573036, NoOp Chain Depth 10 Size 10485760 Mode copy, Copy Stage 5, run, start, 9197875411097630
1787078809.573796, NoOp Chain Depth 10 Size 10485760 Mode copy, Copy Stage 5, run, end, 9197875411858430
1787078809.573935, NoOp Chain Depth 10 Size 10485760 Mode copy, Copy Stage 6, run, start, 9197875411995902
