1787078472.732978, NoOp Chain Depth 10 Size 1024 Mode copy, pipeline, prepare, start, 9197538571170020
1787078472.735177, NoOp Chain Depth 10 Size 1024 Mode copy, pipeline, prepare, end, 9197538573245318
1787078472.735600, NoOp Chain Depth 10 Size 1024 Mode copy, pipeline - train, run, start, 56313976094182339103964449854971781024, 1787078472.735526, 1, 1, 9197538573663702
1787078472.735713, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 0, run, start, 9197538573775510
1787078472.735750, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 0, run, end, 9197538573810310
1787078472.735972, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 1, run, start, 9197538574032854
1787078472.736019, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 1, run, end, 9197538574079350
1787078472.736135, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 2, run, start, 9197538574196134
1787078472.736167, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 2, run, end, 9197538574227111
1787078472.736249, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 3, run, start, 9197538574309543
1787078472.736358, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 3, run, end, 9197538574418359
1787078472.736378, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 4, run, start, 9197538574437431
1787078472.736404, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 4, run, end, 9197538574463703
1787078472.736420, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 5, run, start, 9197538574480087
1787078472.736445, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 5, run, end, 9197538574505335
1787078472.736717, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 6, run, start, 9197538574777239
1787078472.736745, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 6, run, end, 9197538574804855
1787078472.736786, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 7, run, start, 9197538574845623
1787078472.736810, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 7, run, end, 9197538574870343
1787078472.736850, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 8, run, start, 9197538574909287
1787078472.736876, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 8, run, end, 9197538574935015
1787078472.736890, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 9, run, start, 9197538574949447
1787078472.736953, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 9, run, end, 9197538575012391
1787078472.736994, NoOp Chain Depth 10 Size 1024 Mode copy, pipeline - train, run, end, 56313976094182339103964449854971781024, 1787078472.735526, 1, 1, 9197538575053575
1787078472.737348, NoOp Chain Depth 10 Size 1024 Mode copy, pipeline - train, run, start, 324914306373852342286000138651783296011, 1787078472.737039, 2, 1, 9197538575408200
1787078472.737389, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 0, run, start, 9197538575448792
1787078472.737413, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 0, run, end, 9197538575472456
1787078472.737452, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 1, run, start, 9197538575511480
1787078472.737477, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 1, run, end, 9197538575536552
1787078472.737515, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 2, run, start, 9197538575574584
1787078472.737539, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 2, run, end, 9197538575598824
1787078472.737577, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 3, run, start, 9197538575637112
1787078472.737611, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 3, run, end, 9197538575670600
1787078472.737657, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 4, run, start, 9197538575716856
1787078472.737691, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 4, run, end, 9197538575750520
1787078472.738114, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 5, run, start, 9197538576174120
1787078472.738142, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 5, run, end, 9197538576201944
1787078472.738201, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 6, run, start, 9197538576260200
1787078472.738225, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 6, run, end, 9197538576284904
1787078472.738268, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 7, run, start, 9197538576327721
1787078472.738292, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 7, run, end, 9197538576351849
1787078472.738330, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 8, run, start, 9197538576389641
1787078472.738378, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 8, run, end, 9197538576437369
1787078472.738417, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 9, run, start, 9197538576477001
1787078472.738451, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 9, run, end, 9197538576510281
1787078472.738488, NoOp Chain Depth 10 Size 1024 Mode copy, pipeline - train, run, end, 324914306373852342286000138651783296011, 1787078472.737039, 2, 1, 9197538576547673
1787078472.738966, NoOp Chain Depth 10 Size 1024 Mode copy, pipeline - train, run, start, 16524433789604836541301568802036621949, 1787078472.738541, 3, 1, 9197538577027177
1787078472.739014, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 0, run, start, 9197538577073737
1787078472.739038, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 0, run, end, 9197538577097289
1787078472.739076, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 1, run, start, 9197538577136073
1787078472.739103, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 1, run, end, 9197538577162361
1787078472.739141, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 2, run, start, 9197538577200409
1787078472.739165, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 2, run, end, 9197538577224441
1787078472.739202, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 3, run, start, 9197538577262073
1787078472.739229, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 3, run, end, 9197538577288089
1787078472.739270, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 4, run, start, 9197538577329481
1787078472.739293, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 4, run, end, 9197538577353001
1787078472.739309, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 5, run, start, 9197538577368298
1787078472.739333, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 5, run, end, 9197538577392202
1787078472.739348, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 6, run, start, 9197538577407290
1787078472.739372, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 6, run, end, 9197538577430954
1787078472.739446, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 7, run, start, 9197538577505690
1787078472.739470, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 7, run, end, 9197538577529338
1787078472.739507, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 8, run, start, 9197538577566522
1787078472.739530, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 8, run, end, 9197538577589674
1787078472.739568, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 9, run, start, 9197538577627034
1787078472.739590, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 9, run, end, 9197538577649562
1787078472.739627, NoOp Chain Depth 10 Size 1024 Mode copy, pipeline - train, run, end, 16524433789604836541301568802036621949, 1787078472.738541, 3, 1, 9197538577686714
1787078472.739666, NoOp Chain Depth 10 Size 1024 Mode copy, pipeline - train, run, start, 299486575443481139925099642721524672521, 1787078472.739656, 4, 1, 9197538577726234
1787078472.739721, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 0, run, start, 9197538577780554
1787078472.739743, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 0, run, end, 9197538577802442
1787078472.739782, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 1, run, start, 9197538577841306
1787078472.739805, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 1, run, end, 9197538577864762
1787078472.740754, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 2, run, start, 9197538578814427
1787078472.740784, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 2, run, end, 9197538578844235
1787078472.740827, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 3, run, start, 9197538578886299
1787078472.740854, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 3, run, end, 9197538578913739
1787078472.740893, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 4, run, start, 9197538578952171
1787078472.740917, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 4, run, end, 9197538578976443
1787078472.740957, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 5, run, start, 9197538579016987
1787078472.740982, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 5, run, end, 9197538579041019
1787078472.741018, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 6, run, start, 9197538579078075
1787078472.741042, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 6, run, end, 9197538579101675
1787078472.741079, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 7, run, start, 9197538579138747
1787078472.741103, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 7, run, end, 9197538579162155
1787078472.741140, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 8, run, start, 9197538579199467
1787078472.741163, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 8, run, end, 9197538579222427
1787078472.741200, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 9, run, start, 9197538579259931
1787078472.741223, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 9, run, end, 9197538579282443
1787078472.741260, NoOp Chain Depth 10 Size 1024 Mode copy, pipeline - train, run, end, 299486575443481139925099642721524672521, 1787078472.739656, 4, 1, 9197538579319867
1787078472.741321, NoOp Chain Depth 10 Size 1024 Mode copy, pipeline - train, run, start, 319131038923895810409704555334283709616, 1787078472.741288, 5, 1, 9197538579380523
1787078472.741356, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 0, run, start, 9197538579415819
1787078472.741378, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 0, run, end, 9197538579437499
1787078472.741416, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 1, run, start, 9197538579475132
1787078472.741441, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 1, run, end, 9197538579500556
1787078472.741454, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 2, run, start, 9197538579513532
1787078472.741514, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 2, run, end, 9197538579573996
1787078472.741553, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 3, run, start, 9197538579612204
1787078472.741576, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 3, run, end, 9197538579635756
1787078472.741613, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 4, run, start, 9197538579672924
1787078472.741637, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 4, run, end, 9197538579696172
1787078472.741673, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 5, run, start, 9197538579732860
1787078472.741696, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 5, run, end, 9197538579755836
1787078472.741733, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 6, run, start, 9197538579792796
1787078472.741756, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 6, run, end, 9197538579816028
1787078472.741793, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 7, run, start, 9197538579852812
1787078472.741817, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 7, run, end, 9197538579876140
1787078472.741853, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 8, run, start, 9197538579912956
1787078472.741877, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 8, run, end, 9197538579936540
1787078472.741914, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 9, run, start, 9197538579973388
1787078472.741936, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 9, run, end, 9197538579995788
1787078472.741977, NoOp Chain Depth 10 Size 1024 Mode copy, pipeline - train, run, end, 319131038923895810409704555334283709616, 1787078472.741288, 5, 1, 9197538580037164
1787078472.742050, NoOp Chain Depth 10 Size 1024 Mode copy, pipeline - train, run, start, 233262468439274393849706451962334488651, 1787078472.742022, 6, 1, 9197538580109900
1787078472.742087, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 0, run, start, 9197538580146684
1787078472.742109, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 0, run, end, 9197538580168092
1787078472.742145, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 1, run, start, 9197538580204940
1787078472.742171, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 1, run, end, 9197538580230668
1787078472.742183, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 2, run, start, 9197538580243020
1787078472.742247, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 2, run, end, 9197538580306924
1787078472.742263, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 3, run, start, 9197538580321980
1787078472.742286, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 3, run, end, 9197538580345276
1787078472.742339, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 4, run, start, 9197538580398044
1787078472.742362, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 4, run, end, 9197538580421308
1787078472.742400, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 5, run, start, 9197538580459612
1787078472.742424, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 5, run, end, 9197538580483132
1787078472.742461, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 6, run, start, 9197538580520717
1787078472.742484, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 6, run, end, 9197538580543549
1787078472.742522, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 7, run, start, 9197538580580973
1787078472.742545, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 7, run, end, 9197538580604029
