1787079033.223252, NoOp Chain Depth 10 Size 10485760 Mode ref, pipeline, prepare, start, 9198099061436620
1787079033.224129, NoOp Chain Depth 10 Size 10485760 Mode ref, pipeline, prepare, end, 9198099062195356
1787079033.224388, NoOp Chain Depth 10 Size 10485760 Mode ref, pipeline - train, run, start, 118539709245241053849567361542382239352, 1787079033.224371, 1, 1, 9198099062450732
1787079033.224427, NoOp Chain Depth 10 Size 10485760 Mode ref, Ref Stage 0, run, start, 9198099062487116
1787079033.224448, NoOp Chain Depth 10 Size 10485760 Mode ref, Ref Stage 0, run, end, 9198099062508044
1787079033.224463, NoOp Chain Depth 10 Size 10485760 Mode ref, Ref Stage 1, run, start, 9198099062523580
1787079033.224481, NoOp Chain Depth 10 Size 10485760 Mode ref, Ref Stage 1, run, end, 9198099062540588
1787079033.224495, NoOp Chain Depth 10 Size 10485760 Mode ref, Ref Stage 2, run, start, 9198099062555356
1787079033.224513, NoOp Chain Depth 10 Size 10485760 Mode ref, Ref Stage 2, run, end, 9198099062572172
1787079033.224525, NoOp Chain Depth 10 Size 10485760 Mode ref, Ref Stage 3, run, start, 9198099062586044
1787079033.224545, NoOp Chain Depth 10 Size 10485760 Mode ref, Ref Stage 3, run, end, 9198099062604348
1787079033.224559, NoOp Chain Depth 10 Size 10485760 Mode ref, Ref Stage 4, run, start, 9198099062619676
1787079033.224592, NoOp Chain Depth 10 Size 10485760 Mode ref, Ref Stage 4, run, end, 9198099062650972
1787079033.224605, NoOp Chain Depth 10 Size 10485760 Mode ref, Ref Stage 5, run, start, 9198099062668732
1787079033.224626, NoOp Chain Depth 10 Size 10485760 Mode ref, Ref Stage 5, run, end, 9198099062685612
1787079033.224639, NoOp Chain Depth 10 Size 10485760 Mode ref, Ref Stage 6, run, start, 9198099062699948
1787079033.224666, NoOp Chain Depth 10 Size 10485760 Mode ref, Ref Stage 6, run, end, 9198099062725772
1787079033.224680, NoOp Chain Depth 10 Size 10485760 Mode ref, Ref Stage 7, run, start, 9198099062740956
