1787079021.394992, NoOp Chain Depth 10 Size 10485760 Mode ref, pipeline, prepare, start, 9198087233174172
1787079021.395834, NoOp Chain Depth 10 Size 10485760 Mode ref, pipeline, prepare, end, 9198087233900701
1787079021.396099, NoOp Chain Depth 10 Size 10485760 Mode ref, pipeline - train, run, start, 250631746243321066309645673980332829364, 1787079021.396080, 1, 1, 9198087234161485
1787079021.396141, NoOp Chain Depth 10 Size 10485760 Mode ref, Ref Stage 0, run, start, 9198087234201917
1787079021.396164, NoOp Chain Depth 10 Size 10485760 Mode ref, Ref Stage 0, run, end, 9198087234223661
1787079021.396179, NoOp Chain Depth 10 Size 10485760 Mode ref, Ref Stage 1, run, start, 9198087234239709
1787079021.396198, NoOp Chain Depth 10 Size 10485760 Mode ref, Ref Stage 1, run, end, 9198087234257597
1787079021.396211, NoOp Chain Depth 10 Size 10485760 Mode ref, Ref Stage 2, run, start, 9198087234271773
1787079021.396229, NoOp Chain Depth 10 Size 10485760 Mode ref, Ref Stage 2, run, end, 9198087234288525
1787079021.396242, NoOp Chain Depth 10 Size 10485760 Mode ref, Ref Stage 3, run, start, 9198087234302365
1787079021.396259, NoOp Chain Depth 10 Size 10485760 Mode ref, Ref Stage 3, run, end, 9198087234318333
1787079021.396271, NoOp Chain Depth 10 Size 10485760 Mode ref, Ref Stage 4, run, start, 9198087234331549
1787079021.396287, NoOp Chain Depth 10 Size 10485760 Mode ref, Ref Stage 4, run, end, 9198087234346957
1787079021.396300, NoOp Chain Depth 10 Size 10485760 Mode ref, Ref Stage 5, run, start, 9198087234360093
1787079021.396316, NoOp Chain Depth 10 Size 10485760 Mode ref, Ref Stage 5, run, end, 9198087234375261
1787079021.396328, NoOp Chain Depth 10 Size 10485760 Mode ref, Ref Stage 6, run, start, 9198087234388557
1787079021.396346, NoOp Chain Depth 10 Size 10485760 Mode ref, Ref Stage 6, run, end, 9198087234405981
1787079021.396359, NoOp Chain Depth 10 Size 10485760 Mode ref, Ref Stage 7, run, start, 9198087234419405
1787079021.396383, NoOp Chain Depth 10 Size 10485760 Mode ref, Ref Stage 7, run, end, 9198087234442461
1787079021.396394, NoOp Chain Depth 10 Size 10485760 Mode ref, Ref Stage 8, run, start, 9198087234454573
1787079021.396419, NoOp Chain Depth 10 Size 10485760 Mode ref, Ref Stage 8, run, end, 9198087234478221
1787079021.396432, NoOp Chain Depth 10 Size 10485760 Mode ref, Ref Stage 9, run, start, 9198087234492157
1787079021.396447, NoOp Chain Depth 10 Size 10485760 Mode ref, Ref Stage 9, run, end, 9198087234506669
1787079021.396460, NoOp Chain Depth 10 Size 10485760 Mode ref, pipeline - train, run, end, 250631746243321066309645673980332829364, 1787079021.396080, 1, 1, 9198087234520317
1787079021.396489, NoOp Chain Depth 10 Size 10485760 Mode ref, pipeline - train, run, start, 48246813265168061445764948385762842458, 1787079021.396479, 2, 1, 9198087234548285
1787079021.396507, NoOp Chain Depth 10 Size 10485760 Mode ref, Ref Stage 0, run, start, 9198087234566557
1787079021.396523, NoOp Chain Depth 10 Size 10485760 Mode ref, Ref Stage 0, run, end, 9198087234582093
1787079021.396535, NoOp Chain Depth 10 Size 10485760 Mode ref, Ref Stage 1, run, start, 9198087234594573
1787079021.396550, NoOp Chain Depth 10 Size 10485760 Mode ref, Ref Stage 1, run, end, 9198087234609821
1787079021.396563, NoOp Chain Depth 10 Size 10485760 Mode ref, Ref Stage 2, run, start, 9198087234622573
1787079021.396579, NoOp Chain Depth 10 Size 10485760 Mode ref, Ref Stage 2, run, end, 9198087234638669
1787079021.396596, NoOp Chain Depth 10 Size 10485760 Mode ref, Ref Stage 3, run, start, 9198087234655069
1787079021.396611, NoOp Chain Depth 10 Size 10485760 Mode ref, Ref Stage 3, run, end, 9198087234670333
1787079021.396623, NoOp Chain Depth 10 Size 10485760 Mode ref, Ref Stage 4, run, start, 9198087234682605
1787079021.396638, NoOp Chain Depth 10 Size 10485760 Mode ref, Ref Stage 4, run, end, 9198087234697421
1787079021.396650, NoOp Chain Depth 10 Size 10485760 Mode ref, Ref Stage 5, run, start, 9198087234709661
1787079021.396665, NoOp Chain Depth 10 Size 10485760 Mode ref, Ref Stage 5, run, end, 9198087234724525
