1787078592.939601, NoOp Chain Depth 10 Size 1024 Mode copy, pipeline, prepare, start, 9197658777798266
1787078592.940495, NoOp Chain Depth 10 Size 1024 Mode copy, pipeline, prepare, end, 9197658778560826
1787078592.949736, NoOp Chain Depth 10 Size 1024 Mode copy, pipeline - train, run, start, 263558390006485302007895202936789679665, 1787078592.949719, 1, 1, 9197658787798482
1787078592.949775, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 0, run, start, 9197658787836386
1787078592.949798, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 0, run, end, 9197658787858066
1787078592.949812, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 1, run, start, 9197658787873154
1787078592.949846, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 1, run, end, 9197658787905170
1787078592.949860, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 2, run, start, 9197658787920498
1787078592.949882, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 2, run, end, 9197658787941218
1787078592.949894, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 3, run, start, 9197658787955186
1787078592.949915, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 3, run, end, 9197658787974386
1787078592.949928, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 4, run, start, 9197658787988242
1787078592.949956, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 4, run, end, 9197658788015826
1787078592.949970, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 5, run, start, 9197658788033410
1787078592.949995, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 5, run, end, 9197658788053970
1787078592.950007, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 6, run, start, 9197658788067730
1787078592.950035, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 6, run, end, 9197658788094786
1787078592.950049, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 7, run, start, 9197658788109250
1787078592.950070, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 7, run, end, 9197658788129283
1787078592.950081, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 8, run, start, 9197658788141411
1787078592.950107, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 8, run, end, 9197658788166915
1787078592.950120, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 9, run, start, 9197658788180787
1787078592.950139, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 9, run, end, 9197658788198323
1787078592.950151, NoOp Chain Depth 10 Size 1024 Mode copy, pipeline - train, run, end, 263558390006485302007895202936789679665, 1787078592.949719, 1, 1, 9197658788211571
1787078592.950183, NoOp Chain Depth 10 Size 1024 Mode copy, pipeline - train, run, start, 37612532649419138535951961093032931928, 1787078592.950171, 2, 1, 9197658788242307
1787078592.950202, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 0, run, start, 9197658788261411
1787078592.950217, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 0, run, end, 9197658788276995
1787078592.950230, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 1, run, start, 9197658788289299
1787078592.950249, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 1, run, end, 9197658788308051
1787078592.950261, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 2, run, start, 9197658788320371
1787078592.950278, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 2, run, end, 9197658788337491
1787078592.950290, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 3, run, start, 9197658788349459
1787078592.950307, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 3, run, end, 9197658788366243
1787078592.950319, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 4, run, start, 9197658788378179
1787078592.950337, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 4, run, end, 9197658788396451
1787078592.950348, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 5, run, start, 9197658788407331
1787078592.950373, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 5, run, end, 9197658788432179
1787078592.950385, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 6, run, start, 9197658788444643
1787078592.950403, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 6, run, end, 9197658788462675
1787078592.950414, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 7, run, start, 9197658788473523
1787078592.950445, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 7, run, end, 9197658788504723
1787078592.950458, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 8, run, start, 9197658788517475
1787078592.950475, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 8, run, end, 9197658788534227
1787078592.950487, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 9, run, start, 9197658788546403
1787078592.950503, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 9, run, end, 9197658788562915
1787078592.950516, NoOp Chain Depth 10 Size 1024 Mode copy, pipeline - train, run, end, 37612532649419138535951961093032931928, 1787078592.950171, 2, 1, 9197658788575139
1787078592.950541, NoOp Chain Depth 10 Size 1024 Mode copy, pipeline - train, run, start, 315385102856201328083421160209799462753, 1787078592.950532, 3, 1, 9197658788599955
1787078592.950558, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 0, run, start, 9197658788617459
1787078592.950573, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 0, run, end, 9197658788632259
1787078592.950585, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 1, run, start, 9197658788644035
1787078592.950602, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 1, run, end, 9197658788661731
1787078592.950614, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 2, run, start, 9197658788673635
1787078592.950631, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 2, run, end, 9197658788690867
1787078592.950643, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 3, run, start, 9197658788702851
1787078592.950661, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 3, run, end, 9197658788720803
1787078592.950672, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 4, run, start, 9197658788731715
1787078592.950697, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 4, run, end, 9197658788756147
1787078592.950709, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 5, run, start, 9197658788768611
1787078592.950727, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 5, run, end, 9197658788786691
1787078592.950738, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 6, run, start, 9197658788797427
1787078592.950763, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 6, run, end, 9197658788821939
1787078592.950775, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 7, run, start, 9197658788834499
1787078592.950792, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 7, run, end, 9197658788850995
1787078592.950803, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 8, run, start, 9197658788862771
1787078592.950820, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 8, run, end, 9197658788879587
1787078592.950832, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 9, run, start, 9197658788891795
1787078592.950849, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 9, run, end, 9197658788908083
1787078592.950860, NoOp Chain Depth 10 Size 1024 Mode copy, pipeline - train, run, end, 315385102856201328083421160209799462753, 1787078592.950532, 3, 1, 9197658788919795
1787078592.950885, NoOp Chain Depth 10 Size 1024 Mode copy, pipeline - train, run, start, 228136564957818972719709553151968055911, 1787078592.950877, 4, 1, 9197658788944131
1787078592.950902, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 0, run, start, 9197658788961683
1787078592.950917, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 0, run, end, 9197658788976707
1787078592.950929, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 1, run, start, 9197658788988739
1787078592.950949, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 1, run, end, 9197658789008131
1787078592.950962, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 2, run, start, 9197658789021155
1787078592.950980, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 2, run, end, 9197658789039315
1787078592.950991, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 3, run, start, 9197658789050067
