1787078972.178733, NoOp Chain Depth 10 Size 10485760 Mode ref, pipeline, prepare, start, 9198038016929098
1787078972.180916, NoOp Chain Depth 10 Size 10485760 Mode ref, pipeline, prepare, end, 9198038018984651
1787078972.181366, NoOp Chain Depth 10 Size 10485760 Mode ref, pipeline - train, run, start, 197168154144504823507777086742639408457, 1787078972.181297, 1, 1, 9198038019430235
1787078972.181562, NoOp Chain Depth 10 Size 10485760 Mode ref, Ref Stage 0, run, start, 9198038019624827
1787078972.181602, NoOp Chain Depth 10 Size 10485760 Mode ref, Ref Stage 0, run, end, 9198038019662315
1787078972.181620, NoOp Chain Depth 10 Size 10485760 Mode ref, Ref Stage 1, run, start, 9198038019679739
1787078972.181783, NoOp Chain Depth 10 Size 10485760 Mode ref, Ref Stage 1, run, end, 9198038019843132
1787078972.181897, NoOp Chain Depth 10 Size 10485760 Mode ref, Ref Stage 2, run, start, 9198038019957468
1787078972.181924, NoOp Chain Depth 10 Size 10485760 Mode ref, Ref Stage 2, run, end, 9198038019983740
1787078972.182039, NoOp Chain Depth 10 Size 10485760 Mode ref, Ref Stage 3, run, start, 9198038020099148
1787078972.182066, NoOp Chain Depth 10 Size 10485760 Mode ref, Ref Stage 3, run, end, 9198038020125548
1787078972.182083, NoOp Chain Depth 10 Size 10485760 Mode ref, Ref Stage 4, run, start, 9198038020142396
1787078972.182107, NoOp Chain Depth 10 Size 10485760 Mode ref, Ref Stage 4, run, end, 9198038020166396
1787078972.182121, NoOp Chain Depth 10 Size 10485760 Mode ref, Ref Stage 5, run, start, 9198038020180892
1787078972.182325, NoOp Chain Depth 10 Size 10485760 Mode ref, Ref Stage 5, run, end, 9198038020384908
1787078972.182365, NoOp Chain Depth 10 Size 10485760 Mode ref, Ref Stage 6, run, start, 9198038020425228
1787078972.182389, NoOp Chain Depth 10 Size 10485760 Mode ref, Ref Stage 6, run, end, 9198038020449004
1787078972.182428, NoOp Chain Depth 10 Size 10485760 Mode ref, Ref Stage 7, run, start, 9198038020488060
1787078972.182450, NoOp Chain Depth 10 Size 10485760 Mode ref, Ref Stage 7, run, end, 9198038020509724
1787078972.182618, NoOp Chain Depth 10 Size 10485760 Mode ref, Ref Stage 8, run, start, 9198038020677532
1787078972.182641, NoOp Chain Depth 10 Size 10485760 Mode ref, Ref Stage 8, run, end, 9198038020700572
1787078972.182657, NoOp Chain Depth 10 Size 10485760 Mode ref, Ref Stage 9, run, start, 9198038020716220
1787078972.182677, NoOp Chain Depth 10 Size 10485760 Mode ref, Ref Stage 9, run, end, 9198038020736604
1787078972.182734, NoOp Chain Depth 10 Size 10485760 Mode ref, pipeline - train, run, end, 197168154144504823507777086742639408457, 1787078972.181297, 1, 1, 9198038020793548
1787078972.182797, NoOp Chain Depth 10 Size 10485760 Mode ref, pipeline - train, run, start, 296608390650505964405803052012654503879, 1787078972.182777, 2, 1, 9198038020856924
1787078972.183072, NoOp Chain Depth 10 Size 10485760 Mode ref, Ref Stage 0, run, start, 9198038021132012
1787078972.183098, NoOp Chain Depth 10 Size 10485760 Mode ref, Ref Stage 0, run, end, 9198038021157613
1787078972.183147, NoOp Chain Depth 10 Size 10485760 Mode ref, Ref Stage 1, run, start, 9198038021206861
1787078972.183170, NoOp Chain Depth 10 Size 10485760 Mode ref, Ref Stage 1, run, end, 9198038021229021
1787078972.183207, NoOp Chain Depth 10 Size 10485760 Mode ref, Ref Stage 2, run, start, 9198038021266637
1787078972.183229, NoOp Chain Depth 10 Size 10485760 Mode ref, Ref Stage 2, run, end, 9198038021288573
1787078972.183266, NoOp Chain Depth 10 Size 10485760 Mode ref, Ref Stage 3, run, start, 9198038021325821
1787078972.183288, NoOp Chain Depth 10 Size 10485760 Mode ref, Ref Stage 3, run, end, 9198038021347037
1787078972.183324, NoOp Chain Depth 10 Size 10485760 Mode ref, Ref Stage 4, run, start, 9198038021383805
1787078972.183346, NoOp Chain Depth 10 Size 10485760 Mode ref, Ref Stage 4, run, end, 9198038021405069
1787078972.183382, NoOp Chain Depth 10 Size 10485760 Mode ref, Ref Stage 5, run, start, 9198038021441629
1787078972.183403, NoOp Chain Depth 10 Size 10485760 Mode ref, Ref Stage 5, run, end, 9198038021462461
1787078972.183440, NoOp Chain Depth 10 Size 10485760 Mode ref, Ref Stage 6, run, start, 9198038021498957
1787078972.183466, NoOp Chain Depth 10 Size 10485760 Mode ref, Ref Stage 6, run, end, 9198038021525997
1787078972.183504, NoOp Chain Depth 10 Size 10485760 Mode ref, Ref Stage 7, run, start, 9198038021563037
1787078972.183524, NoOp Chain Depth 10 Size 10485760 Mode ref, Ref Stage 7, run, end, 9198038021583949
1787078972.183561, NoOp Chain Depth 10 Size 10485760 Mode ref, Ref Stage 8, run, start, 9198038021620765
1787078972.183582, NoOp Chain Depth 10 Size 10485760 Mode ref, Ref Stage 8, run, end, 9198038021641549
1787078972.183619, NoOp Chain Depth 10 Size 10485760 Mode ref, Ref Stage 9, run, start, 9198038021678253
1787078972.183639, NoOp Chain Depth 10 Size 10485760 Mode ref, Ref Stage 9, run, end, 9198038021698189
1787078972.183675, NoOp Chain Depth 10 Size 10485760 Mode ref, pipeline - train, run, end, 296608390650505964405803052012654503879, 1787078972.182777, 2, 1, 9198038021734701
