1787668737.080221, NoOp Chain Depth 6 Size 0 Mode ref, pipeline, prepare, start, 216914002598458
1787668737.080909, NoOp Chain Depth 6 Size 0 Mode ref, pipeline, prepare, end, 216914003014916
1787668737.081203, NoOp Chain Depth 6 Size 0 Mode ref, pipeline - train, run, start, 1532792737900404263603557121092232572, 1787668737.081176, 1, 1, 216914003309166
1787668737.081259, NoOp Chain Depth 6 Size 0 Mode ref, Ref Stage 0, run, start, 216914003364083
1787668737.081309, NoOp Chain Depth 6 Size 0 Mode ref, Ref Stage 0, run, end, 216914003410666
1787668737.081331, NoOp Chain Depth 6 Size 0 Mode ref, Ref Stage 1, run, start, 216914003434333
1787668737.081388, NoOp Chain Depth 6 Size 0 Mode ref, Ref Stage 1, run, end, 216914003489958
1787668737.081410, NoOp Chain Depth 6 Size 0 Mode ref, Ref Stage 2, run, start, 216914003514833
1787668737.081468, NoOp Chain Depth 6 Size 0 Mode ref, Ref Stage 2, run, end, 216914003569875
1787668737.081489, NoOp Chain Depth 6 Size 0 Mode ref, Ref Stage 3, run, start, 216914003592416
1787668737.081541, NoOp Chain Depth 6 Size 0 Mode ref, Ref Stage 3, run, end, 216914003642458
1787668737.081558, NoOp Chain Depth 6 Size 0 Mode ref, Ref Stage 4, run, start, 216914003659333
1787668737.081599, NoOp Chain Depth 6 Size 0 Mode ref, Ref Stage 4, run, end, 216914003700583
1787668737.081615, NoOp Chain Depth 6 Size 0 Mode ref, Ref Stage 5, run, start, 216914003716583
1787668737.081656, NoOp Chain Depth 6 Size 0 Mode ref, Ref Stage 5, run, end, 216914003756625
1787668737.081670, NoOp Chain Depth 6 Size 0 Mode ref, pipeline - train, run, end, 1532792737900404263603557121092232572, 1787668737.081176, 1, 1, 216914003772291
1787668737.081737, NoOp Chain Depth 6 Size 0 Mode ref, pipeline - train, run, start, 174372210490055116762399611205259960161, 1787668737.081721, 2, 1, 216914003837166
1787668737.081770, NoOp Chain Depth 6 Size 0 Mode ref, Ref Stage 0, run, start, 216914003871875
1787668737.081801, NoOp Chain Depth 6 Size 0 Mode ref, Ref Stage 0, run, end, 216914003902333
1787668737.081818, NoOp Chain Depth 6 Size 0 Mode ref, Ref Stage 1, run, start, 216914003920500
1787668737.081859, NoOp Chain Depth 6 Size 0 Mode ref, Ref Stage 1, run, end, 216914003960500
1787668737.081873, NoOp Chain Depth 6 Size 0 Mode ref, Ref Stage 2, run, start, 216914003973833
1787668737.081911, NoOp Chain Depth 6 Size 0 Mode ref, Ref Stage 2, run, end, 216914004011416
1787668737.081925, NoOp Chain Depth 6 Size 0 Mode ref, Ref Stage 3, run, start, 216914004026208
1787668737.081960, NoOp Chain Depth 6 Size 0 Mode ref, Ref Stage 3, run, end, 216914004061000
1787668737.081973, NoOp Chain Depth 6 Size 0 Mode ref, Ref Stage 4, run, start, 216914004073666
1787668737.082008, NoOp Chain Depth 6 Size 0 Mode ref, Ref Stage 4, run, end, 216914004108791
1787668737.082021, NoOp Chain Depth 6 Size 0 Mode ref, Ref Stage 5, run, start, 216914004121541
1787668737.082057, NoOp Chain Depth 6 Size 0 Mode ref, Ref Stage 5, run, end, 216914004157791
1787668737.082070, NoOp Chain Depth 6 Size 0 Mode ref, pipeline - train, run, end, 174372210490055116762399611205259960161, 1787668737.081721, 2, 1, 216914004171958
1787668737.082127, NoOp Chain Depth 6 Size 0 Mode ref, pipeline - train, run, start, 99031501455688305508290015586041170255, 1787668737.082113, 3, 1, 216914004228291
1787668737.082156, NoOp Chain Depth 6 Size 0 Mode ref, Ref Stage 0, run, start, 216914004256833
1787668737.082180, NoOp Chain Depth 6 Size 0 Mode ref, Ref Stage 0, run, end, 216914004280166
1787668737.082193, NoOp Chain Depth 6 Size 0 Mode ref, Ref Stage 1, run, start, 216914004294083
1787668737.082231, NoOp Chain Depth 6 Size 0 Mode ref, Ref Stage 1, run, end, 216914004331625
1787668737.082244, NoOp Chain Depth 6 Size 0 Mode ref, Ref Stage 2, run, start, 216914004346458
1787668737.082282, NoOp Chain Depth 6 Size 0 Mode ref, Ref Stage 2, run, end, 216914004382791
1787668737.082295, NoOp Chain Depth 6 Size 0 Mode ref, Ref Stage 3, run, start, 216914004395458
1787668737.082330, NoOp Chain Depth 6 Size 0 Mode ref, Ref Stage 3, run, end, 216914004431041
1787668737.082345, NoOp Chain Depth 6 Size 0 Mode ref, Ref Stage 4, run, start, 216914004447458
1787668737.082398, NoOp Chain Depth 6 Size 0 Mode ref, Ref Stage 4, run, end, 216914004499291
1787668737.082414, NoOp Chain Depth 6 Size 0 Mode ref, Ref Stage 5, run, start, 216914004515875
1787668737.082448, NoOp Chain Depth 6 Size 0 Mode ref, Ref Stage 5, run, end, 216914004548750
1787668737.082460, NoOp Chain Depth 6 Size 0 Mode ref, pipeline - train, run, end, 99031501455688305508290015586041170255, 1787668737.082113, 3, 1, 216914004561458
1787668737.082512, NoOp Chain Depth 6 Size 0 Mode ref, pipeline - train, run, start, 137193321497806804013764554787685468415, 1787668737.082498, 4, 1, 216914004612958
1787668737.082540, NoOp Chain Depth 6 Size 0 Mode ref, Ref Stage 0, run, start, 216914004640791
1787668737.082561, NoOp Chain Depth 6 Size 0 Mode ref, Ref Stage 0, run, end, 216914004661625
1787668737.082575, NoOp Chain Depth 6 Size 0 Mode ref, Ref Stage 1, run, start, 216914004676958
1787668737.082613, NoOp Chain Depth 6 Size 0 Mode ref, Ref Stage 1, run, end, 216914004713833
1787668737.082626, NoOp Chain Depth 6 Size 0 Mode ref, Ref Stage 2, run, start, 216914004726541
1787668737.082656, NoOp Chain Depth 6 Size 0 Mode ref, Ref Stage 2, run, end, 216914004756791
1787668737.082668, NoOp Chain Depth 6 Size 0 Mode ref, Ref Stage 3, run, start, 216914004769041
1787668737.082701, NoOp Chain Depth 6 Size 0 Mode ref, Ref Stage 3, run, end, 216914004801791
1787668737.082716, NoOp Chain Depth 6 Size 0 Mode ref, Ref Stage 4, run, start, 216914004817958
