1787668679.301376, NoOp Chain Depth 6 Size 0 Mode ref nolog, pipeline, prepare, start, 216856223884875
1787668679.302186, NoOp Chain Depth 6 Size 0 Mode ref nolog, pipeline, prepare, end, 216856224434750
1787668679.302763, NoOp Chain Depth 6 Size 0 Mode ref nolog, pipeline - train, run, start, 56459575035775372411583462875582677746, 1787668679.302682, 1, 1, 216856225011041
1787668679.302951, NoOp Chain Depth 6 Size 0 Mode ref nolog, pipeline - train, run, end, 56459575035775372411583462875582677746, 1787668679.302682, 1, 1, 216856225197375
1787668679.302997, NoOp Chain Depth 6 Size 0 Mode ref nolog, pipeline - train, run, start, 217825027591058935713286215177227474695, 1787668679.302984, 2, 1, 216856225240500
1787668679.303195, NoOp Chain Depth 6 Size 0 Mode ref nolog, pipeline - train, run, end, 217825027591058935713286215177227474695, 1787668679.302984, 2, 1, 216856225439708
1787668679.303242, NoOp Chain Depth 6 Size 0 Mode ref nolog, pipeline - train, run, start, 172722656223882655752469096769686946582, 1787668679.303229, 3, 1, 216856225485208
1787668679.303361, NoOp Chain Depth 6 Size 0 Mode ref nolog, pipeline - train, run, end, 172722656223882655752469096769686946582, 1787668679.303229, 3, 1, 216856225604583
1787668679.303403, NoOp Chain Depth 6 Size 0 Mode ref nolog, pipeline - train, run, start, 111239172819416798634574335333875831213, 1787668679.303387, 4, 1, 216856225648708
1787668679.303535, NoOp Chain Depth 6 Size 0 Mode ref nolog, pipeline - train, run, end, 111239172819416798634574335333875831213, 1787668679.303387, 4, 1, 216856225781708
1787668679.303592, NoOp Chain Depth 6 Size 0 Mode ref nolog, pipeline - train, run, start, 111703409586831842838641660677672392734, 1787668679.303576, 5, 1, 216856225835791
1787668679.303710, NoOp Chain Depth 6 Size 0 Mode ref nolog, pipeline - train, run, end, 111703409586831842838641660677672392734, 1787668679.303576, 5, 1, 216856225953500
1787668679.303751, NoOp Chain Depth 6 Size 0 Mode ref nolog, pipeline - train, run, start, 56804968989443123743141412940205982252, 1787668679.303737, 6, 1, 216856225998500
1787668679.303877, NoOp Chain Depth 6 Size 0 Mode ref nolog, pipeline - train, run, end, 56804968989443123743141412940205982252, 1787668679.303737, 6, 1, 216856226121833
1787668679.303924, NoOp Chain Depth 6 Size 0 Mode ref nolog, pipeline - train, run, start, 201899910272912700555601253757774593264, 1787668679.303908, 7, 1, 216856226167875
1787668679.304034, NoOp Chain Depth 6 Size 0 Mode ref nolog, pipeline - train, run, end, 201899910272912700555601253757774593264, 1787668679.303908, 7, 1, 216856226277666
1787668679.304077, NoOp Chain Depth 6 Size 0 Mode ref nolog, pipeline - train, run, start, 200301228770376659202662966192883093839, 1787668679.304062, 8, 1, 216856226319958
1787668679.304192, NoOp Chain Depth 6 Size 0 Mode ref nolog, pipeline - train, run, end, 200301228770376659202662966192883093839, 1787668679.304062, 8, 1, 216856226435416
1787668679.304232, NoOp Chain Depth 6 Size 0 Mode ref nolog, pipeline - train, run, start, 276395089148005960046357473346767978643, 1787668679.304218, 9, 1, 216856226476291
1787668679.304352, NoOp Chain Depth 6 Size 0 Mode ref nolog, pipeline - train, run, end, 276395089148005960046357473346767978643, 1787668679.304218, 9, 1, 216856226595750
1787668679.304395, NoOp Chain Depth 6 Size 0 Mode ref nolog, pipeline - train, run, start, 197132686515549544853271114936030304618, 1787668679.304382, 10, 1, 216856226638125
1787668679.304510, NoOp Chain Depth 6 Size 0 Mode ref nolog, pipeline - train, run, end, 197132686515549544853271114936030304618, 1787668679.304382, 10, 1, 216856226754416
1787668679.304553, NoOp Chain Depth 6 Size 0 Mode ref nolog, pipeline - train, run, start, 163218373542653850951647324599606617677, 1787668679.304541, 11, 1, 216856226795958
1787668679.304661, NoOp Chain Depth 6 Size 0 Mode ref nolog, pipeline - train, run, end, 163218373542653850951647324599606617677, 1787668679.304541, 11, 1, 216856226904125
1787668679.304697, NoOp Chain Depth 6 Size 0 Mode ref nolog, pipeline - train, run, start, 238538162785083618077899177547870443864, 1787668679.304687, 12, 1, 216856226939458
1787668679.304817, NoOp Chain Depth 6 Size 0 Mode ref nolog, pipeline - train, run, end, 238538162785083618077899177547870443864, 1787668679.304687, 12, 1, 216856227059958
1787668679.304859, NoOp Chain Depth 6 Size 0 Mode ref nolog, pipeline - train, run, start, 100370120925731802407366625345042596327, 1787668679.304843, 13, 1, 216856227103875
1787668679.304974, NoOp Chain Depth 6 Size 0 Mode ref nolog, pipeline - train, run, end, 100370120925731802407366625345042596327, 1787668679.304843, 13, 1, 216856227217375
1787668679.305013, NoOp Chain Depth 6 Size 0 Mode ref nolog, pipeline - train, run, start, 67216885894562646576253044420843427781, 1787668679.305001, 14, 1, 216856227256333
1787668679.305129, NoOp Chain Depth 6 Size 0 Mode ref nolog, pipeline - train, run, end, 67216885894562646576253044420843427781, 1787668679.305001, 14, 1, 216856227371875
1787668679.305164, NoOp Chain Depth 6 Size 0 Mode ref nolog, pipeline - train, run, start, 132140946897891815787657047138710194000, 1787668679.305153, 15, 1, 216856227407541
1787668679.305272, NoOp Chain Depth 6 Size 0 Mode ref nolog, pipeline - train, run, end, 132140946897891815787657047138710194000, 1787668679.305153, 15, 1, 216856227514916
1787668679.305307, NoOp Chain Depth 6 Size 0 Mode ref nolog, pipeline - train, run, start, 196856393062918199720841251393180172171, 1787668679.305295, 16, 1, 216856227550583
1787668679.305418, NoOp Chain Depth 6 Size 0 Mode ref nolog, pipeline - train, run, end, 196856393062918199720841251393180172171, 1787668679.305295, 16, 1, 216856227660916
