1782444579.039103, NoOp Chain Depth 2 Size 0 Mode ref, pipeline, prepare, start, 135181040412875
1782444579.039443, NoOp Chain Depth 2 Size 0 Mode ref, pipeline, prepare, end, 135181040703208
1782444579.143323, NoOp Chain Depth 2 Size 0 Mode ref, pipeline - train, run, start, 140335912097207884820103267644649054086, 1782444579.143158, 1, 1, 135181144582875
1782444579.144029, NoOp Chain Depth 2 Size 0 Mode ref, Ref Stage 0, run, start, 135181145288166
1782444579.144583, NoOp Chain Depth 2 Size 0 Mode ref, Ref Stage 0, run, end, 135181145840916
1782444579.144754, NoOp Chain Depth 2 Size 0 Mode ref, Ref Stage 1, run, start, 135181146012875
1782444579.145270, NoOp Chain Depth 2 Size 0 Mode ref, Ref Stage 1, run, end, 135181146528083
1782444579.145425, NoOp Chain Depth 2 Size 0 Mode ref, pipeline - train, run, end, 140335912097207884820103267644649054086, 1782444579.143158, 1, 1, 135181146684125
1782444579.145942, NoOp Chain Depth 2 Size 0 Mode ref, pipeline - train, run, start, 32383119159044711001602371116742106951, 1782444579.145840, 2, 1, 135181147200375
1782444579.146439, NoOp Chain Depth 2 Size 0 Mode ref, Ref Stage 0, run, start, 135181147698083
1782444579.146917, NoOp Chain Depth 2 Size 0 Mode ref, Ref Stage 0, run, end, 135181148174750
1782444579.147146, NoOp Chain Depth 2 Size 0 Mode ref, Ref Stage 1, run, start, 135181148403375
1782444579.147631, NoOp Chain Depth 2 Size 0 Mode ref, Ref Stage 1, run, end, 135181148890166
1782444579.147782, NoOp Chain Depth 2 Size 0 Mode ref, pipeline - train, run, end, 32383119159044711001602371116742106951, 1782444579.145840, 2, 1, 135181149040583
1782444579.148305, NoOp Chain Depth 2 Size 0 Mode ref, pipeline - train, run, start, 305242166257794150268604695679636892347, 1782444579.148186, 3, 1, 135181149563291
1782444579.148691, NoOp Chain Depth 2 Size 0 Mode ref, Ref Stage 0, run, start, 135181149947708
1782444579.149622, NoOp Chain Depth 2 Size 0 Mode ref, Ref Stage 0, run, end, 135181150879541
1782444579.149765, NoOp Chain Depth 2 Size 0 Mode ref, Ref Stage 1, run, start, 135181151022041
1782444579.150240, NoOp Chain Depth 2 Size 0 Mode ref, Ref Stage 1, run, end, 135181151499541
1782444579.150389, NoOp Chain Depth 2 Size 0 Mode ref, pipeline - train, run, end, 305242166257794150268604695679636892347, 1782444579.148186, 3, 1, 135181151646333
1782444579.150893, NoOp Chain Depth 2 Size 0 Mode ref, pipeline - train, run, start, 228986028878872784443465455544534829138, 1782444579.150791, 4, 1, 135181152151000
1782444579.151286, NoOp Chain Depth 2 Size 0 Mode ref, Ref Stage 0, run, start, 135181152543041
1782444579.151729, NoOp Chain Depth 2 Size 0 Mode ref, Ref Stage 0, run, end, 135181152986958
1782444579.151961, NoOp Chain Depth 2 Size 0 Mode ref, Ref Stage 1, run, start, 135181153218250
1782444579.152442, NoOp Chain Depth 2 Size 0 Mode ref, Ref Stage 1, run, end, 135181153700708
1782444579.152590, NoOp Chain Depth 2 Size 0 Mode ref, pipeline - train, run, end, 228986028878872784443465455544534829138, 1782444579.150791, 4, 1, 135181153846500
1782444579.153096, NoOp Chain Depth 2 Size 0 Mode ref, pipeline - train, run, start, 182327111862870082871958753942790429843, 1782444579.152978, 5, 1, 135181154354000
1782444579.153461, NoOp Chain Depth 2 Size 0 Mode ref, Ref Stage 0, run, start, 135181154717833
1782444579.153868, NoOp Chain Depth 2 Size 0 Mode ref, Ref Stage 0, run, end, 135181155124791
1782444579.154061, NoOp Chain Depth 2 Size 0 Mode ref, Ref Stage 1, run, start, 135181155318375
1782444579.154587, NoOp Chain Depth 2 Size 0 Mode ref, Ref Stage 1, run, end, 135181155844416
1782444579.154727, NoOp Chain Depth 2 Size 0 Mode ref, pipeline - train, run, end, 182327111862870082871958753942790429843, 1782444579.152978, 5, 1, 135181155983833
1782444579.155702, NoOp Chain Depth 2 Size 0 Mode ref, pipeline - train, run, start, 136343322072434680254560116083631230682, 1782444579.155584, 6, 1, 135181156961041
1782444579.156718, NoOp Chain Depth 2 Size 0 Mode ref, Ref Stage 0, run, start, 135181157976708
1782444579.158466, NoOp Chain Depth 2 Size 0 Mode ref, Ref Stage 0, run, end, 135181159726166
1782444579.158537, NoOp Chain Depth 2 Size 0 Mode ref, Ref Stage 1, run, start, 135181159794791
1782444579.160301, NoOp Chain Depth 2 Size 0 Mode ref, pipeline - train, run, end, 136343322072434680254560116083631230682, 1782444579.155584, 6, 1, 135181161560625
1782444579.160460, NoOp Chain Depth 2 Size 0 Mode ref, Ref Stage 1, run, end, 135181161718208
1782444579.162196, NoOp Chain Depth 2 Size 0 Mode ref, pipeline - train, run, start, 83344970247533081370251882880410431946, 1782444579.162045, 7, 1, 135181163457125
1782444579.163758, NoOp Chain Depth 2 Size 0 Mode ref, Ref Stage 0, run, start, 135181165019791
1782444579.166148, NoOp Chain Depth 2 Size 0 Mode ref, Ref Stage 0, run, end, 135181167407333
1782444579.166512, NoOp Chain Depth 2 Size 0 Mode ref, Ref Stage 1, run, start, 135181167771750
1782444579.167212, NoOp Chain Depth 2 Size 0 Mode ref, Ref Stage 1, run, end, 135181168475833
1782444579.167661, NoOp Chain Depth 2 Size 0 Mode ref, pipeline - train, run, end, 83344970247533081370251882880410431946, 1782444579.162045, 7, 1, 135181168923000
1782444579.168820, NoOp Chain Depth 2 Size 0 Mode ref, pipeline - train, run, start, 317733436989887847783499382937560497299, 1782444579.168479, 8, 1, 135181170083166
1782444579.169477, NoOp Chain Depth 2 Size 0 Mode ref, Ref Stage 0, run, start, 135181170736291
1782444579.170228, NoOp Chain Depth 2 Size 0 Mode ref, Ref Stage 0, run, end, 135181171486541
1782444579.170409, NoOp Chain Depth 2 Size 0 Mode ref, Ref Stage 1, run, start, 135181171669166
1782444579.171541, NoOp Chain Depth 2 Size 0 Mode ref, Ref Stage 1, run, end, 135181172799750
1782444579.172048, NoOp Chain Depth 2 Size 0 Mode ref, pipeline - train, run, end, 317733436989887847783499382937560497299, 1782444579.168479, 8, 1, 135181173307500
1782444579.173457, NoOp Chain Depth 2 Size 0 Mode ref, pipeline - train, run, start, 63695890353937214450110858467947483424, 1782444579.173324, 9, 1, 135181174718291
1782444579.174281, NoOp Chain Depth 2 Size 0 Mode ref, Ref Stage 0, run, start, 135181175541083
1782444579.175019, NoOp Chain Depth 2 Size 0 Mode ref, Ref Stage 0, run, end, 135181176280458
1782444579.175570, NoOp Chain Depth 2 Size 0 Mode ref, Ref Stage 1, run, start, 135181176830541
1782444579.177169, NoOp Chain Depth 2 Size 0 Mode ref, Ref Stage 1, run, end, 135181178431708
1782444579.177422, NoOp Chain Depth 2 Size 0 Mode ref, pipeline - train, run, end, 63695890353937214450110858467947483424, 1782444579.173324, 9, 1, 135181178683041
1782444579.178995, NoOp Chain Depth 2 Size 0 Mode ref, pipeline - train, run, start, 176279471646847390676612012004931803799, 1782444579.178870, 10, 1, 135181180254291
1782444579.180243, NoOp Chain Depth 2 Size 0 Mode ref, Ref Stage 0, run, start, 135181181501375
1782444579.181607, NoOp Chain Depth 2 Size 0 Mode ref, Ref Stage 0, run, end, 135181182865541
1782444579.181704, NoOp Chain Depth 2 Size 0 Mode ref, Ref Stage 1, run, start, 135181182966250
1782444579.183196, NoOp Chain Depth 2 Size 0 Mode ref, Ref Stage 1, run, end, 135181184456625
1782444579.183483, NoOp Chain Depth 2 Size 0 Mode ref, pipeline - train, run, end, 176279471646847390676612012004931803799, 1782444579.178870, 10, 1, 135181184741416
1782444579.184123, NoOp Chain Depth 2 Size 0 Mode ref, pipeline - train, run, start, 255014650555243124721758623769062743262, 1782444579.184038, 11, 1, 135181185382208
1782444579.185348, NoOp Chain Depth 2 Size 0 Mode ref, Ref Stage 0, run, start, 135181186609416
1782444579.186188, NoOp Chain Depth 2 Size 0 Mode ref, Ref Stage 0, run, end, 135181187448791
1782444579.186226, NoOp Chain Depth 2 Size 0 Mode ref, Ref Stage 1, run, start, 135181187482708
1782444579.187460, NoOp Chain Depth 2 Size 0 Mode ref, Ref Stage 1, run, end, 135181188721208
1782444579.188003, NoOp Chain Depth 2 Size 0 Mode ref, pipeline - train, run, end, 255014650555243124721758623769062743262, 1782444579.184038, 11, 1, 135181189264000
1782444579.189143, NoOp Chain Depth 2 Size 0 Mode ref, pipeline - train, run, start, 138789390474457691534988955268287995319, 1782444579.188870, 12, 1, 135181190402208
1782444579.190574, NoOp Chain Depth 2 Size 0 Mode ref, Ref Stage 0, run, start, 135181191833375
1782444579.191565, NoOp Chain Depth 2 Size 0 Mode ref, Ref Stage 0, run, end, 135181192824208
1782444579.191806, NoOp Chain Depth 2 Size 0 Mode ref, Ref Stage 1, run, start, 135181193066833
