1782444500.966709, NoOp Chain Depth 10 Size 1024 Mode copy, pipeline, prepare, start, 135102967710166
1782444501.011246, NoOp Chain Depth 10 Size 1024 Mode copy, pipeline, prepare, end, 135103012160875
1782444501.012032, NoOp Chain Depth 10 Size 1024 Mode copy, pipeline - train, run, start, 86710672839857193363277635458546310187, 1782444501.012000, 1, 1, 135103012949708
1782444501.012156, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 0, run, start, 135103013060041
1782444501.012248, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 0, run, end, 135103013148166
1782444501.012277, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 1, run, start, 135103013177791
1782444501.012385, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 1, run, end, 135103013284916
1782444501.012428, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 2, run, start, 135103013328041
1782444501.012484, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 2, run, end, 135103013383541
1782444501.012526, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 3, run, start, 135103013424875
1782444501.012577, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 3, run, end, 135103013476208
1782444501.012614, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 4, run, start, 135103013513166
1782444501.012660, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 4, run, end, 135103013558625
1782444501.012688, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 5, run, start, 135103013593333
1782444501.012817, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 5, run, end, 135103013717625
1782444501.012856, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 6, run, start, 135103013760416
1782444501.013015, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 6, run, end, 135103013918583
1782444501.013056, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 7, run, start, 135103013960500
1782444501.013206, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 7, run, end, 135103014107041
1782444501.013246, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 8, run, start, 135103014152416
1782444501.013378, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 8, run, end, 135103014279500
1782444501.013408, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 9, run, start, 135103014308250
1782444501.013481, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 9, run, end, 135103014380250
1782444501.013513, NoOp Chain Depth 10 Size 1024 Mode copy, pipeline - train, run, end, 86710672839857193363277635458546310187, 1782444501.012000, 1, 1, 135103014411958
1782444501.013590, NoOp Chain Depth 10 Size 1024 Mode copy, pipeline - train, run, start, 17938992237137353696519191161006749107, 1782444501.013569, 2, 1, 135103014491166
1782444501.013642, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 0, run, start, 135103014541583
1782444501.013686, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 0, run, end, 135103014585500
1782444501.013720, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 1, run, start, 135103014618375
1782444501.013762, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 1, run, end, 135103014661500
1782444501.013796, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 2, run, start, 135103014695333
1782444501.013837, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 2, run, end, 135103014735666
1782444501.013868, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 3, run, start, 135103014766791
1782444501.013907, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 3, run, end, 135103014806333
1782444501.013938, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 4, run, start, 135103014836833
1782444501.013977, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 4, run, end, 135103014875791
1782444501.014008, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 5, run, start, 135103014907125
1782444501.014048, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 5, run, end, 135103014947416
1782444501.014080, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 6, run, start, 135103014979208
1782444501.014119, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 6, run, end, 135103015018000
1782444501.014140, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 7, run, start, 135103015040375
1782444501.014202, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 7, run, end, 135103015101375
1782444501.014232, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 8, run, start, 135103015130916
1782444501.014270, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 8, run, end, 135103015168458
1782444501.014299, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 9, run, start, 135103015198458
1782444501.014337, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 9, run, end, 135103015236250
1782444501.014366, NoOp Chain Depth 10 Size 1024 Mode copy, pipeline - train, run, end, 17938992237137353696519191161006749107, 1782444501.013569, 2, 1, 135103015265541
1782444501.014431, NoOp Chain Depth 10 Size 1024 Mode copy, pipeline - train, run, start, 248643517903810036955469520411493089759, 1782444501.014417, 3, 1, 135103015331000
1782444501.014470, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 0, run, start, 135103015369208
1782444501.014510, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 0, run, end, 135103015408583
1782444501.014539, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 1, run, start, 135103015437541
1782444501.014577, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 1, run, end, 135103015476041
1782444501.014608, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 2, run, start, 135103015507583
1782444501.014646, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 2, run, end, 135103015545166
1782444501.014675, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 3, run, start, 135103015574000
1782444501.014712, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 3, run, end, 135103015610750
1782444501.014742, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 4, run, start, 135103015640625
1782444501.014779, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 4, run, end, 135103015677833
1782444501.014807, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 5, run, start, 135103015705958
1782444501.014845, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 5, run, end, 135103015743666
1782444501.014874, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 6, run, start, 135103015772791
1782444501.014912, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 6, run, end, 135103015811250
1782444501.014942, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 7, run, start, 135103015840666
1782444501.014979, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 7, run, end, 135103015877791
1782444501.015008, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 8, run, start, 135103015906958
1782444501.015045, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 8, run, end, 135103015943958
