1782446972.233404, NoOp Chain Depth 64 Size 0 Mode ref, pipeline, prepare, start, 137574182392833
1782446972.237821, NoOp Chain Depth 64 Size 0 Mode ref, pipeline, prepare, end, 137574186747083
1782446972.344256, NoOp Chain Depth 64 Size 0 Mode ref, pipeline - train, run, start, 24361920799929821006191788832771089820, 1782446972.344106, 1, 1, 137574293180666
1782446972.344843, NoOp Chain Depth 64 Size 0 Mode ref, Ref Stage 0, run, start, 137574293767125
1782446972.345391, NoOp Chain Depth 64 Size 0 Mode ref, Ref Stage 0, run, end, 137574294314416
1782446972.345531, NoOp Chain Depth 64 Size 0 Mode ref, Ref Stage 1, run, start, 137574294453625
1782446972.346137, NoOp Chain Depth 64 Size 0 Mode ref, Ref Stage 1, run, end, 137574295059833
1782446972.346274, NoOp Chain Depth 64 Size 0 Mode ref, Ref Stage 2, run, start, 137574295195958
1782446972.346787, NoOp Chain Depth 64 Size 0 Mode ref, Ref Stage 2, run, end, 137574295709208
1782446972.346925, NoOp Chain Depth 64 Size 0 Mode ref, Ref Stage 3, run, start, 137574295847333
1782446972.347439, NoOp Chain Depth 64 Size 0 Mode ref, Ref Stage 3, run, end, 137574296361125
1782446972.347571, NoOp Chain Depth 64 Size 0 Mode ref, Ref Stage 4, run, start, 137574296493500
1782446972.348074, NoOp Chain Depth 64 Size 0 Mode ref, Ref Stage 4, run, end, 137574296996458
1782446972.348198, NoOp Chain Depth 64 Size 0 Mode ref, Ref Stage 5, run, start, 137574297120500
1782446972.348650, NoOp Chain Depth 64 Size 0 Mode ref, Ref Stage 5, run, end, 137574297571833
1782446972.348856, NoOp Chain Depth 64 Size 0 Mode ref, Ref Stage 6, run, start, 137574297778666
1782446972.349369, NoOp Chain Depth 64 Size 0 Mode ref, Ref Stage 6, run, end, 137574298291541
1782446972.349500, NoOp Chain Depth 64 Size 0 Mode ref, Ref Stage 7, run, start, 137574298422166
1782446972.349996, NoOp Chain Depth 64 Size 0 Mode ref, Ref Stage 7, run, end, 137574298918083
1782446972.350044, NoOp Chain Depth 64 Size 0 Mode ref, Ref Stage 8, run, start, 137574298967500
