1782444542.160602, NoOp Chain Depth 10 Size 10485760 Mode copy, pipeline, prepare, start, 135144161758166
1782444542.199345, NoOp Chain Depth 10 Size 10485760 Mode copy, pipeline, prepare, end, 135144200445666
1782444542.199844, NoOp Chain Depth 10 Size 10485760 Mode copy, pipeline - train, run, start, 5530630775568355333611116470406303140, 1782444542.199816, 1, 1, 135144200938791
1782444542.200035, NoOp Chain Depth 10 Size 10485760 Mode copy, Copy Stage 0, run, start, 135144201126000
1782444542.200098, NoOp Chain Depth 10 Size 10485760 Mode copy, Copy Stage 0, run, end, 135144201186125
1782444542.200123, NoOp Chain Depth 10 Size 10485760 Mode copy, Copy Stage 1, run, start, 135144201211958
1782444542.202391, NoOp Chain Depth 10 Size 10485760 Mode copy, Copy Stage 1, run, end, 135144203480916
1782444542.202421, NoOp Chain Depth 10 Size 10485760 Mode copy, Copy Stage 2, run, start, 135144203511000
1782444542.203962, NoOp Chain Depth 10 Size 10485760 Mode copy, Copy Stage 2, run, end, 135144205050500
1782444542.203984, NoOp Chain Depth 10 Size 10485760 Mode copy, Copy Stage 3, run, start, 135144205072333
1782444542.205245, NoOp Chain Depth 10 Size 10485760 Mode copy, Copy Stage 3, run, end, 135144206333166
1782444542.205321, NoOp Chain Depth 10 Size 10485760 Mode copy, Copy Stage 4, run, start, 135144206412833
1782444542.206505, NoOp Chain Depth 10 Size 10485760 Mode copy, Copy Stage 4, run, end, 135144207594541
1782444542.206543, NoOp Chain Depth 10 Size 10485760 Mode copy, Copy Stage 5, run, start, 135144207630875
1782444542.207571, NoOp Chain Depth 10 Size 10485760 Mode copy, Copy Stage 5, run, end, 135144208659208
1782444542.207618, NoOp Chain Depth 10 Size 10485760 Mode copy, Copy Stage 6, run, start, 135144208707750
1782444542.208684, NoOp Chain Depth 10 Size 10485760 Mode copy, Copy Stage 6, run, end, 135144209773333
1782444542.208710, NoOp Chain Depth 10 Size 10485760 Mode copy, Copy Stage 7, run, start, 135144209797958
1782444542.209733, NoOp Chain Depth 10 Size 10485760 Mode copy, Copy Stage 7, run, end, 135144210821458
1782444542.209766, NoOp Chain Depth 10 Size 10485760 Mode copy, Copy Stage 8, run, start, 135144210853250
1782444542.210815, NoOp Chain Depth 10 Size 10485760 Mode copy, Copy Stage 8, run, end, 135144211903750
1782444542.210840, NoOp Chain Depth 10 Size 10485760 Mode copy, Copy Stage 9, run, start, 135144211927166
1782444542.211851, NoOp Chain Depth 10 Size 10485760 Mode copy, Copy Stage 9, run, end, 135144212939125
1782444542.211884, NoOp Chain Depth 10 Size 10485760 Mode copy, pipeline - train, run, end, 5530630775568355333611116470406303140, 1782444542.199816, 1, 1, 135144212971833
1782444542.211956, NoOp Chain Depth 10 Size 10485760 Mode copy, pipeline - train, run, start, 93313944573435033931182661572270889307, 1782444542.211940, 2, 1, 135144213045125
1782444542.211998, NoOp Chain Depth 10 Size 10485760 Mode copy, Copy Stage 0, run, start, 135144213085750
1782444542.212039, NoOp Chain Depth 10 Size 10485760 Mode copy, Copy Stage 0, run, end, 135144213126458
1782444542.212069, NoOp Chain Depth 10 Size 10485760 Mode copy, Copy Stage 1, run, start, 135144213155958
1782444542.212985, NoOp Chain Depth 10 Size 10485760 Mode copy, Copy Stage 1, run, end, 135144214073708
1782444542.213027, NoOp Chain Depth 10 Size 10485760 Mode copy, Copy Stage 2, run, start, 135144214114291
1782444542.214316, NoOp Chain Depth 10 Size 10485760 Mode copy, Copy Stage 2, run, end, 135144215403875
