1782444533.307024, NoOp Chain Depth 10 Size 10485760 Mode copy, pipeline, prepare, start, 135135308143958
1782444533.345536, NoOp Chain Depth 10 Size 10485760 Mode copy, pipeline, prepare, end, 135135346596250
1782444533.346028, NoOp Chain Depth 10 Size 10485760 Mode copy, pipeline - train, run, start, 298927157735081528508901407118605325942, 1782444533.346000, 1, 1, 135135347082416
1782444533.346113, NoOp Chain Depth 10 Size 10485760 Mode copy, Copy Stage 0, run, start, 135135347164750
1782444533.346286, NoOp Chain Depth 10 Size 10485760 Mode copy, Copy Stage 0, run, end, 135135347335041
1782444533.346323, NoOp Chain Depth 10 Size 10485760 Mode copy, Copy Stage 1, run, start, 135135347375583
1782444533.348669, NoOp Chain Depth 10 Size 10485760 Mode copy, Copy Stage 1, run, end, 135135349719958
1782444533.348707, NoOp Chain Depth 10 Size 10485760 Mode copy, Copy Stage 2, run, start, 135135349754416
1782444533.351330, NoOp Chain Depth 10 Size 10485760 Mode copy, Copy Stage 2, run, end, 135135352382416
1782444533.351368, NoOp Chain Depth 10 Size 10485760 Mode copy, Copy Stage 3, run, start, 135135352416083
1782444533.352792, NoOp Chain Depth 10 Size 10485760 Mode copy, Copy Stage 3, run, end, 135135353842083
1782444533.352820, NoOp Chain Depth 10 Size 10485760 Mode copy, Copy Stage 4, run, start, 135135353867000
1782444533.354392, NoOp Chain Depth 10 Size 10485760 Mode copy, Copy Stage 4, run, end, 135135355440375
1782444533.354480, NoOp Chain Depth 10 Size 10485760 Mode copy, Copy Stage 5, run, start, 135135355529875
1782444533.356249, NoOp Chain Depth 10 Size 10485760 Mode copy, Copy Stage 5, run, end, 135135357305208
1782444533.356303, NoOp Chain Depth 10 Size 10485760 Mode copy, Copy Stage 6, run, start, 135135357354708
1782444533.357862, NoOp Chain Depth 10 Size 10485760 Mode copy, Copy Stage 6, run, end, 135135358910916
1782444533.357886, NoOp Chain Depth 10 Size 10485760 Mode copy, Copy Stage 7, run, start, 135135358934291
1782444533.359019, NoOp Chain Depth 10 Size 10485760 Mode copy, Copy Stage 7, run, end, 135135360069166
