1787036100.700248, NoOp Chain Depth 10 Size 1024 Mode copy, pipeline, prepare, start, 337027166244625
1787036100.706715, NoOp Chain Depth 10 Size 1024 Mode copy, pipeline, prepare, end, 337027172126791
1787036100.707661, NoOp Chain Depth 10 Size 1024 Mode copy, pipeline - train, run, start, 2044572235411105251636099164039583172, 1787036100.707542, 1, 1, 337027173062125
1787036100.707901, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 0, run, start, 337027173298291
1787036100.708170, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 0, run, end, 337027173561666
1787036100.708336, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 1, run, start, 337027173728541
1787036100.708620, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 1, run, end, 337027174009125
1787036100.708824, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 2, run, start, 337027174214958
1787036100.709074, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 2, run, end, 337027174462375
1787036100.709245, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 3, run, start, 337027174632375
1787036100.709465, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 3, run, end, 337027174854750
1787036100.709631, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 4, run, start, 337027175019666
1787036100.709835, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 4, run, end, 337027175223125
1787036100.709966, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 5, run, start, 337027175352958
1787036100.710177, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 5, run, end, 337027175562208
1787036100.710296, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 6, run, start, 337027175680500
1787036100.710459, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 6, run, end, 337027175845000
1787036100.710640, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 7, run, start, 337027176025875
1787036100.710763, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 7, run, end, 337027176148875
1787036100.710891, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 8, run, start, 337027176276208
1787036100.711054, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 8, run, end, 337027176440875
1787036100.711231, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 9, run, start, 337027176616500
1787036100.711349, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 9, run, end, 337027176734750
1787036100.711450, NoOp Chain Depth 10 Size 1024 Mode copy, pipeline - train, run, end, 2044572235411105251636099164039583172, 1787036100.707542, 1, 1, 337027176835166
1787036100.711784, NoOp Chain Depth 10 Size 1024 Mode copy, pipeline - train, run, start, 308121437945223011355035025881257228436, 1787036100.711705, 2, 1, 337027177169833
1787036100.711929, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 0, run, start, 337027177313125
1787036100.712011, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 0, run, end, 337027177395208
1787036100.712066, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 1, run, start, 337027177450208
1787036100.712145, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 1, run, end, 337027177529458
1787036100.712200, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 2, run, start, 337027177583291
1787036100.712276, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 2, run, end, 337027177659125
1787036100.712327, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 3, run, start, 337027177710416
1787036100.712458, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 3, run, end, 337027177843291
1787036100.712516, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 4, run, start, 337027177899666
1787036100.712591, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 4, run, end, 337027177974000
1787036100.713137, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 5, run, start, 337027178523666
1787036100.713261, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 5, run, end, 337027178646000
1787036100.713432, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 6, run, start, 337027178816750
1787036100.713521, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 6, run, end, 337027178904500
1787036100.713687, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 7, run, start, 337027179072041
1787036100.713774, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 7, run, end, 337027179157333
1787036100.713828, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 8, run, start, 337027179211708
1787036100.713987, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 8, run, end, 337027179371833
1787036100.714045, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 9, run, start, 337027179429333
1787036100.714118, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 9, run, end, 337027179501625
1787036100.714172, NoOp Chain Depth 10 Size 1024 Mode copy, pipeline - train, run, end, 308121437945223011355035025881257228436, 1787036100.711705, 2, 1, 337027179557041
1787036100.714503, NoOp Chain Depth 10 Size 1024 Mode copy, pipeline - train, run, start, 226517168267736218165515642557589005657, 1787036100.714356, 3, 1, 337027179889166
1787036100.714704, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 0, run, start, 337027180089208
1787036100.714780, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 0, run, end, 337027180163625
1787036100.714830, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 1, run, start, 337027180213083
1787036100.715017, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 1, run, end, 337027180401291
1787036100.715072, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 2, run, start, 337027180455083
1787036100.715225, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 2, run, end, 337027180609083
1787036100.715278, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 3, run, start, 337027180661291
1787036100.715351, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 3, run, end, 337027180734291
1787036100.715400, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 4, run, start, 337027180783541
1787036100.715476, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 4, run, end, 337027180859000
1787036100.715525, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 5, run, start, 337027180907875
1787036100.715593, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 5, run, end, 337027180976250
1787036100.715640, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 6, run, start, 337027181023166
1787036100.715772, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 6, run, end, 337027181157041
1787036100.715828, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 7, run, start, 337027181212041
1787036100.715930, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 7, run, end, 337027181314833
1787036100.715987, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 8, run, start, 337027181371166
1787036100.716142, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 8, run, end, 337027181525958
1787036100.716197, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 9, run, start, 337027181580583
1787036100.716559, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 9, run, end, 337027181944541
1787036100.716615, NoOp Chain Depth 10 Size 1024 Mode copy, pipeline - train, run, end, 226517168267736218165515642557589005657, 1787036100.714356, 3, 1, 337027181999458
1787036100.716867, NoOp Chain Depth 10 Size 1024 Mode copy, pipeline - train, run, start, 98532825817641260381853605964771286501, 1787036100.716782, 4, 1, 337027182250916
1787036100.716989, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 0, run, start, 337027182373250
1787036100.717058, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 0, run, end, 337027182441708
1787036100.717109, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 1, run, start, 337027182492708
1787036100.717172, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 1, run, end, 337027182554708
1787036100.717212, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 2, run, start, 337027182594583
1787036100.717353, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 2, run, end, 337027182736083
1787036100.717401, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 3, run, start, 337027182784791
1787036100.717464, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 3, run, end, 337027182846166
1787036100.717924, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 4, run, start, 337027183332250
1787036100.718292, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 4, run, end, 337027183684250
1787036100.718360, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 5, run, start, 337027183743250
1787036100.718427, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 5, run, end, 337027183809416
1787036100.718478, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 6, run, start, 337027183862291
1787036100.718577, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 6, run, end, 337027183965083
1787036100.718646, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 7, run, start, 337027184032500
1787036100.718732, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 7, run, end, 337027184114666
1787036100.718780, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 8, run, start, 337027184162958
1787036100.718861, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 8, run, end, 337027184244583
