1787036156.402146, NoOp Chain Depth 10 Size 1024 Mode copy, pipeline, prepare, start, 337082867681875
1787036156.405300, NoOp Chain Depth 10 Size 1024 Mode copy, pipeline, prepare, end, 337082870441416
1787036156.406457, NoOp Chain Depth 10 Size 1024 Mode copy, pipeline - train, run, start, 264975405572127378736463014676586192908, 1787036156.406226, 1, 1, 337082871631750
1787036156.407013, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 0, run, start, 337082872138666
1787036156.407225, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 0, run, end, 337082872342041
1787036156.407389, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 1, run, start, 337082872504791
1787036156.407685, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 1, run, end, 337082872805125
1787036156.407926, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 2, run, start, 337082873042041
1787036156.408143, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 2, run, end, 337082873266958
1787036156.408320, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 3, run, start, 337082873436291
1787036156.408534, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 3, run, end, 337082873650958
1787036156.408684, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 4, run, start, 337082873799166
1787036156.408871, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 4, run, end, 337082873983708
1787036156.409007, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 5, run, start, 337082874120833
1787036156.409198, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 5, run, end, 337082874311875
1787036156.409353, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 6, run, start, 337082874468166
1787036156.409534, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 6, run, end, 337082874648250
1787036156.409670, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 7, run, start, 337082874784583
1787036156.409891, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 7, run, end, 337082875006541
1787036156.410037, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 8, run, start, 337082875151375
1787036156.410226, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 8, run, end, 337082875340666
1787036156.410364, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 9, run, start, 337082875477750
1787036156.410560, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 9, run, end, 337082875675291
1787036156.410691, NoOp Chain Depth 10 Size 1024 Mode copy, pipeline - train, run, end, 264975405572127378736463014676586192908, 1787036156.406226, 1, 1, 337082875803583
1787036156.411005, NoOp Chain Depth 10 Size 1024 Mode copy, pipeline - train, run, start, 253687391450262991033607532961905849784, 1787036156.410920, 2, 1, 337082876118375
1787036156.411156, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 0, run, start, 337082876269916
1787036156.411273, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 0, run, end, 337082876385875
1787036156.411413, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 1, run, start, 337082876526166
1787036156.411569, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 1, run, end, 337082876682791
1787036156.411709, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 2, run, start, 337082876821833
1787036156.411861, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 2, run, end, 337082876973791
1787036156.411989, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 3, run, start, 337082877102333
1787036156.412131, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 3, run, end, 337082877243125
1787036156.412271, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 4, run, start, 337082877392500
1787036156.412519, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 4, run, end, 337082877631875
1787036156.412575, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 5, run, start, 337082877686125
1787036156.412647, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 5, run, end, 337082877757875
1787036156.412699, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 6, run, start, 337082877809791
1787036156.412770, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 6, run, end, 337082877880250
1787036156.412973, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 7, run, start, 337082878089875
1787036156.413315, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 7, run, end, 337082878429458
1787036156.413378, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 8, run, start, 337082878489958
1787036156.413454, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 8, run, end, 337082878564666
1787036156.413504, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 9, run, start, 337082878614416
1787036156.413571, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 9, run, end, 337082878682000
1787036156.413619, NoOp Chain Depth 10 Size 1024 Mode copy, pipeline - train, run, end, 253687391450262991033607532961905849784, 1787036156.410920, 2, 1, 337082878729333
1787036156.413991, NoOp Chain Depth 10 Size 1024 Mode copy, pipeline - train, run, start, 207708193974759069141472347535344177496, 1787036156.413783, 3, 1, 337082879106000
1787036156.414260, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 0, run, start, 337082879373958
1787036156.414344, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 0, run, end, 337082879456125
1787036156.414400, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 1, run, start, 337082879511875
1787036156.414478, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 1, run, end, 337082879588791
1787036156.414527, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 2, run, start, 337082879637666
1787036156.414597, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 2, run, end, 337082879708083
1787036156.414647, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 3, run, start, 337082879757291
1787036156.414847, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 3, run, end, 337082879960750
1787036156.415059, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 4, run, start, 337082880171708
1787036156.415329, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 4, run, end, 337082880442583
1787036156.415390, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 5, run, start, 337082880501333
1787036156.415468, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 5, run, end, 337082880578833
1787036156.415523, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 6, run, start, 337082880634791
1787036156.415599, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 6, run, end, 337082880709500
1787036156.415999, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 7, run, start, 337082881115541
1787036156.416149, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 7, run, end, 337082881263000
1787036156.416277, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 8, run, start, 337082881394208
1787036156.416454, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 8, run, end, 337082881567208
1787036156.416510, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 9, run, start, 337082881621833
1787036156.416582, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 9, run, end, 337082881693291
1787036156.416630, NoOp Chain Depth 10 Size 1024 Mode copy, pipeline - train, run, end, 207708193974759069141472347535344177496, 1787036156.413783, 3, 1, 337082881741333
1787036156.416896, NoOp Chain Depth 10 Size 1024 Mode copy, pipeline - train, run, start, 214213551313655885135117125024563237108, 1787036156.416797, 4, 1, 337082882010583
1787036156.417162, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 0, run, start, 337082882275875
1787036156.417246, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 0, run, end, 337082882357041
1787036156.417300, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 1, run, start, 337082882411250
1787036156.417379, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 1, run, end, 337082882489833
1787036156.417428, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 2, run, start, 337082882538500
1787036156.417500, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 2, run, end, 337082882611916
1787036156.417551, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 3, run, start, 337082882662250
1787036156.417620, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 3, run, end, 337082882730500
1787036156.417755, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 4, run, start, 337082882866708
1787036156.418209, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 4, run, end, 337082883325250
1787036156.418273, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 5, run, start, 337082883385000
1787036156.418350, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 5, run, end, 337082883461333
1787036156.418405, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 6, run, start, 337082883516625
1787036156.418476, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 6, run, end, 337082883587250
1787036156.418526, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 7, run, start, 337082883637041
