1787036248.371434, NoOp Chain Depth 10 Size 1024 Mode copy, pipeline, prepare, start, 337174836593416
1787036248.374897, NoOp Chain Depth 10 Size 1024 Mode copy, pipeline, prepare, end, 337174839598791
1787036248.375939, NoOp Chain Depth 10 Size 1024 Mode copy, pipeline - train, run, start, 256969331280444857116837857326550461600, 1787036248.375855, 1, 1, 337174840629291
1787036248.376269, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 0, run, start, 337174840939291
1787036248.376422, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 0, run, end, 337174841086416
1787036248.376484, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 1, run, start, 337174841153500
1787036248.376688, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 1, run, end, 337174841353500
1787036248.376745, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 2, run, start, 337174841412458
1787036248.376903, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 2, run, end, 337174841568583
1787036248.377062, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 3, run, start, 337174841756208
1787036248.377401, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 3, run, end, 337174842067791
1787036248.377484, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 4, run, start, 337174842159166
1787036248.377635, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 4, run, end, 337174842299833
1787036248.377693, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 5, run, start, 337174842360375
1787036248.377812, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 5, run, end, 337174842476625
1787036248.377863, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 6, run, start, 337174842527375
1787036248.378026, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 6, run, end, 337174842689333
1787036248.378090, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 7, run, start, 337174842754583
1787036248.378194, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 7, run, end, 337174842856291
1787036248.378243, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 8, run, start, 337174842906208
1787036248.378344, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 8, run, end, 337174843007583
1787036248.378403, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 9, run, start, 337174843064875
1787036248.378467, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 9, run, end, 337174843128541
1787036248.378519, NoOp Chain Depth 10 Size 1024 Mode copy, pipeline - train, run, end, 256969331280444857116837857326550461600, 1787036248.375855, 1, 1, 337174843186083
1787036248.378651, NoOp Chain Depth 10 Size 1024 Mode copy, pipeline - train, run, start, 85403749599314408475034307937860108628, 1787036248.378607, 2, 1, 337174843314916
1787036248.378735, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 0, run, start, 337174843399625
1787036248.378815, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 0, run, end, 337174843477375
1787036248.378862, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 1, run, start, 337174843525916
1787036248.378961, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 1, run, end, 337174843623083
1787036248.379012, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 2, run, start, 337174843673666
1787036248.379078, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 2, run, end, 337174843740041
1787036248.379127, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 3, run, start, 337174843788416
1787036248.379187, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 3, run, end, 337174843848666
1787036248.379235, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 4, run, start, 337174843896625
1787036248.379294, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 4, run, end, 337174843956125
1787036248.379341, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 5, run, start, 337174844003125
1787036248.379400, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 5, run, end, 337174844061541
1787036248.379447, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 6, run, start, 337174844108875
1787036248.379506, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 6, run, end, 337174844167208
1787036248.379549, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 7, run, start, 337174844213125
1787036248.379650, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 7, run, end, 337174844312000
1787036248.379701, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 8, run, start, 337174844362875
1787036248.379764, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 8, run, end, 337174844426375
1787036248.379815, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 9, run, start, 337174844476333
1787036248.379873, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 9, run, end, 337174844534708
1787036248.379920, NoOp Chain Depth 10 Size 1024 Mode copy, pipeline - train, run, end, 85403749599314408475034307937860108628, 1787036248.378607, 2, 1, 337174844581708
1787036248.380028, NoOp Chain Depth 10 Size 1024 Mode copy, pipeline - train, run, start, 221732150682298984835697119292146416637, 1787036248.379989, 3, 1, 337174844691625
1787036248.380106, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 0, run, start, 337174844769458
1787036248.380166, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 0, run, end, 337174844828000
1787036248.380213, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 1, run, start, 337174844874375
1787036248.380272, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 1, run, end, 337174844933833
1787036248.380327, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 2, run, start, 337174844990041
1787036248.380395, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 2, run, end, 337174845057125
1787036248.380451, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 3, run, start, 337174845114416
1787036248.380516, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 3, run, end, 337174845178125
1787036248.380563, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 4, run, start, 337174845224708
1787036248.380621, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 4, run, end, 337174845282541
1787036248.380666, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 5, run, start, 337174845328125
1787036248.380724, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 5, run, end, 337174845385708
1787036248.380772, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 6, run, start, 337174845433375
1787036248.380829, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 6, run, end, 337174845490375
1787036248.380880, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 7, run, start, 337174845543041
1787036248.380944, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 7, run, end, 337174845605625
1787036248.380989, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 8, run, start, 337174845651166
1787036248.381048, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 8, run, end, 337174845709416
1787036248.381094, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 9, run, start, 337174845755666
1787036248.381150, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 9, run, end, 337174845811875
1787036248.381200, NoOp Chain Depth 10 Size 1024 Mode copy, pipeline - train, run, end, 221732150682298984835697119292146416637, 1787036248.379989, 3, 1, 337174845861791
1787036248.381296, NoOp Chain Depth 10 Size 1024 Mode copy, pipeline - train, run, start, 87668536906630436988085320609459166171, 1787036248.381260, 4, 1, 337174845958000
1787036248.381359, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 0, run, start, 337174846020166
1787036248.381406, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 0, run, end, 337174846065958
1787036248.381443, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 1, run, start, 337174846103875
1787036248.381491, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 1, run, end, 337174846151708
1787036248.381529, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 2, run, start, 337174846189041
1787036248.381575, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 2, run, end, 337174846235416
1787036248.381618, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 3, run, start, 337174846279208
1787036248.381670, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 3, run, end, 337174846330083
1787036248.381710, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 4, run, start, 337174846371416
1787036248.381785, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 4, run, end, 337174846445083
1787036248.381823, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 5, run, start, 337174846483458
1787036248.381871, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 5, run, end, 337174846531041
1787036248.381909, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 6, run, start, 337174846569000
1787036248.381955, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 6, run, end, 337174846615250
1787036248.381997, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 7, run, start, 337174846658583
1787036248.382047, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 7, run, end, 337174846707708
1787036248.382090, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 8, run, start, 337174846751000
1787036248.382140, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 8, run, end, 337174846800291
1787036248.382183, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 9, run, start, 337174846844416
1787036248.382232, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 9, run, end, 337174846892375
1787036248.382269, NoOp Chain Depth 10 Size 1024 Mode copy, pipeline - train, run, end, 87668536906630436988085320609459166171, 1787036248.381260, 4, 1, 337174846929250
