1787037267.025629, NoOp Chain Depth 10 Size 1048576 Mode copy, pipeline, prepare, start, 338193482339708
1787037267.029302, NoOp Chain Depth 10 Size 1048576 Mode copy, pipeline, prepare, end, 338193485379041
1787037267.030221, NoOp Chain Depth 10 Size 1048576 Mode copy, pipeline - train, run, start, 314913381492296686496136540398022982689, 1787037267.030144, 1, 1, 338193486297083
1787037267.030417, NoOp Chain Depth 10 Size 1048576 Mode copy, Copy Stage 0, run, start, 338193486487541
1787037267.030536, NoOp Chain Depth 10 Size 1048576 Mode copy, Copy Stage 0, run, end, 338193486603333
1787037267.030600, NoOp Chain Depth 10 Size 1048576 Mode copy, Copy Stage 1, run, start, 338193486669458
1787037267.031430, NoOp Chain Depth 10 Size 1048576 Mode copy, Copy Stage 1, run, end, 338193487499500
1787037267.031494, NoOp Chain Depth 10 Size 1048576 Mode copy, Copy Stage 2, run, start, 338193487558875
1787037267.032190, NoOp Chain Depth 10 Size 1048576 Mode copy, Copy Stage 2, run, end, 338193488255166
1787037267.032244, NoOp Chain Depth 10 Size 1048576 Mode copy, Copy Stage 3, run, start, 338193488309791
1787037267.032712, NoOp Chain Depth 10 Size 1048576 Mode copy, Copy Stage 3, run, end, 338193488778041
1787037267.032761, NoOp Chain Depth 10 Size 1048576 Mode copy, Copy Stage 4, run, start, 338193488826125
1787037267.033123, NoOp Chain Depth 10 Size 1048576 Mode copy, Copy Stage 4, run, end, 338193489188208
1787037267.033173, NoOp Chain Depth 10 Size 1048576 Mode copy, Copy Stage 5, run, start, 338193489239458
1787037267.033516, NoOp Chain Depth 10 Size 1048576 Mode copy, Copy Stage 5, run, end, 338193489580375
1787037267.033564, NoOp Chain Depth 10 Size 1048576 Mode copy, Copy Stage 6, run, start, 338193489629166
1787037267.033903, NoOp Chain Depth 10 Size 1048576 Mode copy, Copy Stage 6, run, end, 338193489967333
1787037267.034077, NoOp Chain Depth 10 Size 1048576 Mode copy, Copy Stage 7, run, start, 338193490178083
1787037267.034975, NoOp Chain Depth 10 Size 1048576 Mode copy, Copy Stage 7, run, end, 338193491049625
1787037267.035141, NoOp Chain Depth 10 Size 1048576 Mode copy, Copy Stage 8, run, start, 338193491210458
1787037267.035644, NoOp Chain Depth 10 Size 1048576 Mode copy, Copy Stage 8, run, end, 338193491708375
1787037267.035722, NoOp Chain Depth 10 Size 1048576 Mode copy, Copy Stage 9, run, start, 338193491798083
1787037267.035981, NoOp Chain Depth 10 Size 1048576 Mode copy, Copy Stage 9, run, end, 338193492046375
