1787036843.526058, NoOp Chain Depth 10 Size 10485760 Mode ref, pipeline, prepare, start, 337769985018791
1787036843.529888, NoOp Chain Depth 10 Size 10485760 Mode ref, pipeline, prepare, end, 337769988389916
1787036843.530899, NoOp Chain Depth 10 Size 10485760 Mode ref, pipeline - train, run, start, 84390683072617655805377962422637774681, 1787036843.530702, 1, 1, 337769989384458
1787036843.531176, NoOp Chain Depth 10 Size 10485760 Mode ref, Ref Stage 0, run, start, 337769989661541
1787036843.531352, NoOp Chain Depth 10 Size 10485760 Mode ref, Ref Stage 0, run, end, 337769989829666
1787036843.531559, NoOp Chain Depth 10 Size 10485760 Mode ref, Ref Stage 1, run, start, 337769990039416
1787036843.531746, NoOp Chain Depth 10 Size 10485760 Mode ref, Ref Stage 1, run, end, 337769990222500
1787036843.531907, NoOp Chain Depth 10 Size 10485760 Mode ref, Ref Stage 2, run, start, 337769990383416
1787036843.532108, NoOp Chain Depth 10 Size 10485760 Mode ref, Ref Stage 2, run, end, 337769990587041
1787036843.532330, NoOp Chain Depth 10 Size 10485760 Mode ref, Ref Stage 3, run, start, 337769990806500
1787036843.532467, NoOp Chain Depth 10 Size 10485760 Mode ref, Ref Stage 3, run, end, 337769990942500
1787036843.532609, NoOp Chain Depth 10 Size 10485760 Mode ref, Ref Stage 4, run, start, 337769991084750
1787036843.532801, NoOp Chain Depth 10 Size 10485760 Mode ref, Ref Stage 4, run, end, 337769991277208
1787036843.532963, NoOp Chain Depth 10 Size 10485760 Mode ref, Ref Stage 5, run, start, 337769991437750
1787036843.533187, NoOp Chain Depth 10 Size 10485760 Mode ref, Ref Stage 5, run, end, 337769991668583
1787036843.533368, NoOp Chain Depth 10 Size 10485760 Mode ref, Ref Stage 6, run, start, 337769991841833
1787036843.533481, NoOp Chain Depth 10 Size 10485760 Mode ref, Ref Stage 6, run, end, 337769991954083
1787036843.533614, NoOp Chain Depth 10 Size 10485760 Mode ref, Ref Stage 7, run, start, 337769992087041
1787036843.533767, NoOp Chain Depth 10 Size 10485760 Mode ref, Ref Stage 7, run, end, 337769992242458
1787036843.533888, NoOp Chain Depth 10 Size 10485760 Mode ref, Ref Stage 8, run, start, 337769992362375
1787036843.534035, NoOp Chain Depth 10 Size 10485760 Mode ref, Ref Stage 8, run, end, 337769992507958
1787036843.534166, NoOp Chain Depth 10 Size 10485760 Mode ref, Ref Stage 9, run, start, 337769992639458
1787036843.534336, NoOp Chain Depth 10 Size 10485760 Mode ref, Ref Stage 9, run, end, 337769992812291
1787036843.534483, NoOp Chain Depth 10 Size 10485760 Mode ref, pipeline - train, run, end, 84390683072617655805377962422637774681, 1787036843.530702, 1, 1, 337769992965375
1787036843.534866, NoOp Chain Depth 10 Size 10485760 Mode ref, pipeline - train, run, start, 6203223930115175614845950286401340007, 1787036843.534782, 2, 1, 337769993341791
1787036843.535014, NoOp Chain Depth 10 Size 10485760 Mode ref, Ref Stage 0, run, start, 337769993488541
1787036843.535133, NoOp Chain Depth 10 Size 10485760 Mode ref, Ref Stage 0, run, end, 337769993606291
1787036843.535236, NoOp Chain Depth 10 Size 10485760 Mode ref, Ref Stage 1, run, start, 337769993709708
1787036843.535418, NoOp Chain Depth 10 Size 10485760 Mode ref, Ref Stage 1, run, end, 337769993891875
1787036843.535549, NoOp Chain Depth 10 Size 10485760 Mode ref, Ref Stage 2, run, start, 337769994025125
1787036843.535723, NoOp Chain Depth 10 Size 10485760 Mode ref, Ref Stage 2, run, end, 337769994196875
1787036843.535830, NoOp Chain Depth 10 Size 10485760 Mode ref, Ref Stage 3, run, start, 337769994303833
1787036843.535998, NoOp Chain Depth 10 Size 10485760 Mode ref, Ref Stage 3, run, end, 337769994472000
1787036843.536055, NoOp Chain Depth 10 Size 10485760 Mode ref, Ref Stage 4, run, start, 337769994527041
1787036843.536121, NoOp Chain Depth 10 Size 10485760 Mode ref, Ref Stage 4, run, end, 337769994592791
1787036843.536171, NoOp Chain Depth 10 Size 10485760 Mode ref, Ref Stage 5, run, start, 337769994642166
1787036843.536235, NoOp Chain Depth 10 Size 10485760 Mode ref, Ref Stage 5, run, end, 337769994706291
1787036843.536284, NoOp Chain Depth 10 Size 10485760 Mode ref, Ref Stage 6, run, start, 337769994755208
1787036843.536431, NoOp Chain Depth 10 Size 10485760 Mode ref, Ref Stage 6, run, end, 337769994903541
1787036843.536486, NoOp Chain Depth 10 Size 10485760 Mode ref, Ref Stage 7, run, start, 337769994958708
1787036843.536550, NoOp Chain Depth 10 Size 10485760 Mode ref, Ref Stage 7, run, end, 337769995021916
1787036843.536597, NoOp Chain Depth 10 Size 10485760 Mode ref, Ref Stage 8, run, start, 337769995068875
1787036843.536661, NoOp Chain Depth 10 Size 10485760 Mode ref, Ref Stage 8, run, end, 337769995132041
1787036843.536708, NoOp Chain Depth 10 Size 10485760 Mode ref, Ref Stage 9, run, start, 337769995179333
1787036843.536768, NoOp Chain Depth 10 Size 10485760 Mode ref, Ref Stage 9, run, end, 337769995239583
1787036843.536819, NoOp Chain Depth 10 Size 10485760 Mode ref, pipeline - train, run, end, 6203223930115175614845950286401340007, 1787036843.534782, 2, 1, 337769995290875
1787036843.537147, NoOp Chain Depth 10 Size 10485760 Mode ref, pipeline - train, run, start, 317177479177957735750316349398757162151, 1787036843.537046, 3, 1, 337769995621708
1787036843.537283, NoOp Chain Depth 10 Size 10485760 Mode ref, Ref Stage 0, run, start, 337769995756375
1787036843.537361, NoOp Chain Depth 10 Size 10485760 Mode ref, Ref Stage 0, run, end, 337769995833416
1787036843.537417, NoOp Chain Depth 10 Size 10485760 Mode ref, Ref Stage 1, run, start, 337769995888666
1787036843.537482, NoOp Chain Depth 10 Size 10485760 Mode ref, Ref Stage 1, run, end, 337769995953875
1787036843.537530, NoOp Chain Depth 10 Size 10485760 Mode ref, Ref Stage 2, run, start, 337769996001458
1787036843.537658, NoOp Chain Depth 10 Size 10485760 Mode ref, Ref Stage 2, run, end, 337769996130291
1787036843.537714, NoOp Chain Depth 10 Size 10485760 Mode ref, Ref Stage 3, run, start, 337769996185958
1787036843.537925, NoOp Chain Depth 10 Size 10485760 Mode ref, Ref Stage 3, run, end, 337769996399875
1787036843.537984, NoOp Chain Depth 10 Size 10485760 Mode ref, Ref Stage 4, run, start, 337769996457291
1787036843.538052, NoOp Chain Depth 10 Size 10485760 Mode ref, Ref Stage 4, run, end, 337769996524583
1787036843.538102, NoOp Chain Depth 10 Size 10485760 Mode ref, Ref Stage 5, run, start, 337769996574625
1787036843.538166, NoOp Chain Depth 10 Size 10485760 Mode ref, Ref Stage 5, run, end, 337769996637666
