# E2 collection
# started      : 2026-08-28 18:09:59 +0200
# machine      : gb10
# git_commit   : a64f8e2f497dac51297c190384fa5d4cb93ff32b
# git_dirty    : yes
# host         : spark-cc0d
# platform     : Linux-6.14.0-1013-nvidia-aarch64-with-glibc2.39
# python       : 3.10.19
# torch        : 2.10.0+cu130
# radt         : 0.2.29
# mlflow       : 3.15.1
# pin          : 5-9,15-19
# runs         : 11
[08-28 18:10:01] pinning workload to core(s) [5-9,15-19]
[08-28 18:10:01] E2 collection: 9 cell(s) x 3 configurations x 11 runs on gb10
[08-28 20:41:50]   mod_meffv2s_b4_choreo_gb10_r8 rc=0 15s rows=602 spans=n/a
[08-28 20:42:05]   mod_meffv2s_b4_choreo-traced_gb10_r8 rc=0 15s rows=603 spans=2401
[08-28 20:42:18]   mod_meffv2s_b4_monolith_gb10_r8 rc=0 13s rows=605 spans=n/a
[08-28 20:42:34]   mod_meffv2s_b4_choreo-traced_gb10_r9 rc=0 16s rows=603 spans=2401
[08-28 20:42:47]   mod_meffv2s_b4_monolith_gb10_r9 rc=0 13s rows=605 spans=n/a
[08-28 20:43:02]   mod_meffv2s_b4_choreo_gb10_r9 rc=0 15s rows=602 spans=n/a
[08-28 20:43:15]   mod_meffv2s_b4_monolith_gb10_r10 rc=0 13s rows=605 spans=n/a
[08-28 20:43:30]   mod_meffv2s_b4_choreo_gb10_r10 rc=0 15s rows=602 spans=n/a
[08-28 20:43:45]   mod_meffv2s_b4_choreo-traced_gb10_r10 rc=0 15s rows=603 spans=2401
[08-28 20:44:00]   mod_meffv2s_b4_choreo_gb10_r11 rc=0 15s rows=602 spans=n/a
[08-28 20:44:15]   mod_meffv2s_b4_choreo-traced_gb10_r11 rc=0 15s rows=603 spans=2401
[08-28 20:44:29]   mod_meffv2s_b4_monolith_gb10_r11 rc=0 14s rows=605 spans=n/a
[08-28 20:47:21]   mod_meffv2s_b64_monolith_gb10_r1 rc=0 171s rows=605 spans=n/a
[08-28 20:50:14]   mod_meffv2s_b64_choreo_gb10_r1 rc=0 173s rows=955 spans=n/a
[08-28 20:53:07]   mod_meffv2s_b64_choreo-traced_gb10_r1 rc=0 173s rows=603 spans=2401
[08-28 20:56:00]   mod_meffv2s_b64_choreo_gb10_r2 rc=0 173s rows=602 spans=n/a
[08-28 20:58:54]   mod_meffv2s_b64_choreo-traced_gb10_r2 rc=0 174s rows=603 spans=2401
[08-28 21:01:46]   mod_meffv2s_b64_monolith_gb10_r2 rc=0 172s rows=605 spans=n/a
[08-28 21:04:39]   mod_meffv2s_b64_choreo-traced_gb10_r3 rc=0 173s rows=603 spans=2401
[08-28 21:07:31]   mod_meffv2s_b64_monolith_gb10_r3 rc=0 172s rows=605 spans=n/a
[08-28 21:10:24]   mod_meffv2s_b64_choreo_gb10_r3 rc=0 173s rows=602 spans=n/a
[08-28 21:13:17]   mod_meffv2s_b64_monolith_gb10_r4 rc=0 173s rows=605 spans=n/a
[08-28 21:16:10]   mod_meffv2s_b64_choreo_gb10_r4 rc=0 173s rows=602 spans=n/a
[08-28 21:19:03]   mod_meffv2s_b64_choreo-traced_gb10_r4 rc=0 173s rows=603 spans=2401
[08-28 21:21:56]   mod_meffv2s_b64_choreo_gb10_r5 rc=0 173s rows=602 spans=n/a
[08-28 21:24:49]   mod_meffv2s_b64_choreo-traced_gb10_r5 rc=0 173s rows=603 spans=2401
[08-28 21:27:41]   mod_meffv2s_b64_monolith_gb10_r5 rc=0 172s rows=605 spans=n/a
[08-28 21:30:35]   mod_meffv2s_b64_choreo-traced_gb10_r6 rc=0 173s rows=603 spans=2401
[08-28 21:33:27]   mod_meffv2s_b64_monolith_gb10_r6 rc=0 172s rows=605 spans=n/a
[08-28 21:36:20]   mod_meffv2s_b64_choreo_gb10_r6 rc=0 173s rows=602 spans=n/a
[08-28 21:39:12]   mod_meffv2s_b64_monolith_gb10_r7 rc=0 172s rows=605 spans=n/a
[08-28 21:42:05]   mod_meffv2s_b64_choreo_gb10_r7 rc=0 173s rows=602 spans=n/a
[08-28 21:44:59]   mod_meffv2s_b64_choreo-traced_gb10_r7 rc=0 174s rows=603 spans=2401
[08-28 21:47:52]   mod_meffv2s_b64_choreo_gb10_r8 rc=0 173s rows=602 spans=n/a
[08-28 21:50:45]   mod_meffv2s_b64_choreo-traced_gb10_r8 rc=0 173s rows=603 spans=2401
[08-28 21:53:37]   mod_meffv2s_b64_monolith_gb10_r8 rc=0 172s rows=605 spans=n/a
[08-28 21:56:30]   mod_meffv2s_b64_choreo-traced_gb10_r9 rc=0 173s rows=603 spans=2401
[08-28 21:59:22]   mod_meffv2s_b64_monolith_gb10_r9 rc=0 172s rows=605 spans=n/a
[08-28 22:02:15]   mod_meffv2s_b64_choreo_gb10_r9 rc=0 173s rows=602 spans=n/a
[08-28 22:05:07]   mod_meffv2s_b64_monolith_gb10_r10 rc=0 172s rows=605 spans=n/a
[08-28 22:08:00]   mod_meffv2s_b64_choreo_gb10_r10 rc=0 173s rows=602 spans=n/a
[08-28 22:10:54]   mod_meffv2s_b64_choreo-traced_gb10_r10 rc=0 174s rows=603 spans=2401
[08-28 22:13:46]   mod_meffv2s_b64_choreo_gb10_r11 rc=0 172s rows=602 spans=n/a
[08-28 22:16:39]   mod_meffv2s_b64_choreo-traced_gb10_r11 rc=0 173s rows=603 spans=2401
[08-28 22:19:32]   mod_meffv2s_b64_monolith_gb10_r11 rc=0 173s rows=605 spans=n/a
[08-28 22:19:54]   mod_meffv2s_b8_monolith_gb10_r1 rc=0 22s rows=605 spans=n/a
[08-28 22:20:18]   mod_meffv2s_b8_choreo_gb10_r1 rc=0 24s rows=602 spans=n/a
[08-28 22:20:43]   mod_meffv2s_b8_choreo-traced_gb10_r1 rc=0 25s rows=603 spans=2401
[08-28 22:21:07]   mod_meffv2s_b8_choreo_gb10_r2 rc=0 24s rows=602 spans=n/a
[08-28 22:21:31]   mod_meffv2s_b8_choreo-traced_gb10_r2 rc=0 24s rows=603 spans=2401
[08-28 22:21:54]   mod_meffv2s_b8_monolith_gb10_r2 rc=0 23s rows=605 spans=n/a
[08-28 22:22:18]   mod_meffv2s_b8_choreo-traced_gb10_r3 rc=0 24s rows=603 spans=2401
[08-28 22:22:41]   mod_meffv2s_b8_monolith_gb10_r3 rc=0 23s rows=605 spans=n/a
[08-28 22:23:05]   mod_meffv2s_b8_choreo_gb10_r3 rc=0 24s rows=602 spans=n/a
[08-28 22:23:28]   mod_meffv2s_b8_monolith_gb10_r4 rc=0 23s rows=605 spans=n/a
[08-28 22:23:52]   mod_meffv2s_b8_choreo_gb10_r4 rc=0 24s rows=602 spans=n/a
[08-28 22:24:16]   mod_meffv2s_b8_choreo-traced_gb10_r4 rc=0 24s rows=603 spans=2401
[08-28 22:24:40]   mod_meffv2s_b8_choreo_gb10_r5 rc=0 24s rows=602 spans=n/a
[08-28 22:25:05]   mod_meffv2s_b8_choreo-traced_gb10_r5 rc=0 25s rows=603 spans=2401
[08-28 22:25:28]   mod_meffv2s_b8_monolith_gb10_r5 rc=0 23s rows=605 spans=n/a
[08-28 22:25:53]   mod_meffv2s_b8_choreo-traced_gb10_r6 rc=0 25s rows=603 spans=2401
[08-28 22:26:15]   mod_meffv2s_b8_monolith_gb10_r6 rc=0 22s rows=605 spans=n/a
[08-28 22:26:39]   mod_meffv2s_b8_choreo_gb10_r6 rc=0 24s rows=602 spans=n/a
[08-28 22:27:02]   mod_meffv2s_b8_monolith_gb10_r7 rc=0 23s rows=605 spans=n/a
[08-28 22:27:26]   mod_meffv2s_b8_choreo_gb10_r7 rc=0 24s rows=602 spans=n/a
[08-28 22:27:51]   mod_meffv2s_b8_choreo-traced_gb10_r7 rc=0 25s rows=603 spans=2401
[08-28 22:28:15]   mod_meffv2s_b8_choreo_gb10_r8 rc=0 24s rows=602 spans=n/a
[08-28 22:28:39]   mod_meffv2s_b8_choreo-traced_gb10_r8 rc=0 24s rows=603 spans=2401
[08-28 22:29:02]   mod_meffv2s_b8_monolith_gb10_r8 rc=0 23s rows=605 spans=n/a
[08-28 22:29:27]   mod_meffv2s_b8_choreo-traced_gb10_r9 rc=0 25s rows=603 spans=2401
[08-28 22:29:50]   mod_meffv2s_b8_monolith_gb10_r9 rc=0 23s rows=605 spans=n/a
[08-28 22:30:14]   mod_meffv2s_b8_choreo_gb10_r9 rc=0 24s rows=602 spans=n/a
[08-28 22:30:37]   mod_meffv2s_b8_monolith_gb10_r10 rc=0 23s rows=605 spans=n/a
[08-28 22:31:01]   mod_meffv2s_b8_choreo_gb10_r10 rc=0 24s rows=602 spans=n/a
[08-28 22:31:25]   mod_meffv2s_b8_choreo-traced_gb10_r10 rc=0 24s rows=603 spans=2401
[08-28 22:31:49]   mod_meffv2s_b8_choreo_gb10_r11 rc=0 24s rows=602 spans=n/a
[08-28 22:32:14]   mod_meffv2s_b8_choreo-traced_gb10_r11 rc=0 25s rows=603 spans=2401
[08-28 22:32:37]   mod_meffv2s_b8_monolith_gb10_r11 rc=0 23s rows=605 spans=n/a
[08-28 22:32:37] E2 collection done on gb10 (0 failed run(s)). CSVs in /home/roba/collocation-benchmark/evaluation/overheads/modularity_overhead/results/
[08-28 22:32:37] log + summary: /home/roba/collocation-benchmark/evaluation/overheads/modularity_overhead/collect_logs/collect_e2_gb10_20260828-180959.log
