1787729820.888087, NoOp Chain Depth 64 Size 0 Mode ref, pipeline, prepare, start, 9848886726715873
1787729820.892987, NoOp Chain Depth 64 Size 0 Mode ref, pipeline, prepare, end, 9848886731053471
1787729820.893420, NoOp Chain Depth 64 Size 0 Mode ref, pipeline - train, run, start, 211064656982956054404955370453244769635, 1787729820.893384, 1, 1, 9848886731482542
1787729820.893476, NoOp Chain Depth 64 Size 0 Mode ref, Ref Stage 0, run, start, 9848886731545774
1787729820.893534, NoOp Chain Depth 64 Size 0 Mode ref, Ref Stage 0, run, end, 9848886731596254
1787729820.893562, NoOp Chain Depth 64 Size 0 Mode ref, Ref Stage 1, run, start, 9848886731625614
1787729820.893598, NoOp Chain Depth 64 Size 0 Mode ref, Ref Stage 1, run, end, 9848886731658606
1787729820.893621, NoOp Chain Depth 64 Size 0 Mode ref, Ref Stage 2, run, start, 9848886731685230
1787729820.893654, NoOp Chain Depth 64 Size 0 Mode ref, Ref Stage 2, run, end, 9848886731713870
1787729820.893674, NoOp Chain Depth 64 Size 0 Mode ref, Ref Stage 3, run, start, 9848886731736894
1787729820.893702, NoOp Chain Depth 64 Size 0 Mode ref, Ref Stage 3, run, end, 9848886731761342
1787729820.893721, NoOp Chain Depth 64 Size 0 Mode ref, Ref Stage 4, run, start, 9848886731783966
1787729820.893748, NoOp Chain Depth 64 Size 0 Mode ref, Ref Stage 4, run, end, 9848886731807726
1787729820.893767, NoOp Chain Depth 64 Size 0 Mode ref, Ref Stage 5, run, start, 9848886731828878
1787729820.893793, NoOp Chain Depth 64 Size 0 Mode ref, Ref Stage 5, run, end, 9848886731852766
1787729820.893811, NoOp Chain Depth 64 Size 0 Mode ref, Ref Stage 6, run, start, 9848886731873550
1787729820.893836, NoOp Chain Depth 64 Size 0 Mode ref, Ref Stage 6, run, end, 9848886731895614
1787729820.893855, NoOp Chain Depth 64 Size 0 Mode ref, Ref Stage 7, run, start, 9848886731916574
1787729820.893879, NoOp Chain Depth 64 Size 0 Mode ref, Ref Stage 7, run, end, 9848886731938398
1787729820.893898, NoOp Chain Depth 64 Size 0 Mode ref, Ref Stage 8, run, start, 9848886731959934
1787729820.893923, NoOp Chain Depth 64 Size 0 Mode ref, Ref Stage 8, run, end, 9848886731982046
1787729820.893941, NoOp Chain Depth 64 Size 0 Mode ref, Ref Stage 9, run, start, 9848886732004686
1787729820.893969, NoOp Chain Depth 64 Size 0 Mode ref, Ref Stage 9, run, end, 9848886732028542
1787729820.893987, NoOp Chain Depth 64 Size 0 Mode ref, Ref Stage 10, run, start, 9848886732049790
1787729820.894013, NoOp Chain Depth 64 Size 0 Mode ref, Ref Stage 10, run, end, 9848886732073102
1787729820.894031, NoOp Chain Depth 64 Size 0 Mode ref, Ref Stage 11, run, start, 9848886732095918
1787729820.894059, NoOp Chain Depth 64 Size 0 Mode ref, Ref Stage 11, run, end, 9848886732118510
1787729820.894077, NoOp Chain Depth 64 Size 0 Mode ref, Ref Stage 12, run, start, 9848886732139790
1787729820.894102, NoOp Chain Depth 64 Size 0 Mode ref, Ref Stage 12, run, end, 9848886732161550
1787729820.894120, NoOp Chain Depth 64 Size 0 Mode ref, Ref Stage 13, run, start, 9848886732182062
1787729820.894146, NoOp Chain Depth 64 Size 0 Mode ref, Ref Stage 13, run, end, 9848886732205358
1787729820.894164, NoOp Chain Depth 64 Size 0 Mode ref, Ref Stage 14, run, start, 9848886732226270
1787729820.894189, NoOp Chain Depth 64 Size 0 Mode ref, Ref Stage 14, run, end, 9848886732248270
1787729820.894207, NoOp Chain Depth 64 Size 0 Mode ref, Ref Stage 15, run, start, 9848886732269102
1787729820.894231, NoOp Chain Depth 64 Size 0 Mode ref, Ref Stage 15, run, end, 9848886732290974
1787729820.894250, NoOp Chain Depth 64 Size 0 Mode ref, Ref Stage 16, run, start, 9848886732311966
1787729820.894273, NoOp Chain Depth 64 Size 0 Mode ref, Ref Stage 16, run, end, 9848886732332846
1787729820.894291, NoOp Chain Depth 64 Size 0 Mode ref, Ref Stage 17, run, start, 9848886732353262
1787729820.894315, NoOp Chain Depth 64 Size 0 Mode ref, Ref Stage 17, run, end, 9848886732374846
1787729820.894333, NoOp Chain Depth 64 Size 0 Mode ref, Ref Stage 18, run, start, 9848886732395454
1787729820.894357, NoOp Chain Depth 64 Size 0 Mode ref, Ref Stage 18, run, end, 9848886732416942
1787729820.894376, NoOp Chain Depth 64 Size 0 Mode ref, Ref Stage 19, run, start, 9848886732437838
1787729820.894405, NoOp Chain Depth 64 Size 0 Mode ref, Ref Stage 19, run, end, 9848886732464830
1787729820.894423, NoOp Chain Depth 64 Size 0 Mode ref, Ref Stage 20, run, start, 9848886732485534
1787729820.894448, NoOp Chain Depth 64 Size 0 Mode ref, Ref Stage 20, run, end, 9848886732507406
1787729820.894466, NoOp Chain Depth 64 Size 0 Mode ref, Ref Stage 21, run, start, 9848886732527294
1787729820.894489, NoOp Chain Depth 64 Size 0 Mode ref, Ref Stage 21, run, end, 9848886732548670
1787729820.894507, NoOp Chain Depth 64 Size 0 Mode ref, Ref Stage 22, run, start, 9848886732569438
1787729820.894532, NoOp Chain Depth 64 Size 0 Mode ref, Ref Stage 22, run, end, 9848886732591550
1787729820.894551, NoOp Chain Depth 64 Size 0 Mode ref, Ref Stage 23, run, start, 9848886732612462
1787729820.894575, NoOp Chain Depth 64 Size 0 Mode ref, Ref Stage 23, run, end, 9848886732634750
1787729820.894593, NoOp Chain Depth 64 Size 0 Mode ref, Ref Stage 24, run, start, 9848886732655726
1787729820.894618, NoOp Chain Depth 64 Size 0 Mode ref, Ref Stage 24, run, end, 9848886732677470
1787729820.894637, NoOp Chain Depth 64 Size 0 Mode ref, Ref Stage 25, run, start, 9848886732698638
1787729820.894661, NoOp Chain Depth 64 Size 0 Mode ref, Ref Stage 25, run, end, 9848886732720910
1787729820.894680, NoOp Chain Depth 64 Size 0 Mode ref, Ref Stage 26, run, start, 9848886732741854
1787729820.894704, NoOp Chain Depth 64 Size 0 Mode ref, Ref Stage 26, run, end, 9848886732763854
1787729820.894723, NoOp Chain Depth 64 Size 0 Mode ref, Ref Stage 27, run, start, 9848886732785006
1787729820.894747, NoOp Chain Depth 64 Size 0 Mode ref, Ref Stage 27, run, end, 9848886732806318
1787729820.894765, NoOp Chain Depth 64 Size 0 Mode ref, Ref Stage 28, run, start, 9848886732826558
1787729820.894788, NoOp Chain Depth 64 Size 0 Mode ref, Ref Stage 28, run, end, 9848886732847710
1787729820.894806, NoOp Chain Depth 64 Size 0 Mode ref, Ref Stage 29, run, start, 9848886732867806
1787729820.894829, NoOp Chain Depth 64 Size 0 Mode ref, Ref Stage 29, run, end, 9848886732888558
1787729820.894847, NoOp Chain Depth 64 Size 0 Mode ref, Ref Stage 30, run, start, 9848886732909406
1787729820.894871, NoOp Chain Depth 64 Size 0 Mode ref, Ref Stage 30, run, end, 9848886732931150
1787729820.894890, NoOp Chain Depth 64 Size 0 Mode ref, Ref Stage 31, run, start, 9848886732952126
1787729820.894913, NoOp Chain Depth 64 Size 0 Mode ref, Ref Stage 31, run, end, 9848886732972494
1787729820.894931, NoOp Chain Depth 64 Size 0 Mode ref, Ref Stage 32, run, start, 9848886732993198
1787729820.894956, NoOp Chain Depth 64 Size 0 Mode ref, Ref Stage 32, run, end, 9848886733015598
1787729820.894971, NoOp Chain Depth 64 Size 0 Mode ref, Ref Stage 33, run, start, 9848886733034414
1787729820.895010, NoOp Chain Depth 64 Size 0 Mode ref, Ref Stage 33, run, end, 9848886733069214
1787729820.895029, NoOp Chain Depth 64 Size 0 Mode ref, Ref Stage 34, run, start, 9848886733091422
1787729820.895054, NoOp Chain Depth 64 Size 0 Mode ref, Ref Stage 34, run, end, 9848886733113246
1787729820.895072, NoOp Chain Depth 64 Size 0 Mode ref, Ref Stage 35, run, start, 9848886733133358
1787729820.895096, NoOp Chain Depth 64 Size 0 Mode ref, Ref Stage 35, run, end, 9848886733154926
1787729820.895113, NoOp Chain Depth 64 Size 0 Mode ref, Ref Stage 36, run, start, 9848886733178654
1787729820.895141, NoOp Chain Depth 64 Size 0 Mode ref, Ref Stage 36, run, end, 9848886733200718
1787729820.895161, NoOp Chain Depth 64 Size 0 Mode ref, Ref Stage 37, run, start, 9848886733222989
1787729820.895184, NoOp Chain Depth 64 Size 0 Mode ref, Ref Stage 37, run, end, 9848886733243821
1787729820.895203, NoOp Chain Depth 64 Size 0 Mode ref, Ref Stage 38, run, start, 9848886733265037
1787729820.895227, NoOp Chain Depth 64 Size 0 Mode ref, Ref Stage 38, run, end, 9848886733286957
1787729820.895245, NoOp Chain Depth 64 Size 0 Mode ref, Ref Stage 39, run, start, 9848886733307245
1787729820.895269, NoOp Chain Depth 64 Size 0 Mode ref, Ref Stage 39, run, end, 9848886733328413
1787729820.895287, NoOp Chain Depth 64 Size 0 Mode ref, Ref Stage 40, run, start, 9848886733348589
1787729820.895314, NoOp Chain Depth 64 Size 0 Mode ref, Ref Stage 40, run, end, 9848886733373485
1787729820.895332, NoOp Chain Depth 64 Size 0 Mode ref, Ref Stage 41, run, start, 9848886733393517
1787729820.895355, NoOp Chain Depth 64 Size 0 Mode ref, Ref Stage 41, run, end, 9848886733414701
