1787078749.238520, NoOp Chain Depth 10 Size 10485760 Mode copy, pipeline, prepare, start, 9197815076734816
1787078749.240856, NoOp Chain Depth 10 Size 10485760 Mode copy, pipeline, prepare, end, 9197815078926034
1787078749.241303, NoOp Chain Depth 10 Size 10485760 Mode copy, pipeline - train, run, start, 274587254251021961768799871175641845040, 1787078749.241201, 1, 1, 9197815079366722
1787078749.241448, NoOp Chain Depth 10 Size 10485760 Mode copy, Copy Stage 0, run, start, 9197815079509778
1787078749.241484, NoOp Chain Depth 10 Size 10485760 Mode copy, Copy Stage 0, run, end, 9197815079544578
1787078749.241545, NoOp Chain Depth 10 Size 10485760 Mode copy, Copy Stage 1, run, start, 9197815079605234
1787078749.247569, NoOp Chain Depth 10 Size 10485760 Mode copy, Copy Stage 1, run, end, 9197815085638919
1787078749.247854, NoOp Chain Depth 10 Size 10485760 Mode copy, Copy Stage 2, run, start, 9197815085916823
1787078749.254216, NoOp Chain Depth 10 Size 10485760 Mode copy, Copy Stage 2, run, end, 9197815092288924
1787078749.254341, NoOp Chain Depth 10 Size 10485760 Mode copy, Copy Stage 3, run, start, 9197815092402668
1787078749.259928, NoOp Chain Depth 10 Size 10485760 Mode copy, Copy Stage 3, run, end, 9197815098003088
1787078749.259984, NoOp Chain Depth 10 Size 10485760 Mode copy, Copy Stage 4, run, start, 9197815098044912
1787078749.265423, NoOp Chain Depth 10 Size 10485760 Mode copy, Copy Stage 4, run, end, 9197815103499285
1787078749.265686, NoOp Chain Depth 10 Size 10485760 Mode copy, Copy Stage 5, run, start, 9197815103750917
1787078749.271260, NoOp Chain Depth 10 Size 10485760 Mode copy, Copy Stage 5, run, end, 9197815109334297
1787078749.271483, NoOp Chain Depth 10 Size 10485760 Mode copy, Copy Stage 6, run, start, 9197815109546697
1787078749.276836, NoOp Chain Depth 10 Size 10485760 Mode copy, Copy Stage 6, run, end, 9197815114909805
1787078749.277072, NoOp Chain Depth 10 Size 10485760 Mode copy, Copy Stage 7, run, start, 9197815115134542
1787078749.281730, NoOp Chain Depth 10 Size 10485760 Mode copy, Copy Stage 7, run, end, 9197815119803441
1787078749.281959, NoOp Chain Depth 10 Size 10485760 Mode copy, Copy Stage 8, run, start, 9197815120021441
1787078749.285986, NoOp Chain Depth 10 Size 10485760 Mode copy, Copy Stage 8, run, end, 9197815124057604
1787078749.286199, NoOp Chain Depth 10 Size 10485760 Mode copy, Copy Stage 9, run, start, 9197815124261557
1787078749.290240, NoOp Chain Depth 10 Size 10485760 Mode copy, Copy Stage 9, run, end, 9197815128315480
1787078749.290454, NoOp Chain Depth 10 Size 10485760 Mode copy, pipeline - train, run, end, 274587254251021961768799871175641845040, 1787078749.241201, 1, 1, 9197815128516856
1787078749.290693, NoOp Chain Depth 10 Size 10485760 Mode copy, pipeline - train, run, start, 249603330392151047344460853602364129085, 1787078749.290633, 2, 1, 9197815128754920
1787078749.290890, NoOp Chain Depth 10 Size 10485760 Mode copy, Copy Stage 0, run, start, 9197815128951432
1787078749.290926, NoOp Chain Depth 10 Size 10485760 Mode copy, Copy Stage 0, run, end, 9197815128985928
1787078749.290943, NoOp Chain Depth 10 Size 10485760 Mode copy, Copy Stage 1, run, start, 9197815129007416
1787078749.295231, NoOp Chain Depth 10 Size 10485760 Mode copy, Copy Stage 1, run, end, 9197815133306604
1787078749.295453, NoOp Chain Depth 10 Size 10485760 Mode copy, Copy Stage 2, run, start, 9197815133515516
