1787079047.065680, NoOp Chain Depth 10 Size 1048576 Mode copy, pipeline, prepare, start, 9198112903879750
1787079047.067812, NoOp Chain Depth 10 Size 1048576 Mode copy, pipeline, prepare, end, 9198112905879831
1787079047.068255, NoOp Chain Depth 10 Size 1048576 Mode copy, pipeline - train, run, start, 60158399177844855331906847055527745841, 1787079047.068182, 1, 1, 9198112906318279
1787079047.068449, NoOp Chain Depth 10 Size 1048576 Mode copy, Copy Stage 0, run, start, 9198112906511063
1787079047.068484, NoOp Chain Depth 10 Size 1048576 Mode copy, Copy Stage 0, run, end, 9198112906544359
1787079047.068623, NoOp Chain Depth 10 Size 1048576 Mode copy, Copy Stage 1, run, start, 9198112906683512
1787079047.069139, NoOp Chain Depth 10 Size 1048576 Mode copy, Copy Stage 1, run, end, 9198112907200808
1787079047.069285, NoOp Chain Depth 10 Size 1048576 Mode copy, Copy Stage 2, run, start, 9198112907346776
1787079047.069791, NoOp Chain Depth 10 Size 1048576 Mode copy, Copy Stage 2, run, end, 9198112907851864
1787079047.069929, NoOp Chain Depth 10 Size 1048576 Mode copy, Copy Stage 3, run, start, 9198112907991177
1787079047.070600, NoOp Chain Depth 10 Size 1048576 Mode copy, Copy Stage 3, run, end, 9198112908662169
1787079047.070725, NoOp Chain Depth 10 Size 1048576 Mode copy, Copy Stage 4, run, start, 9198112908786409
1787079047.071145, NoOp Chain Depth 10 Size 1048576 Mode copy, Copy Stage 4, run, end, 9198112909205625
1787079047.071278, NoOp Chain Depth 10 Size 1048576 Mode copy, Copy Stage 5, run, start, 9198112909339353
1787079047.071707, NoOp Chain Depth 10 Size 1048576 Mode copy, Copy Stage 5, run, end, 9198112909767962
1787079047.071833, NoOp Chain Depth 10 Size 1048576 Mode copy, Copy Stage 6, run, start, 9198112909894890
1787079047.072405, NoOp Chain Depth 10 Size 1048576 Mode copy, Copy Stage 6, run, end, 9198112910465898
1787079047.072538, NoOp Chain Depth 10 Size 1048576 Mode copy, Copy Stage 7, run, start, 9198112910599786
1787079047.073212, NoOp Chain Depth 10 Size 1048576 Mode copy, Copy Stage 7, run, end, 9198112911274091
1787079047.073336, NoOp Chain Depth 10 Size 1048576 Mode copy, Copy Stage 8, run, start, 9198112911396923
1787079047.073954, NoOp Chain Depth 10 Size 1048576 Mode copy, Copy Stage 8, run, end, 9198112912015355
1787079047.074075, NoOp Chain Depth 10 Size 1048576 Mode copy, Copy Stage 9, run, start, 9198112912136619
1787079047.074661, NoOp Chain Depth 10 Size 1048576 Mode copy, Copy Stage 9, run, end, 9198112912721308
