1787778160.737993, NoOp Chain Depth 128 Size 0 Mode ref nolog, pipeline, prepare, start, 9897226576613749
1787778160.746038, NoOp Chain Depth 128 Size 0 Mode ref nolog, pipeline, prepare, end, 9897226584107216
1787778160.746737, NoOp Chain Depth 128 Size 0 Mode ref nolog, pipeline - train, run, start, 213023132104976807306711065731853850629, 1787778160.746674, 1, 1, 9897226584803218
1787778160.751377, NoOp Chain Depth 128 Size 0 Mode ref nolog, pipeline - train, run, end, 213023132104976807306711065731853850629, 1787778160.746674, 1, 1, 9897226589443619
1787778160.751506, NoOp Chain Depth 128 Size 0 Mode ref nolog, pipeline - train, run, start, 197762803451041192669461137015598045186, 1787778160.751471, 2, 1, 9897226589568195
1787778160.755814, NoOp Chain Depth 128 Size 0 Mode ref nolog, pipeline - train, run, end, 197762803451041192669461137015598045186, 1787778160.751471, 2, 1, 9897226593875779
1787778160.755878, NoOp Chain Depth 128 Size 0 Mode ref nolog, pipeline - train, run, start, 267698110607170324001643328375517682893, 1787778160.755866, 3, 1, 9897226593938355
1787778160.758982, NoOp Chain Depth 128 Size 0 Mode ref nolog, pipeline - train, run, end, 267698110607170324001643328375517682893, 1787778160.755866, 3, 1, 9897226597043998
1787778160.759531, NoOp Chain Depth 128 Size 0 Mode ref nolog, pipeline - train, run, start, 163925790080273035148214962839989388924, 1787778160.759520, 4, 1, 9897226597590864
1787778160.762357, NoOp Chain Depth 128 Size 0 Mode ref nolog, pipeline - train, run, end, 163925790080273035148214962839989388924, 1787778160.759520, 4, 1, 9897226600418986
1787778160.762876, NoOp Chain Depth 128 Size 0 Mode ref nolog, pipeline - train, run, start, 27689819024459944134496009515914282136, 1787778160.762865, 5, 1, 9897226600936236
1787778160.765873, NoOp Chain Depth 128 Size 0 Mode ref nolog, pipeline - train, run, end, 27689819024459944134496009515914282136, 1787778160.762865, 5, 1, 9897226603934518
1787778160.766043, NoOp Chain Depth 128 Size 0 Mode ref nolog, pipeline - train, run, start, 175118368336152444280083671356347861948, 1787778160.766033, 6, 1, 9897226604103255
1787778160.768728, NoOp Chain Depth 128 Size 0 Mode ref nolog, pipeline - train, run, end, 175118368336152444280083671356347861948, 1787778160.766033, 6, 1, 9897226606789505
1787778160.768771, NoOp Chain Depth 128 Size 0 Mode ref nolog, pipeline - train, run, start, 55593665998505600360676689017383595712, 1787778160.768761, 7, 1, 9897226606830625
