1787078783.701070, NoOp Chain Depth 10 Size 10485760 Mode copy, pipeline, prepare, start, 9197849539264403
1787078783.703230, NoOp Chain Depth 10 Size 10485760 Mode copy, pipeline, prepare, end, 9197849541299157
1787078783.703694, NoOp Chain Depth 10 Size 10485760 Mode copy, pipeline - train, run, start, 89886691774621086443238655390294846856, 1787078783.703610, 1, 1, 9197849541758421
1787078783.703775, NoOp Chain Depth 10 Size 10485760 Mode copy, Copy Stage 0, run, start, 9197849541837237
1787078783.703809, NoOp Chain Depth 10 Size 10485760 Mode copy, Copy Stage 0, run, end, 9197849541869941
1787078783.703977, NoOp Chain Depth 10 Size 10485760 Mode copy, Copy Stage 1, run, start, 9197849542038181
1787078783.709110, NoOp Chain Depth 10 Size 10485760 Mode copy, Copy Stage 1, run, end, 9197849547185065
1787078783.709419, NoOp Chain Depth 10 Size 10485760 Mode copy, Copy Stage 2, run, start, 9197849547481706
1787078783.715096, NoOp Chain Depth 10 Size 10485760 Mode copy, Copy Stage 2, run, end, 9197849553169646
1787078783.715213, NoOp Chain Depth 10 Size 10485760 Mode copy, Copy Stage 3, run, start, 9197849553275886
1787078783.720085, NoOp Chain Depth 10 Size 10485760 Mode copy, Copy Stage 3, run, end, 9197849558161378
1787078783.720331, NoOp Chain Depth 10 Size 10485760 Mode copy, Copy Stage 4, run, start, 9197849558397586
1787078783.725363, NoOp Chain Depth 10 Size 10485760 Mode copy, Copy Stage 4, run, end, 9197849563438774
1787078783.725621, NoOp Chain Depth 10 Size 10485760 Mode copy, Copy Stage 5, run, start, 9197849563686118
1787078783.730390, NoOp Chain Depth 10 Size 10485760 Mode copy, Copy Stage 5, run, end, 9197849568466105
1787078783.730614, NoOp Chain Depth 10 Size 10485760 Mode copy, Copy Stage 6, run, start, 9197849568677242
1787078783.735214, NoOp Chain Depth 10 Size 10485760 Mode copy, Copy Stage 6, run, end, 9197849573289181
1787078783.735450, NoOp Chain Depth 10 Size 10485760 Mode copy, Copy Stage 7, run, start, 9197849573513853
1787078783.739733, NoOp Chain Depth 10 Size 10485760 Mode copy, Copy Stage 7, run, end, 9197849577807841
1787078783.739968, NoOp Chain Depth 10 Size 10485760 Mode copy, Copy Stage 8, run, start, 9197849578031953
1787078783.744041, NoOp Chain Depth 10 Size 10485760 Mode copy, Copy Stage 8, run, end, 9197849582115780
1787078783.744280, NoOp Chain Depth 10 Size 10485760 Mode copy, Copy Stage 9, run, start, 9197849582343972
1787078783.748282, NoOp Chain Depth 10 Size 10485760 Mode copy, Copy Stage 9, run, end, 9197849586356167
1787078783.748512, NoOp Chain Depth 10 Size 10485760 Mode copy, pipeline - train, run, end, 89886691774621086443238655390294846856, 1787078783.703610, 1, 1, 9197849586575735
1787078783.748775, NoOp Chain Depth 10 Size 10485760 Mode copy, pipeline - train, run, start, 63546691084023171431795231692525588838, 1787078783.748703, 2, 1, 9197849586836439
1787078783.748996, NoOp Chain Depth 10 Size 10485760 Mode copy, Copy Stage 0, run, start, 9197849587057496
1787078783.749058, NoOp Chain Depth 10 Size 10485760 Mode copy, Copy Stage 0, run, end, 9197849587118344
1787078783.749085, NoOp Chain Depth 10 Size 10485760 Mode copy, Copy Stage 1, run, start, 9197849587146200
1787078783.753245, NoOp Chain Depth 10 Size 10485760 Mode copy, Copy Stage 1, run, end, 9197849591320539
1787078783.753495, NoOp Chain Depth 10 Size 10485760 Mode copy, Copy Stage 2, run, start, 9197849591560395
1787078783.754225, NoOp Chain Depth 10 Size 10485760 Mode copy, Copy Stage 2, run, end, 9197849592290716
1787078783.754256, NoOp Chain Depth 10 Size 10485760 Mode copy, Copy Stage 3, run, start, 9197849592316876
1787078783.755115, NoOp Chain Depth 10 Size 10485760 Mode copy, Copy Stage 3, run, end, 9197849593178476
1787078783.755149, NoOp Chain Depth 10 Size 10485760 Mode copy, Copy Stage 4, run, start, 9197849593210188
1787078783.755837, NoOp Chain Depth 10 Size 10485760 Mode copy, Copy Stage 4, run, end, 9197849593898621
1787078783.755864, NoOp Chain Depth 10 Size 10485760 Mode copy, Copy Stage 5, run, start, 9197849593925277
1787078783.756578, NoOp Chain Depth 10 Size 10485760 Mode copy, Copy Stage 5, run, end, 9197849594639405
1787078783.756622, NoOp Chain Depth 10 Size 10485760 Mode copy, Copy Stage 6, run, start, 9197849594683133
1787078783.757407, NoOp Chain Depth 10 Size 10485760 Mode copy, Copy Stage 6, run, end, 9197849595467870
1787078783.757839, NoOp Chain Depth 10 Size 10485760 Mode copy, Copy Stage 7, run, start, 9197849595900814
1787078783.758555, NoOp Chain Depth 10 Size 10485760 Mode copy, Copy Stage 7, run, end, 9197849596616847
1787078783.758749, NoOp Chain Depth 10 Size 10485760 Mode copy, Copy Stage 8, run, start, 9197849596810175
1787078783.759463, NoOp Chain Depth 10 Size 10485760 Mode copy, Copy Stage 8, run, end, 9197849597523791
1787078783.759631, NoOp Chain Depth 10 Size 10485760 Mode copy, Copy Stage 9, run, start, 9197849597693072
1787078783.760349, NoOp Chain Depth 10 Size 10485760 Mode copy, Copy Stage 9, run, end, 9197849598410976
1787078783.760474, NoOp Chain Depth 10 Size 10485760 Mode copy, pipeline - train, run, end, 63546691084023171431795231692525588838, 1787078783.748703, 2, 1, 9197849598536736
1787078783.760700, NoOp Chain Depth 10 Size 10485760 Mode copy, pipeline - train, run, start, 192679250814032980280010757060861572495, 1787078783.760643, 3, 1, 9197849598762208
1787078783.760784, NoOp Chain Depth 10 Size 10485760 Mode copy, Copy Stage 0, run, start, 9197849598844832
1787078783.760815, NoOp Chain Depth 10 Size 10485760 Mode copy, Copy Stage 0, run, end, 9197849598874752
1787078783.760941, NoOp Chain Depth 10 Size 10485760 Mode copy, Copy Stage 1, run, start, 9197849599003937
1787078783.761696, NoOp Chain Depth 10 Size 10485760 Mode copy, Copy Stage 1, run, end, 9197849599757313
1787078783.761965, NoOp Chain Depth 10 Size 10485760 Mode copy, Copy Stage 2, run, start, 9197849600026769
1787078783.762682, NoOp Chain Depth 10 Size 10485760 Mode copy, Copy Stage 2, run, end, 9197849600742530
1787078783.762809, NoOp Chain Depth 10 Size 10485760 Mode copy, Copy Stage 3, run, start, 9197849600870882
1787078783.763502, NoOp Chain Depth 10 Size 10485760 Mode copy, Copy Stage 3, run, end, 9197849601563459
1787078783.763661, NoOp Chain Depth 10 Size 10485760 Mode copy, Copy Stage 4, run, start, 9197849601723347
1787078783.764377, NoOp Chain Depth 10 Size 10485760 Mode copy, Copy Stage 4, run, end, 9197849602437171
1787078783.764509, NoOp Chain Depth 10 Size 10485760 Mode copy, Copy Stage 5, run, start, 9197849602570531
1787078783.765258, NoOp Chain Depth 10 Size 10485760 Mode copy, Copy Stage 5, run, end, 9197849603319140
1787078783.765388, NoOp Chain Depth 10 Size 10485760 Mode copy, Copy Stage 6, run, start, 9197849603450228
1787078783.766086, NoOp Chain Depth 10 Size 10485760 Mode copy, Copy Stage 6, run, end, 9197849604146757
1787078783.766106, NoOp Chain Depth 10 Size 10485760 Mode copy, Copy Stage 7, run, start, 9197849604167125
1787078783.766960, NoOp Chain Depth 10 Size 10485760 Mode copy, Copy Stage 7, run, end, 9197849605021909
1787078783.767096, NoOp Chain Depth 10 Size 10485760 Mode copy, Copy Stage 8, run, start, 9197849605157173
1787078783.767807, NoOp Chain Depth 10 Size 10485760 Mode copy, Copy Stage 8, run, end, 9197849605867718
1787078783.767938, NoOp Chain Depth 10 Size 10485760 Mode copy, Copy Stage 9, run, start, 9197849605999478
1787078783.768653, NoOp Chain Depth 10 Size 10485760 Mode copy, Copy Stage 9, run, end, 9197849606713798
1787078783.768782, NoOp Chain Depth 10 Size 10485760 Mode copy, pipeline - train, run, end, 192679250814032980280010757060861572495, 1787078783.760643, 3, 1, 9197849606844471
1787078783.768962, NoOp Chain Depth 10 Size 10485760 Mode copy, pipeline - train, run, start, 21798376672822932553439286993787696377, 1787078783.768825, 4, 1, 9197849607023607
1787078783.769001, NoOp Chain Depth 10 Size 10485760 Mode copy, Copy Stage 0, run, start, 9197849607061255
1787078783.769029, NoOp Chain Depth 10 Size 10485760 Mode copy, Copy Stage 0, run, end, 9197849607089223
1787078783.769194, NoOp Chain Depth 10 Size 10485760 Mode copy, Copy Stage 1, run, start, 9197849607254855
1787078783.769947, NoOp Chain Depth 10 Size 10485760 Mode copy, Copy Stage 1, run, end, 9197849608007287
1787078783.770082, NoOp Chain Depth 10 Size 10485760 Mode copy, Copy Stage 2, run, start, 9197849608142712
