1787078227.980581, NoOp Chain Depth 10 Size 0 Mode copy, pipeline, prepare, start, 9197293818770220
1787078227.982836, NoOp Chain Depth 10 Size 0 Mode copy, pipeline, prepare, end, 9197293820903023
1787078227.983250, NoOp Chain Depth 10 Size 0 Mode copy, pipeline - train, run, start, 327703661619576355652103338026636499197, 1787078227.983180, 1, 1, 9197293821313615
1787078227.983442, NoOp Chain Depth 10 Size 0 Mode copy, Copy Stage 0, run, start, 9197293821504176
1787078227.983477, NoOp Chain Depth 10 Size 0 Mode copy, Copy Stage 0, run, end, 9197293821537360
1787078227.983622, NoOp Chain Depth 10 Size 0 Mode copy, Copy Stage 1, run, start, 9197293821682176
1787078227.983652, NoOp Chain Depth 10 Size 0 Mode copy, Copy Stage 1, run, end, 9197293821711984
1787078227.983666, NoOp Chain Depth 10 Size 0 Mode copy, Copy Stage 2, run, start, 9197293821726176
1787078227.983766, NoOp Chain Depth 10 Size 0 Mode copy, Copy Stage 2, run, end, 9197293821826448
1787078227.983819, NoOp Chain Depth 10 Size 0 Mode copy, Copy Stage 3, run, start, 9197293821879056
1787078227.983844, NoOp Chain Depth 10 Size 0 Mode copy, Copy Stage 3, run, end, 9197293821903408
1787078227.983921, NoOp Chain Depth 10 Size 0 Mode copy, Copy Stage 4, run, start, 9197293821981408
1787078227.983949, NoOp Chain Depth 10 Size 0 Mode copy, Copy Stage 4, run, end, 9197293822008864
1787078227.984192, NoOp Chain Depth 10 Size 0 Mode copy, Copy Stage 5, run, start, 9197293822251952
1787078227.984217, NoOp Chain Depth 10 Size 0 Mode copy, Copy Stage 5, run, end, 9197293822276656
1787078227.984233, NoOp Chain Depth 10 Size 0 Mode copy, Copy Stage 6, run, start, 9197293822293072
1787078227.984256, NoOp Chain Depth 10 Size 0 Mode copy, Copy Stage 6, run, end, 9197293822315104
1787078227.984315, NoOp Chain Depth 10 Size 0 Mode copy, Copy Stage 7, run, start, 9197293822374865
1787078227.984338, NoOp Chain Depth 10 Size 0 Mode copy, Copy Stage 7, run, end, 9197293822397505
1787078227.984354, NoOp Chain Depth 10 Size 0 Mode copy, Copy Stage 8, run, start, 9197293822412993
1787078227.984504, NoOp Chain Depth 10 Size 0 Mode copy, Copy Stage 8, run, end, 9197293822563505
