1787664321.250283, NoOp Chain Depth 64 Size 0 Mode ref, pipeline, prepare, start, 9783387088887231
1787664321.256259, NoOp Chain Depth 64 Size 0 Mode ref, pipeline, prepare, end, 9783387094326075
1787664321.256757, NoOp Chain Depth 64 Size 0 Mode ref, pipeline - train, run, start, 11885276889489521112255421731967431464, 1787664321.256666, 1, 1, 9783387094823115
1787664321.256941, NoOp Chain Depth 64 Size 0 Mode ref, Ref Stage 0, run, start, 9783387095008283
1787664321.257001, NoOp Chain Depth 64 Size 0 Mode ref, Ref Stage 0, run, end, 9783387095061115
1787664321.257017, NoOp Chain Depth 64 Size 0 Mode ref, Ref Stage 1, run, start, 9783387095077371
1787664321.257198, NoOp Chain Depth 64 Size 0 Mode ref, Ref Stage 1, run, end, 9783387095258906
1787664321.257338, NoOp Chain Depth 64 Size 0 Mode ref, Ref Stage 2, run, start, 9783387095398282
1787664321.257365, NoOp Chain Depth 64 Size 0 Mode ref, Ref Stage 2, run, end, 9783387095425226
1787664321.257496, NoOp Chain Depth 64 Size 0 Mode ref, Ref Stage 3, run, start, 9783387095556346
1787664321.257522, NoOp Chain Depth 64 Size 0 Mode ref, Ref Stage 3, run, end, 9783387095581994
1787664321.257634, NoOp Chain Depth 64 Size 0 Mode ref, Ref Stage 4, run, start, 9783387095693738
1787664321.257659, NoOp Chain Depth 64 Size 0 Mode ref, Ref Stage 4, run, end, 9783387095718522
1787664321.257792, NoOp Chain Depth 64 Size 0 Mode ref, Ref Stage 5, run, start, 9783387095851194
1787664321.257816, NoOp Chain Depth 64 Size 0 Mode ref, Ref Stage 5, run, end, 9783387095875674
1787664321.257942, NoOp Chain Depth 64 Size 0 Mode ref, Ref Stage 6, run, start, 9783387096008746
1787664321.257976, NoOp Chain Depth 64 Size 0 Mode ref, Ref Stage 6, run, end, 9783387096035834
1787664321.258112, NoOp Chain Depth 64 Size 0 Mode ref, Ref Stage 7, run, start, 9783387096172282
1787664321.258140, NoOp Chain Depth 64 Size 0 Mode ref, Ref Stage 7, run, end, 9783387096199242
1787664321.258154, NoOp Chain Depth 64 Size 0 Mode ref, Ref Stage 8, run, start, 9783387096214218
1787664321.258400, NoOp Chain Depth 64 Size 0 Mode ref, Ref Stage 8, run, end, 9783387096460249
1787664321.258533, NoOp Chain Depth 64 Size 0 Mode ref, Ref Stage 9, run, start, 9783387096593369
1787664321.258561, NoOp Chain Depth 64 Size 0 Mode ref, Ref Stage 9, run, end, 9783387096620505
1787664321.258575, NoOp Chain Depth 64 Size 0 Mode ref, Ref Stage 10, run, start, 9783387096634921
1787664321.258727, NoOp Chain Depth 64 Size 0 Mode ref, Ref Stage 10, run, end, 9783387096786393
1787664321.258860, NoOp Chain Depth 64 Size 0 Mode ref, Ref Stage 11, run, start, 9783387096919513
1787664321.258884, NoOp Chain Depth 64 Size 0 Mode ref, Ref Stage 11, run, end, 9783387096943913
1787664321.259022, NoOp Chain Depth 64 Size 0 Mode ref, Ref Stage 12, run, start, 9783387097082089
1787664321.259049, NoOp Chain Depth 64 Size 0 Mode ref, Ref Stage 12, run, end, 9783387097108137
1787664321.259125, NoOp Chain Depth 64 Size 0 Mode ref, Ref Stage 13, run, start, 9783387097185001
1787664321.259201, NoOp Chain Depth 64 Size 0 Mode ref, Ref Stage 13, run, end, 9783387097261177
1787664321.259216, NoOp Chain Depth 64 Size 0 Mode ref, Ref Stage 14, run, start, 9783387097275305
1787664321.259279, NoOp Chain Depth 64 Size 0 Mode ref, Ref Stage 14, run, end, 9783387097338345
1787664321.259295, NoOp Chain Depth 64 Size 0 Mode ref, Ref Stage 15, run, start, 9783387097354713
1787664321.259321, NoOp Chain Depth 64 Size 0 Mode ref, Ref Stage 15, run, end, 9783387097380841
1787664321.259413, NoOp Chain Depth 64 Size 0 Mode ref, Ref Stage 16, run, start, 9783387097473177
1787664321.259438, NoOp Chain Depth 64 Size 0 Mode ref, Ref Stage 16, run, end, 9783387097497225
1787664321.259520, NoOp Chain Depth 64 Size 0 Mode ref, Ref Stage 17, run, start, 9783387097579145
1787664321.259542, NoOp Chain Depth 64 Size 0 Mode ref, Ref Stage 17, run, end, 9783387097601897
1787664321.259559, NoOp Chain Depth 64 Size 0 Mode ref, Ref Stage 18, run, start, 9783387097618089
1787664321.259581, NoOp Chain Depth 64 Size 0 Mode ref, Ref Stage 18, run, end, 9783387097640185
1787664321.259639, NoOp Chain Depth 64 Size 0 Mode ref, Ref Stage 19, run, start, 9783387097698617
1787664321.259667, NoOp Chain Depth 64 Size 0 Mode ref, Ref Stage 19, run, end, 9783387097726137
1787664321.260112, NoOp Chain Depth 64 Size 0 Mode ref, Ref Stage 20, run, start, 9783387098172536
1787664321.260139, NoOp Chain Depth 64 Size 0 Mode ref, Ref Stage 20, run, end, 9783387098198440
1787664321.260179, NoOp Chain Depth 64 Size 0 Mode ref, Ref Stage 21, run, start, 9783387098238232
1787664321.260201, NoOp Chain Depth 64 Size 0 Mode ref, Ref Stage 21, run, end, 9783387098260920
1787664321.260240, NoOp Chain Depth 64 Size 0 Mode ref, Ref Stage 22, run, start, 9783387098299960
1787664321.260263, NoOp Chain Depth 64 Size 0 Mode ref, Ref Stage 22, run, end, 9783387098321992
1787664321.260301, NoOp Chain Depth 64 Size 0 Mode ref, Ref Stage 23, run, start, 9783387098360136
1787664321.260323, NoOp Chain Depth 64 Size 0 Mode ref, Ref Stage 23, run, end, 9783387098382280
1787664321.260361, NoOp Chain Depth 64 Size 0 Mode ref, Ref Stage 24, run, start, 9783387098420984
1787664321.260384, NoOp Chain Depth 64 Size 0 Mode ref, Ref Stage 24, run, end, 9783387098443048
1787664321.260422, NoOp Chain Depth 64 Size 0 Mode ref, Ref Stage 25, run, start, 9783387098481736
1787664321.260445, NoOp Chain Depth 64 Size 0 Mode ref, Ref Stage 25, run, end, 9783387098504168
1787664321.260483, NoOp Chain Depth 64 Size 0 Mode ref, Ref Stage 26, run, start, 9783387098542808
1787664321.260505, NoOp Chain Depth 64 Size 0 Mode ref, Ref Stage 26, run, end, 9783387098564728
1787664321.260545, NoOp Chain Depth 64 Size 0 Mode ref, Ref Stage 27, run, start, 9783387098604824
1787664321.260568, NoOp Chain Depth 64 Size 0 Mode ref, Ref Stage 27, run, end, 9783387098626840
1787664321.260606, NoOp Chain Depth 64 Size 0 Mode ref, Ref Stage 28, run, start, 9783387098665256
1787664321.260628, NoOp Chain Depth 64 Size 0 Mode ref, Ref Stage 28, run, end, 9783387098687512
1787664321.260666, NoOp Chain Depth 64 Size 0 Mode ref, Ref Stage 29, run, start, 9783387098726152
1787664321.260689, NoOp Chain Depth 64 Size 0 Mode ref, Ref Stage 29, run, end, 9783387098747960
1787664321.260727, NoOp Chain Depth 64 Size 0 Mode ref, Ref Stage 30, run, start, 9783387098786760
1787664321.260749, NoOp Chain Depth 64 Size 0 Mode ref, Ref Stage 30, run, end, 9783387098808632
1787664321.260787, NoOp Chain Depth 64 Size 0 Mode ref, Ref Stage 31, run, start, 9783387098846216
1787664321.260810, NoOp Chain Depth 64 Size 0 Mode ref, Ref Stage 31, run, end, 9783387098868952
1787664321.260848, NoOp Chain Depth 64 Size 0 Mode ref, Ref Stage 32, run, start, 9783387098907288
1787664321.260870, NoOp Chain Depth 64 Size 0 Mode ref, Ref Stage 32, run, end, 9783387098929080
1787664321.261867, NoOp Chain Depth 64 Size 0 Mode ref, Ref Stage 33, run, start, 9783387099927255
1787664321.261894, NoOp Chain Depth 64 Size 0 Mode ref, Ref Stage 33, run, end, 9783387099954039
1787664321.261937, NoOp Chain Depth 64 Size 0 Mode ref, Ref Stage 34, run, start, 9783387099996631
1787664321.261965, NoOp Chain Depth 64 Size 0 Mode ref, Ref Stage 34, run, end, 9783387100024359
1787664321.262005, NoOp Chain Depth 64 Size 0 Mode ref, Ref Stage 35, run, start, 9783387100064551
1787664321.262028, NoOp Chain Depth 64 Size 0 Mode ref, Ref Stage 35, run, end, 9783387100087047
1787664321.262066, NoOp Chain Depth 64 Size 0 Mode ref, Ref Stage 36, run, start, 9783387100125655
1787664321.262089, NoOp Chain Depth 64 Size 0 Mode ref, Ref Stage 36, run, end, 9783387100148583
1787664321.262127, NoOp Chain Depth 64 Size 0 Mode ref, Ref Stage 37, run, start, 9783387100186375
1787664321.262149, NoOp Chain Depth 64 Size 0 Mode ref, Ref Stage 37, run, end, 9783387100208759
1787664321.262189, NoOp Chain Depth 64 Size 0 Mode ref, Ref Stage 38, run, start, 9783387100248743
1787664321.262212, NoOp Chain Depth 64 Size 0 Mode ref, Ref Stage 38, run, end, 9783387100271431
1787664321.262252, NoOp Chain Depth 64 Size 0 Mode ref, Ref Stage 39, run, start, 9783387100311719
1787664321.262285, NoOp Chain Depth 64 Size 0 Mode ref, Ref Stage 39, run, end, 9783387100344615
1787664321.262324, NoOp Chain Depth 64 Size 0 Mode ref, Ref Stage 40, run, start, 9783387100383111
1787664321.262358, NoOp Chain Depth 64 Size 0 Mode ref, Ref Stage 40, run, end, 9783387100417687
1787664321.262405, NoOp Chain Depth 64 Size 0 Mode ref, Ref Stage 41, run, start, 9783387100464855
1787664321.262438, NoOp Chain Depth 64 Size 0 Mode ref, Ref Stage 41, run, end, 9783387100497047
1787664321.263066, NoOp Chain Depth 64 Size 0 Mode ref, Ref Stage 42, run, start, 9783387101126246
1787664321.263093, NoOp Chain Depth 64 Size 0 Mode ref, Ref Stage 42, run, end, 9783387101152198
1787664321.263152, NoOp Chain Depth 64 Size 0 Mode ref, Ref Stage 43, run, start, 9783387101211766
1787664321.263175, NoOp Chain Depth 64 Size 0 Mode ref, Ref Stage 43, run, end, 9783387101234806
1787664321.263215, NoOp Chain Depth 64 Size 0 Mode ref, Ref Stage 44, run, start, 9783387101274198
1787664321.263237, NoOp Chain Depth 64 Size 0 Mode ref, Ref Stage 44, run, end, 9783387101296710
1787664321.263276, NoOp Chain Depth 64 Size 0 Mode ref, Ref Stage 45, run, start, 9783387101335110
1787664321.263298, NoOp Chain Depth 64 Size 0 Mode ref, Ref Stage 45, run, end, 9783387101357046
1787664321.263336, NoOp Chain Depth 64 Size 0 Mode ref, Ref Stage 46, run, start, 9783387101395286
1787664321.263358, NoOp Chain Depth 64 Size 0 Mode ref, Ref Stage 46, run, end, 9783387101417638
1787664321.263397, NoOp Chain Depth 64 Size 0 Mode ref, Ref Stage 47, run, start, 9783387101456374
1787664321.263419, NoOp Chain Depth 64 Size 0 Mode ref, Ref Stage 47, run, end, 9783387101478630
1787664321.263458, NoOp Chain Depth 64 Size 0 Mode ref, Ref Stage 48, run, start, 9783387101517142
1787664321.263480, NoOp Chain Depth 64 Size 0 Mode ref, Ref Stage 48, run, end, 9783387101539350
1787664321.263520, NoOp Chain Depth 64 Size 0 Mode ref, Ref Stage 49, run, start, 9783387101578998
1787664321.263542, NoOp Chain Depth 64 Size 0 Mode ref, Ref Stage 49, run, end, 9783387101601110
1787664321.263582, NoOp Chain Depth 64 Size 0 Mode ref, Ref Stage 50, run, start, 9783387101641478
1787664321.263614, NoOp Chain Depth 64 Size 0 Mode ref, Ref Stage 50, run, end, 9783387101673686
1787664321.263652, NoOp Chain Depth 64 Size 0 Mode ref, Ref Stage 51, run, start, 9783387101711750
1787664321.263684, NoOp Chain Depth 64 Size 0 Mode ref, Ref Stage 51, run, end, 9783387101743766
1787664321.263731, NoOp Chain Depth 64 Size 0 Mode ref, Ref Stage 52, run, start, 9783387101790822
1787664321.263764, NoOp Chain Depth 64 Size 0 Mode ref, Ref Stage 52, run, end, 9783387101823541
1787664321.264599, NoOp Chain Depth 64 Size 0 Mode ref, Ref Stage 53, run, start, 9783387102659221
1787664321.264625, NoOp Chain Depth 64 Size 0 Mode ref, Ref Stage 53, run, end, 9783387102684565
1787664321.264665, NoOp Chain Depth 64 Size 0 Mode ref, Ref Stage 54, run, start, 9783387102724213
1787664321.264687, NoOp Chain Depth 64 Size 0 Mode ref, Ref Stage 54, run, end, 9783387102746789
1787664321.264725, NoOp Chain Depth 64 Size 0 Mode ref, Ref Stage 55, run, start, 9783387102785061
1787664321.264748, NoOp Chain Depth 64 Size 0 Mode ref, Ref Stage 55, run, end, 9783387102807237
1787664321.264787, NoOp Chain Depth 64 Size 0 Mode ref, Ref Stage 56, run, start, 9783387102846405
1787664321.264819, NoOp Chain Depth 64 Size 0 Mode ref, Ref Stage 56, run, end, 9783387102878309
1787664321.264857, NoOp Chain Depth 64 Size 0 Mode ref, Ref Stage 57, run, start, 9783387102916069
1787664321.264888, NoOp Chain Depth 64 Size 0 Mode ref, Ref Stage 57, run, end, 9783387102947461
1787664321.264935, NoOp Chain Depth 64 Size 0 Mode ref, Ref Stage 58, run, start, 9783387102994469
1787664321.264985, NoOp Chain Depth 64 Size 0 Mode ref, Ref Stage 58, run, end, 9783387103044133
1787664321.265031, NoOp Chain Depth 64 Size 0 Mode ref, Ref Stage 59, run, start, 9783387103090453
1787664321.265053, NoOp Chain Depth 64 Size 0 Mode ref, Ref Stage 59, run, end, 9783387103112661
1787664321.265092, NoOp Chain Depth 64 Size 0 Mode ref, Ref Stage 60, run, start, 9783387103150933
1787664321.265114, NoOp Chain Depth 64 Size 0 Mode ref, Ref Stage 60, run, end, 9783387103173077
1787664321.265156, NoOp Chain Depth 64 Size 0 Mode ref, Ref Stage 61, run, start, 9783387103215636
1787664321.265188, NoOp Chain Depth 64 Size 0 Mode ref, Ref Stage 61, run, end, 9783387103247332
1787664321.265234, NoOp Chain Depth 64 Size 0 Mode ref, Ref Stage 62, run, start, 9783387103293828
1787664321.265985, NoOp Chain Depth 64 Size 0 Mode ref, Ref Stage 62, run, end, 9783387104045076
1787664321.266031, NoOp Chain Depth 64 Size 0 Mode ref, Ref Stage 63, run, start, 9783387104090916
1787664321.266056, NoOp Chain Depth 64 Size 0 Mode ref, Ref Stage 63, run, end, 9783387104115540
1787664321.266098, NoOp Chain Depth 64 Size 0 Mode ref, pipeline - train, run, end, 11885276889489521112255421731967431464, 1787664321.256666, 1, 1, 9783387104157444
1787664321.266166, NoOp Chain Depth 64 Size 0 Mode ref, pipeline - train, run, start, 212123956491356759111246706688259660468, 1787664321.266145, 2, 1, 9783387104226020
1787664321.266207, NoOp Chain Depth 64 Size 0 Mode ref, Ref Stage 0, run, start, 9783387104266996
1787664321.266243, NoOp Chain Depth 64 Size 0 Mode ref, Ref Stage 0, run, end, 9783387104302324
1787664321.266275, NoOp Chain Depth 64 Size 0 Mode ref, Ref Stage 1, run, start, 9783387104334708
1787664321.266316, NoOp Chain Depth 64 Size 0 Mode ref, Ref Stage 1, run, end, 9783387104375620
1787664321.266356, NoOp Chain Depth 64 Size 0 Mode ref, Ref Stage 2, run, start, 9783387104415460
1787664321.266379, NoOp Chain Depth 64 Size 0 Mode ref, Ref Stage 2, run, end, 9783387104438372
1787664321.266418, NoOp Chain Depth 64 Size 0 Mode ref, Ref Stage 3, run, start, 9783387104477188
1787664321.266440, NoOp Chain Depth 64 Size 0 Mode ref, Ref Stage 3, run, end, 9783387104499716
