1787669586.809862, NoOp Chain Depth 16 Size 0 Mode ref nolog, pipeline, prepare, start, 217763730278083
1787669586.811833, NoOp Chain Depth 16 Size 0 Mode ref nolog, pipeline, prepare, end, 217763731849291
1787669586.812216, NoOp Chain Depth 16 Size 0 Mode ref nolog, pipeline - train, run, start, 2899038122049257090805035718847766616, 1787669586.812163, 1, 1, 217763732230666
1787669586.813597, NoOp Chain Depth 16 Size 0 Mode ref nolog, pipeline - train, run, end, 2899038122049257090805035718847766616, 1787669586.812163, 1, 1, 217763733610041
1787669586.813724, NoOp Chain Depth 16 Size 0 Mode ref nolog, pipeline - train, run, start, 36491128511285388605258660779061974466, 1787669586.813690, 2, 1, 217763733735166
1787669586.815008, NoOp Chain Depth 16 Size 0 Mode ref nolog, pipeline - train, run, end, 36491128511285388605258660779061974466, 1787669586.813690, 2, 1, 217763735021250
1787669586.815122, NoOp Chain Depth 16 Size 0 Mode ref nolog, pipeline - train, run, start, 68146086299473879908141466984918540186, 1787669586.815090, 3, 1, 217763735133750
1787669586.816592, NoOp Chain Depth 16 Size 0 Mode ref nolog, pipeline - train, run, end, 68146086299473879908141466984918540186, 1787669586.815090, 3, 1, 217763736610458
1787669586.816787, NoOp Chain Depth 16 Size 0 Mode ref nolog, pipeline - train, run, start, 323427814616419891043737115875571823096, 1787669586.816704, 4, 1, 217763736803750
1787669586.818478, NoOp Chain Depth 16 Size 0 Mode ref nolog, pipeline - train, run, end, 323427814616419891043737115875571823096, 1787669586.816704, 4, 1, 217763738494708
1787669586.818672, NoOp Chain Depth 16 Size 0 Mode ref nolog, pipeline - train, run, start, 311501000089726025038461467730465573651, 1787669586.818607, 5, 1, 217763738687750
1787669586.820128, NoOp Chain Depth 16 Size 0 Mode ref nolog, pipeline - train, run, end, 311501000089726025038461467730465573651, 1787669586.818607, 5, 1, 217763740142000
1787669586.820208, NoOp Chain Depth 16 Size 0 Mode ref nolog, pipeline - train, run, start, 117613271428722642252884487658806451386, 1787669586.820189, 6, 1, 217763740218500
1787669586.820932, NoOp Chain Depth 16 Size 0 Mode ref nolog, pipeline - train, run, end, 117613271428722642252884487658806451386, 1787669586.820189, 6, 1, 217763740945958
1787669586.821029, NoOp Chain Depth 16 Size 0 Mode ref nolog, pipeline - train, run, start, 186047321141476401470900133512683322054, 1787669586.821005, 7, 1, 217763741040583
1787669586.821747, NoOp Chain Depth 16 Size 0 Mode ref nolog, pipeline - train, run, end, 186047321141476401470900133512683322054, 1787669586.821005, 7, 1, 217763741759208
1787669586.821821, NoOp Chain Depth 16 Size 0 Mode ref nolog, pipeline - train, run, start, 3342078504903392797464533177701875538, 1787669586.821803, 8, 1, 217763741831166
1787669586.822477, NoOp Chain Depth 16 Size 0 Mode ref nolog, pipeline - train, run, end, 3342078504903392797464533177701875538, 1787669586.821803, 8, 1, 217763742490833
1787669586.822565, NoOp Chain Depth 16 Size 0 Mode ref nolog, pipeline - train, run, start, 32979607206066446102488439334184020236, 1787669586.822536, 9, 1, 217763742580541
1787669586.823219, NoOp Chain Depth 16 Size 0 Mode ref nolog, pipeline - train, run, end, 32979607206066446102488439334184020236, 1787669586.822536, 9, 1, 217763743235083
1787669586.823315, NoOp Chain Depth 16 Size 0 Mode ref nolog, pipeline - train, run, start, 29881379054872076759469667769642958821, 1787669586.823280, 10, 1, 217763743329750
1787669586.823980, NoOp Chain Depth 16 Size 0 Mode ref nolog, pipeline - train, run, end, 29881379054872076759469667769642958821, 1787669586.823280, 10, 1, 217763743996250
1787669586.824078, NoOp Chain Depth 16 Size 0 Mode ref nolog, pipeline - train, run, start, 144742308231878337740246863659535193232, 1787669586.824055, 11, 1, 217763744090416
1787669586.824731, NoOp Chain Depth 16 Size 0 Mode ref nolog, pipeline - train, run, end, 144742308231878337740246863659535193232, 1787669586.824055, 11, 1, 217763744747458
1787669586.824828, NoOp Chain Depth 16 Size 0 Mode ref nolog, pipeline - train, run, start, 191215397850383714363932062038726917547, 1787669586.824806, 12, 1, 217763744843208
1787669586.825536, NoOp Chain Depth 16 Size 0 Mode ref nolog, pipeline - train, run, end, 191215397850383714363932062038726917547, 1787669586.824806, 12, 1, 217763745551666
1787669586.825624, NoOp Chain Depth 16 Size 0 Mode ref nolog, pipeline - train, run, start, 315176291270011130441901610366754535062, 1787669586.825601, 13, 1, 217763745634750
