1787831706.591636, NoOp Chain Depth 10 Size 10485760 Mode copy nolog, pipeline, prepare, start, 9950772430276193
1787831706.593873, NoOp Chain Depth 10 Size 10485760 Mode copy nolog, pipeline, prepare, end, 9950772431939681
1787831706.594322, NoOp Chain Depth 10 Size 10485760 Mode copy nolog, pipeline - train, run, start, 136548079505597069971245051753844856438, 1787831706.594288, 1, 1, 9950772432385281
1787831706.653546, NoOp Chain Depth 10 Size 10485760 Mode copy nolog, pipeline - train, run, end, 136548079505597069971245051753844856438, 1787831706.594288, 1, 1, 9950772491645058
1787831706.653826, NoOp Chain Depth 10 Size 10485760 Mode copy nolog, pipeline - train, run, start, 94570758567081876757776299394345496675, 1787831706.653687, 2, 1, 9950772491911762
1787831706.668205, NoOp Chain Depth 10 Size 10485760 Mode copy nolog, pipeline - train, run, end, 94570758567081876757776299394345496675, 1787831706.653687, 2, 1, 9950772506295694
1787831706.668458, NoOp Chain Depth 10 Size 10485760 Mode copy nolog, pipeline - train, run, start, 254376801451511595438073436180235694770, 1787831706.668329, 3, 1, 9950772506544254
1787831706.675220, NoOp Chain Depth 10 Size 10485760 Mode copy nolog, pipeline - train, run, end, 254376801451511595438073436180235694770, 1787831706.668329, 3, 1, 9950772513308429
1787831706.675364, NoOp Chain Depth 10 Size 10485760 Mode copy nolog, pipeline - train, run, start, 85894777884998494885547125006911935121, 1787831706.675337, 4, 1, 9950772513427117
1787831706.681895, NoOp Chain Depth 10 Size 10485760 Mode copy nolog, pipeline - train, run, end, 85894777884998494885547125006911935121, 1787831706.675337, 4, 1, 9950772519984011
1787831706.682036, NoOp Chain Depth 10 Size 10485760 Mode copy nolog, pipeline - train, run, start, 170711674024922654328122024735769949519, 1787831706.682013, 5, 1, 9950772520100523
1787831706.688554, NoOp Chain Depth 10 Size 10485760 Mode copy nolog, pipeline - train, run, end, 170711674024922654328122024735769949519, 1787831706.682013, 5, 1, 9950772526631833
1787831706.688663, NoOp Chain Depth 10 Size 10485760 Mode copy nolog, pipeline - train, run, start, 112616889128314128093476299083277173309, 1787831706.688641, 6, 1, 9950772526726633
1787831706.695157, NoOp Chain Depth 10 Size 10485760 Mode copy nolog, pipeline - train, run, end, 112616889128314128093476299083277173309, 1787831706.688641, 6, 1, 9950772533233784
1787831706.695262, NoOp Chain Depth 10 Size 10485760 Mode copy nolog, pipeline - train, run, start, 108247751740784601133548998530876877293, 1787831706.695241, 7, 1, 9950772533323496
1787831706.701961, NoOp Chain Depth 10 Size 10485760 Mode copy nolog, pipeline - train, run, end, 108247751740784601133548998530876877293, 1787831706.695241, 7, 1, 9950772540038390
1787831706.702416, NoOp Chain Depth 10 Size 10485760 Mode copy nolog, pipeline - train, run, start, 148150689890006561773277173719158551377, 1787831706.702383, 8, 1, 9950772540478950
1787831706.709651, NoOp Chain Depth 10 Size 10485760 Mode copy nolog, pipeline - train, run, end, 148150689890006561773277173719158551377, 1787831706.702383, 8, 1, 9950772547744260
1787831706.710081, NoOp Chain Depth 10 Size 10485760 Mode copy nolog, pipeline - train, run, start, 304443911190190405984988347003482575688, 1787831706.709917, 9, 1, 9950772548168740
1787831706.717092, NoOp Chain Depth 10 Size 10485760 Mode copy nolog, pipeline - train, run, end, 304443911190190405984988347003482575688, 1787831706.709917, 9, 1, 9950772555179906
1787831706.717233, NoOp Chain Depth 10 Size 10485760 Mode copy nolog, pipeline - train, run, start, 115916777738989234753010372574189748015, 1787831706.717208, 10, 1, 9950772555295666
1787831706.723765, NoOp Chain Depth 10 Size 10485760 Mode copy nolog, pipeline - train, run, end, 115916777738989234753010372574189748015, 1787831706.717208, 10, 1, 9950772561843569
1787831706.723878, NoOp Chain Depth 10 Size 10485760 Mode copy nolog, pipeline - train, run, start, 189984428153992600147306777509537606849, 1787831706.723853, 11, 1, 9950772561941441
1787831706.730341, NoOp Chain Depth 10 Size 10485760 Mode copy nolog, pipeline - train, run, end, 189984428153992600147306777509537606849, 1787831706.723853, 11, 1, 9950772568417407
1787831706.730462, NoOp Chain Depth 10 Size 10485760 Mode copy nolog, pipeline - train, run, start, 173051125910014980501917600407855585295, 1787831706.730441, 12, 1, 9950772568524639
1787831706.736932, NoOp Chain Depth 10 Size 10485760 Mode copy nolog, pipeline - train, run, end, 173051125910014980501917600407855585295, 1787831706.730441, 12, 1, 9950772575019949
1787831706.737049, NoOp Chain Depth 10 Size 10485760 Mode copy nolog, pipeline - train, run, start, 18953390088247799567054983238439002551, 1787831706.737027, 13, 1, 9950772575110829
1787831706.743535, NoOp Chain Depth 10 Size 10485760 Mode copy nolog, pipeline - train, run, end, 18953390088247799567054983238439002551, 1787831706.737027, 13, 1, 9950772581613580
1787831706.743638, NoOp Chain Depth 10 Size 10485760 Mode copy nolog, pipeline - train, run, start, 175301550039716900052379229794299453380, 1787831706.743616, 14, 1, 9950772581700204
1787831706.750249, NoOp Chain Depth 10 Size 10485760 Mode copy nolog, pipeline - train, run, end, 175301550039716900052379229794299453380, 1787831706.743616, 14, 1, 9950772588339546
1787831706.750525, NoOp Chain Depth 10 Size 10485760 Mode copy nolog, pipeline - train, run, start, 134513813766283497476944318311618946244, 1787831706.750377, 15, 1, 9950772588613130
1787831706.757291, NoOp Chain Depth 10 Size 10485760 Mode copy nolog, pipeline - train, run, end, 134513813766283497476944318311618946244, 1787831706.750377, 15, 1, 9950772595367640
1787831706.757396, NoOp Chain Depth 10 Size 10485760 Mode copy nolog, pipeline - train, run, start, 241353972917410284783827833825764172580, 1787831706.757371, 16, 1, 9950772595459576
1787831706.763869, NoOp Chain Depth 10 Size 10485760 Mode copy nolog, pipeline - train, run, end, 241353972917410284783827833825764172580, 1787831706.757371, 16, 1, 9950772601957559
1787831706.764013, NoOp Chain Depth 10 Size 10485760 Mode copy nolog, pipeline - train, run, start, 74854554057813938237994231168176294197, 1787831706.763990, 17, 1, 9950772602076599
1787831706.770479, NoOp Chain Depth 10 Size 10485760 Mode copy nolog, pipeline - train, run, end, 74854554057813938237994231168176294197, 1787831706.763990, 17, 1, 9950772608557557
1787831706.770583, NoOp Chain Depth 10 Size 10485760 Mode copy nolog, pipeline - train, run, start, 53870865574471684836248495028237196628, 1787831706.770562, 18, 1, 9950772608646469
1787831706.777082, NoOp Chain Depth 10 Size 10485760 Mode copy nolog, pipeline - train, run, end, 53870865574471684836248495028237196628, 1787831706.770562, 18, 1, 9950772615159444
1787831706.777188, NoOp Chain Depth 10 Size 10485760 Mode copy nolog, pipeline - train, run, start, 299898543506947076977351868029242557939, 1787831706.777167, 19, 1, 9950772615249491
1787831706.783659, NoOp Chain Depth 10 Size 10485760 Mode copy nolog, pipeline - train, run, end, 299898543506947076977351868029242557939, 1787831706.777167, 19, 1, 9950772621737026
1787831706.783764, NoOp Chain Depth 10 Size 10485760 Mode copy nolog, pipeline - train, run, start, 175515627340669890181257672981515553, 1787831706.783742, 20, 1, 9950772621826466
1787831706.790273, NoOp Chain Depth 10 Size 10485760 Mode copy nolog, pipeline - train, run, end, 175515627340669890181257672981515553, 1787831706.783742, 20, 1, 9950772628352368
1787831706.790378, NoOp Chain Depth 10 Size 10485760 Mode copy nolog, pipeline - train, run, start, 220713390473578578196403142078773588953, 1787831706.790357, 21, 1, 9950772628440448
1787831706.796888, NoOp Chain Depth 10 Size 10485760 Mode copy nolog, pipeline - train, run, end, 220713390473578578196403142078773588953, 1787831706.790357, 21, 1, 9950772634966175
