1787831593.443628, NoOp Chain Depth 10 Size 1048576 Mode copy nolog, pipeline, prepare, start, 9950659282213846
1787831593.445591, NoOp Chain Depth 10 Size 1048576 Mode copy nolog, pipeline, prepare, end, 9950659283656725
1787831593.446021, NoOp Chain Depth 10 Size 1048576 Mode copy nolog, pipeline - train, run, start, 61623298049646367607237186566965400439, 1787831593.445985, 1, 1, 9950659284083429
1787831593.451106, NoOp Chain Depth 10 Size 1048576 Mode copy nolog, pipeline - train, run, end, 61623298049646367607237186566965400439, 1787831593.445985, 1, 1, 9950659289180628
1787831593.451204, NoOp Chain Depth 10 Size 1048576 Mode copy nolog, pipeline - train, run, start, 274469118300911355118943874404296532311, 1787831593.451183, 2, 1, 9950659289266372
1787831593.451840, NoOp Chain Depth 10 Size 1048576 Mode copy nolog, pipeline - train, run, end, 274469118300911355118943874404296532311, 1787831593.451183, 2, 1, 9950659289912516
1787831593.451923, NoOp Chain Depth 10 Size 1048576 Mode copy nolog, pipeline - train, run, start, 82431429212739390222768017856974894916, 1787831593.451903, 3, 1, 9950659289985236
1787831593.452559, NoOp Chain Depth 10 Size 1048576 Mode copy nolog, pipeline - train, run, end, 82431429212739390222768017856974894916, 1787831593.451903, 3, 1, 9950659290631076
1787831593.452638, NoOp Chain Depth 10 Size 1048576 Mode copy nolog, pipeline - train, run, start, 70732585287063272759446901647579280503, 1787831593.452621, 4, 1, 9950659290698340
1787831593.453280, NoOp Chain Depth 10 Size 1048576 Mode copy nolog, pipeline - train, run, end, 70732585287063272759446901647579280503, 1787831593.452621, 4, 1, 9950659291349539
1787831593.453356, NoOp Chain Depth 10 Size 1048576 Mode copy nolog, pipeline - train, run, start, 61218149381176456144186713099861846625, 1787831593.453338, 5, 1, 9950659291416963
1787831593.453983, NoOp Chain Depth 10 Size 1048576 Mode copy nolog, pipeline - train, run, end, 61218149381176456144186713099861846625, 1787831593.453338, 5, 1, 9950659292053763
1787831593.454059, NoOp Chain Depth 10 Size 1048576 Mode copy nolog, pipeline - train, run, start, 63093065479489371864727089218227082822, 1787831593.454042, 6, 1, 9950659292119459
1787831593.454671, NoOp Chain Depth 10 Size 1048576 Mode copy nolog, pipeline - train, run, end, 63093065479489371864727089218227082822, 1787831593.454042, 6, 1, 9950659292740963
1787831593.454743, NoOp Chain Depth 10 Size 1048576 Mode copy nolog, pipeline - train, run, start, 118030503958164722136588925439194806016, 1787831593.454726, 7, 1, 9950659292803779
