1787758397.938129, NoOp Chain Depth 10 Size 10485760 Mode copy nolog, pipeline, prepare, start, 251464363719791
1787758397.939064, NoOp Chain Depth 10 Size 10485760 Mode copy nolog, pipeline, prepare, end, 251464364419166
1787758397.939314, NoOp Chain Depth 10 Size 10485760 Mode copy nolog, pipeline - train, run, start, 127892669596402591015331501916260207860, 1787758397.939292, 1, 1, 251464364670708
1787758397.952026, NoOp Chain Depth 10 Size 10485760 Mode copy nolog, pipeline - train, run, end, 127892669596402591015331501916260207860, 1787758397.939292, 1, 1, 251464377397833
1787758397.952171, NoOp Chain Depth 10 Size 10485760 Mode copy nolog, pipeline - train, run, start, 236475272743459684991877353249463246849, 1787758397.952138, 2, 1, 251464377546416
1787758397.964258, NoOp Chain Depth 10 Size 10485760 Mode copy nolog, pipeline - train, run, end, 236475272743459684991877353249463246849, 1787758397.952138, 2, 1, 251464389621333
1787758397.964376, NoOp Chain Depth 10 Size 10485760 Mode copy nolog, pipeline - train, run, start, 62656077341752001695546065515599696955, 1787758397.964356, 3, 1, 251464389729416
1787758397.977028, NoOp Chain Depth 10 Size 10485760 Mode copy nolog, pipeline - train, run, end, 62656077341752001695546065515599696955, 1787758397.964356, 3, 1, 251464402393708
1787758397.977142, NoOp Chain Depth 10 Size 10485760 Mode copy nolog, pipeline - train, run, start, 309519663331646504221319510037339532634, 1787758397.977119, 4, 1, 251464402496166
1787758397.989545, NoOp Chain Depth 10 Size 10485760 Mode copy nolog, pipeline - train, run, end, 309519663331646504221319510037339532634, 1787758397.977119, 4, 1, 251464414906208
1787758397.989654, NoOp Chain Depth 10 Size 10485760 Mode copy nolog, pipeline - train, run, start, 73024084083973839169155636050481780304, 1787758397.989631, 5, 1, 251464415005500
1787758398.001102, NoOp Chain Depth 10 Size 10485760 Mode copy nolog, pipeline - train, run, end, 73024084083973839169155636050481780304, 1787758397.989631, 5, 1, 251464426462916
1787758398.001219, NoOp Chain Depth 10 Size 10485760 Mode copy nolog, pipeline - train, run, start, 90672793454389769518541703136634660287, 1787758398.001193, 6, 1, 251464426571583
1787758398.013793, NoOp Chain Depth 10 Size 10485760 Mode copy nolog, pipeline - train, run, end, 90672793454389769518541703136634660287, 1787758398.001193, 6, 1, 251464439155708
1787758398.013899, NoOp Chain Depth 10 Size 10485760 Mode copy nolog, pipeline - train, run, start, 340152044631007141783933725798273450404, 1787758398.013879, 7, 1, 251464439250125
1787758398.025467, NoOp Chain Depth 10 Size 10485760 Mode copy nolog, pipeline - train, run, end, 340152044631007141783933725798273450404, 1787758398.013879, 7, 1, 251464450827458
1787758398.025568, NoOp Chain Depth 10 Size 10485760 Mode copy nolog, pipeline - train, run, start, 831465905380093530135779822280420265, 1787758398.025546, 8, 1, 251464450920208
1787758398.036581, NoOp Chain Depth 10 Size 10485760 Mode copy nolog, pipeline - train, run, end, 831465905380093530135779822280420265, 1787758398.025546, 8, 1, 251464461939708
1787758398.036676, NoOp Chain Depth 10 Size 10485760 Mode copy nolog, pipeline - train, run, start, 101097490255045500523293660911549665445, 1787758398.036654, 9, 1, 251464462027583
1787758398.047592, NoOp Chain Depth 10 Size 10485760 Mode copy nolog, pipeline - train, run, end, 101097490255045500523293660911549665445, 1787758398.036654, 9, 1, 251464472950583
1787758398.047681, NoOp Chain Depth 10 Size 10485760 Mode copy nolog, pipeline - train, run, start, 222545245129439288776999287441525717991, 1787758398.047661, 10, 1, 251464473031708
1787758398.058776, NoOp Chain Depth 10 Size 10485760 Mode copy nolog, pipeline - train, run, end, 222545245129439288776999287441525717991, 1787758398.047661, 10, 1, 251464484132583
1787758398.058866, NoOp Chain Depth 10 Size 10485760 Mode copy nolog, pipeline - train, run, start, 268720074283787327167843750987243562822, 1787758398.058844, 11, 1, 251464484216791
1787758398.070448, NoOp Chain Depth 10 Size 10485760 Mode copy nolog, pipeline - train, run, end, 268720074283787327167843750987243562822, 1787758398.058844, 11, 1, 251464495808708
1787758398.070563, NoOp Chain Depth 10 Size 10485760 Mode copy nolog, pipeline - train, run, start, 228852341194710683285775371117691408853, 1787758398.070541, 12, 1, 251464495915333
1787758398.082140, NoOp Chain Depth 10 Size 10485760 Mode copy nolog, pipeline - train, run, end, 228852341194710683285775371117691408853, 1787758398.070541, 12, 1, 251464507501750
1787758398.082235, NoOp Chain Depth 10 Size 10485760 Mode copy nolog, pipeline - train, run, start, 157297101920588305897836412989423681109, 1787758398.082218, 13, 1, 251464507586041
1787758398.093596, NoOp Chain Depth 10 Size 10485760 Mode copy nolog, pipeline - train, run, end, 157297101920588305897836412989423681109, 1787758398.082218, 13, 1, 251464518956166
1787758398.093697, NoOp Chain Depth 10 Size 10485760 Mode copy nolog, pipeline - train, run, start, 316727150310255805508461861696635286051, 1787758398.093674, 14, 1, 251464519052208
1787758398.104842, NoOp Chain Depth 10 Size 10485760 Mode copy nolog, pipeline - train, run, end, 316727150310255805508461861696635286051, 1787758398.093674, 14, 1, 251464530200833
1787758398.104942, NoOp Chain Depth 10 Size 10485760 Mode copy nolog, pipeline - train, run, start, 32177480259393719782456488208393674424, 1787758398.104919, 15, 1, 251464530294041
1787758398.116522, NoOp Chain Depth 10 Size 10485760 Mode copy nolog, pipeline - train, run, end, 32177480259393719782456488208393674424, 1787758398.104919, 15, 1, 251464541881625
1787758398.116622, NoOp Chain Depth 10 Size 10485760 Mode copy nolog, pipeline - train, run, start, 322013543709212193269663691585581822111, 1787758398.116598, 16, 1, 251464541971708
1787758398.128085, NoOp Chain Depth 10 Size 10485760 Mode copy nolog, pipeline - train, run, end, 322013543709212193269663691585581822111, 1787758398.116598, 16, 1, 251464553444000
1787758398.128218, NoOp Chain Depth 10 Size 10485760 Mode copy nolog, pipeline - train, run, start, 37276308200841199639741004519944396672, 1787758398.128179, 17, 1, 251464553578708
1787758398.140717, NoOp Chain Depth 10 Size 10485760 Mode copy nolog, pipeline - train, run, end, 37276308200841199639741004519944396672, 1787758398.128179, 17, 1, 251464566077708
1787758398.140815, NoOp Chain Depth 10 Size 10485760 Mode copy nolog, pipeline - train, run, start, 211882852564333551862996783109009837411, 1787758398.140794, 18, 1, 251464566166083
1787758398.153245, NoOp Chain Depth 10 Size 10485760 Mode copy nolog, pipeline - train, run, end, 211882852564333551862996783109009837411, 1787758398.140794, 18, 1, 251464578601208
1787758398.153333, NoOp Chain Depth 10 Size 10485760 Mode copy nolog, pipeline - train, run, start, 285981877600323159703534895507775700515, 1787758398.153308, 19, 1, 251464578686208
1787758398.167126, NoOp Chain Depth 10 Size 10485760 Mode copy nolog, pipeline - train, run, end, 285981877600323159703534895507775700515, 1787758398.153308, 19, 1, 251464592486125
1787758398.167228, NoOp Chain Depth 10 Size 10485760 Mode copy nolog, pipeline - train, run, start, 171320683238347235081428535676638932322, 1787758398.167206, 20, 1, 251464592579916
1787758398.179989, NoOp Chain Depth 10 Size 10485760 Mode copy nolog, pipeline - train, run, end, 171320683238347235081428535676638932322, 1787758398.167206, 20, 1, 251464605348708
1787758398.180089, NoOp Chain Depth 10 Size 10485760 Mode copy nolog, pipeline - train, run, start, 276358302427081679587161774586091944721, 1787758398.180069, 21, 1, 251464605439625
1787758398.192751, NoOp Chain Depth 10 Size 10485760 Mode copy nolog, pipeline - train, run, end, 276358302427081679587161774586091944721, 1787758398.180069, 21, 1, 251464618113041
1787758398.192853, NoOp Chain Depth 10 Size 10485760 Mode copy nolog, pipeline - train, run, start, 312797153067563464808317151277924534962, 1787758398.192831, 22, 1, 251464618204416
1787758398.204747, NoOp Chain Depth 10 Size 10485760 Mode copy nolog, pipeline - train, run, end, 312797153067563464808317151277924534962, 1787758398.192831, 22, 1, 251464630108000
1787758398.204866, NoOp Chain Depth 10 Size 10485760 Mode copy nolog, pipeline - train, run, start, 49079332271597095397602386393761145411, 1787758398.204845, 23, 1, 251464630217166
1787758398.217345, NoOp Chain Depth 10 Size 10485760 Mode copy nolog, pipeline - train, run, end, 49079332271597095397602386393761145411, 1787758398.204845, 23, 1, 251464642705833
1787758398.217465, NoOp Chain Depth 10 Size 10485760 Mode copy nolog, pipeline - train, run, start, 184164480307957483168169381324717146411, 1787758398.217435, 24, 1, 251464642823875
1787758398.230153, NoOp Chain Depth 10 Size 10485760 Mode copy nolog, pipeline - train, run, end, 184164480307957483168169381324717146411, 1787758398.217435, 24, 1, 251464655520500
1787758398.230270, NoOp Chain Depth 10 Size 10485760 Mode copy nolog, pipeline - train, run, start, 78348458504903207636980424388679547589, 1787758398.230246, 25, 1, 251464655620666
1787758398.242615, NoOp Chain Depth 10 Size 10485760 Mode copy nolog, pipeline - train, run, end, 78348458504903207636980424388679547589, 1787758398.230246, 25, 1, 251464667975458
1787758398.242713, NoOp Chain Depth 10 Size 10485760 Mode copy nolog, pipeline - train, run, start, 84392526713674836428531478803990278530, 1787758398.242691, 26, 1, 251464668063583
1787758398.255074, NoOp Chain Depth 10 Size 10485760 Mode copy nolog, pipeline - train, run, end, 84392526713674836428531478803990278530, 1787758398.242691, 26, 1, 251464680432083
1787758398.255179, NoOp Chain Depth 10 Size 10485760 Mode copy nolog, pipeline - train, run, start, 163736688335266941039978371451169005622, 1787758398.255147, 27, 1, 251464680537833
1787758398.268179, NoOp Chain Depth 10 Size 10485760 Mode copy nolog, pipeline - train, run, end, 163736688335266941039978371451169005622, 1787758398.255147, 27, 1, 251464693537208
1787758398.268277, NoOp Chain Depth 10 Size 10485760 Mode copy nolog, pipeline - train, run, start, 82380474759962846468194733678140444931, 1787758398.268252, 28, 1, 251464693627583
1787758398.282317, NoOp Chain Depth 10 Size 10485760 Mode copy nolog, pipeline - train, run, end, 82380474759962846468194733678140444931, 1787758398.268252, 28, 1, 251464707678708
1787758398.282440, NoOp Chain Depth 10 Size 10485760 Mode copy nolog, pipeline - train, run, start, 236885787773740607148715112753660507211, 1787758398.282414, 29, 1, 251464707794416
1787758398.295663, NoOp Chain Depth 10 Size 10485760 Mode copy nolog, pipeline - train, run, end, 236885787773740607148715112753660507211, 1787758398.282414, 29, 1, 251464721022333
1787758398.295784, NoOp Chain Depth 10 Size 10485760 Mode copy nolog, pipeline - train, run, start, 7065709088947769180947998868538370093, 1787758398.295755, 30, 1, 251464721142583
1787758398.308628, NoOp Chain Depth 10 Size 10485760 Mode copy nolog, pipeline - train, run, end, 7065709088947769180947998868538370093, 1787758398.295755, 30, 1, 251464733991541
1787758398.308742, NoOp Chain Depth 10 Size 10485760 Mode copy nolog, pipeline - train, run, start, 178277385658600235393344684741239402962, 1787758398.308717, 31, 1, 251464734095041
1787758398.322048, NoOp Chain Depth 10 Size 10485760 Mode copy nolog, pipeline - train, run, end, 178277385658600235393344684741239402962, 1787758398.308717, 31, 1, 251464747406291
1787758398.322152, NoOp Chain Depth 10 Size 10485760 Mode copy nolog, pipeline - train, run, start, 150895028130917052863399389568104468439, 1787758398.322126, 32, 1, 251464747501291
1787758398.335378, NoOp Chain Depth 10 Size 10485760 Mode copy nolog, pipeline - train, run, end, 150895028130917052863399389568104468439, 1787758398.322126, 32, 1, 251464760738958
1787758398.335479, NoOp Chain Depth 10 Size 10485760 Mode copy nolog, pipeline - train, run, start, 293719071269869822801154162751573600894, 1787758398.335456, 33, 1, 251464760829250
1787758398.347807, NoOp Chain Depth 10 Size 10485760 Mode copy nolog, pipeline - train, run, end, 293719071269869822801154162751573600894, 1787758398.335456, 33, 1, 251464773166833
1787758398.347908, NoOp Chain Depth 10 Size 10485760 Mode copy nolog, pipeline - train, run, start, 177649111096030357664607132531886194099, 1787758398.347887, 34, 1, 251464773257291
1787758398.360303, NoOp Chain Depth 10 Size 10485760 Mode copy nolog, pipeline - train, run, end, 177649111096030357664607132531886194099, 1787758398.347887, 34, 1, 251464785663125
1787758398.360403, NoOp Chain Depth 10 Size 10485760 Mode copy nolog, pipeline - train, run, start, 191023159832161541820132884974691441048, 1787758398.360381, 35, 1, 251464785753625
1787758398.373160, NoOp Chain Depth 10 Size 10485760 Mode copy nolog, pipeline - train, run, end, 191023159832161541820132884974691441048, 1787758398.360381, 35, 1, 251464798521166
1787758398.373264, NoOp Chain Depth 10 Size 10485760 Mode copy nolog, pipeline - train, run, start, 159063489239930057435352175453688195303, 1787758398.373244, 36, 1, 251464798614083
1787758398.386491, NoOp Chain Depth 10 Size 10485760 Mode copy nolog, pipeline - train, run, end, 159063489239930057435352175453688195303, 1787758398.373244, 36, 1, 251464811848416
1787758398.386614, NoOp Chain Depth 10 Size 10485760 Mode copy nolog, pipeline - train, run, start, 215467120137806162044048283749919166966, 1787758398.386584, 37, 1, 251464811967625
1787758398.400540, NoOp Chain Depth 10 Size 10485760 Mode copy nolog, pipeline - train, run, end, 215467120137806162044048283749919166966, 1787758398.386584, 37, 1, 251464825900166
1787758398.400643, NoOp Chain Depth 10 Size 10485760 Mode copy nolog, pipeline - train, run, start, 122392207680131188442217685235112267411, 1787758398.400620, 38, 1, 251464825996458
1787758398.414369, NoOp Chain Depth 10 Size 10485760 Mode copy nolog, pipeline - train, run, end, 122392207680131188442217685235112267411, 1787758398.400620, 38, 1, 251464839729666
1787758398.414478, NoOp Chain Depth 10 Size 10485760 Mode copy nolog, pipeline - train, run, start, 299567449299974897977013975746339708168, 1787758398.414454, 39, 1, 251464839828333
1787758398.427461, NoOp Chain Depth 10 Size 10485760 Mode copy nolog, pipeline - train, run, end, 299567449299974897977013975746339708168, 1787758398.414454, 39, 1, 251464852820666
1787758398.427573, NoOp Chain Depth 10 Size 10485760 Mode copy nolog, pipeline - train, run, start, 105203681931002179786868160261572836339, 1787758398.427542, 40, 1, 251464852924833
1787758398.440065, NoOp Chain Depth 10 Size 10485760 Mode copy nolog, pipeline - train, run, end, 105203681931002179786868160261572836339, 1787758398.427542, 40, 1, 251464865425916
1787758398.440182, NoOp Chain Depth 10 Size 10485760 Mode copy nolog, pipeline - train, run, start, 208538673831642765169073108273303731357, 1787758398.440151, 41, 1, 251464865535166
1787758398.452324, NoOp Chain Depth 10 Size 10485760 Mode copy nolog, pipeline - train, run, end, 208538673831642765169073108273303731357, 1787758398.440151, 41, 1, 251464877684416
1787758398.452427, NoOp Chain Depth 10 Size 10485760 Mode copy nolog, pipeline - train, run, start, 332475745106319081311144306215061696322, 1787758398.452405, 42, 1, 251464877776375
1787758398.464955, NoOp Chain Depth 10 Size 10485760 Mode copy nolog, pipeline - train, run, end, 332475745106319081311144306215061696322, 1787758398.452405, 42, 1, 251464890316666
1787758398.465060, NoOp Chain Depth 10 Size 10485760 Mode copy nolog, pipeline - train, run, start, 176979399791837415750198966444053161327, 1787758398.465037, 43, 1, 251464890409291
1787758398.476060, NoOp Chain Depth 10 Size 10485760 Mode copy nolog, pipeline - train, run, end, 176979399791837415750198966444053161327, 1787758398.465037, 43, 1, 251464901415041
1787758398.476141, NoOp Chain Depth 10 Size 10485760 Mode copy nolog, pipeline - train, run, start, 317163078972199499733019516109907033634, 1787758398.476121, 44, 1, 251464901490166
