1787036678.863099, NoOp Chain Depth 10 Size 10485760 Mode copy, pipeline, prepare, start, 337605324622416
1787036678.866869, NoOp Chain Depth 10 Size 10485760 Mode copy, pipeline, prepare, end, 337605327884125
1787036678.867759, NoOp Chain Depth 10 Size 10485760 Mode copy, pipeline - train, run, start, 8776500590937035217959651955351858825, 1787036678.867618, 1, 1, 337605328764625
1787036678.868056, NoOp Chain Depth 10 Size 10485760 Mode copy, Copy Stage 0, run, start, 337605329054875
1787036678.868245, NoOp Chain Depth 10 Size 10485760 Mode copy, Copy Stage 0, run, end, 337605329239666
1787036678.868405, NoOp Chain Depth 10 Size 10485760 Mode copy, Copy Stage 1, run, start, 337605329398583
1787036678.873877, NoOp Chain Depth 10 Size 10485760 Mode copy, Copy Stage 1, run, end, 337605334874291
1787036678.874026, NoOp Chain Depth 10 Size 10485760 Mode copy, Copy Stage 2, run, start, 337605335017416
1787036678.877866, NoOp Chain Depth 10 Size 10485760 Mode copy, Copy Stage 2, run, end, 337605338857541
1787036678.878022, NoOp Chain Depth 10 Size 10485760 Mode copy, Copy Stage 3, run, start, 337605339011875
1787036678.880813, NoOp Chain Depth 10 Size 10485760 Mode copy, Copy Stage 3, run, end, 337605341801416
1787036678.880974, NoOp Chain Depth 10 Size 10485760 Mode copy, Copy Stage 4, run, start, 337605341962958
1787036678.883520, NoOp Chain Depth 10 Size 10485760 Mode copy, Copy Stage 4, run, end, 337605344513875
1787036678.883688, NoOp Chain Depth 10 Size 10485760 Mode copy, Copy Stage 5, run, start, 337605344677458
1787036678.886075, NoOp Chain Depth 10 Size 10485760 Mode copy, Copy Stage 5, run, end, 337605347062666
1787036678.886169, NoOp Chain Depth 10 Size 10485760 Mode copy, Copy Stage 6, run, start, 337605347155625
1787036678.888506, NoOp Chain Depth 10 Size 10485760 Mode copy, Copy Stage 6, run, end, 337605349493916
1787036678.888647, NoOp Chain Depth 10 Size 10485760 Mode copy, Copy Stage 7, run, start, 337605349635291
1787036678.890935, NoOp Chain Depth 10 Size 10485760 Mode copy, Copy Stage 7, run, end, 337605351922208
1787036678.891039, NoOp Chain Depth 10 Size 10485760 Mode copy, Copy Stage 8, run, start, 337605352026291
