1787036269.149621, NoOp Chain Depth 10 Size 1024 Mode copy, pipeline, prepare, start, 337195614739208
1787036269.152729, NoOp Chain Depth 10 Size 1024 Mode copy, pipeline, prepare, end, 337195617337875
1787036269.153737, NoOp Chain Depth 10 Size 1024 Mode copy, pipeline - train, run, start, 9728167498293962480879267430774904588, 1787036269.153660, 1, 1, 337195618318333
1787036269.153996, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 0, run, start, 337195618563000
1787036269.154131, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 0, run, end, 337195618693500
1787036269.154186, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 1, run, start, 337195618750625
1787036269.154390, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 1, run, end, 337195618953375
1787036269.154442, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 2, run, start, 337195619006166
1787036269.154555, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 2, run, end, 337195619117625
1787036269.154732, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 3, run, start, 337195619298083
1787036269.154852, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 3, run, end, 337195619415375
1787036269.155037, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 4, run, start, 337195619632208
1787036269.155360, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 4, run, end, 337195619925083
1787036269.155447, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 5, run, start, 337195620020875
1787036269.155600, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 5, run, end, 337195620163541
1787036269.155660, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 6, run, start, 337195620225416
1787036269.155775, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 6, run, end, 337195620337458
1787036269.155830, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 7, run, start, 337195620391958
1787036269.155995, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 7, run, end, 337195620557625
1787036269.156057, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 8, run, start, 337195620619958
1787036269.156166, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 8, run, end, 337195620726458
1787036269.156226, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 9, run, start, 337195620786625
1787036269.156292, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 9, run, end, 337195620852833
1787036269.156343, NoOp Chain Depth 10 Size 1024 Mode copy, pipeline - train, run, end, 9728167498293962480879267430774904588, 1787036269.153660, 1, 1, 337195620908708
1787036269.156472, NoOp Chain Depth 10 Size 1024 Mode copy, pipeline - train, run, start, 240737373906240526985499215193801052175, 1787036269.156430, 2, 1, 337195621034916
1787036269.156555, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 0, run, start, 337195621118375
1787036269.156633, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 0, run, end, 337195621193250
1787036269.156679, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 1, run, start, 337195621241791
1787036269.156793, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 1, run, end, 337195621355750
1787036269.156839, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 2, run, start, 337195621400791
1787036269.156940, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 2, run, end, 337195621500208
1787036269.156988, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 3, run, start, 337195621549958
1787036269.157101, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 3, run, end, 337195621663416
1787036269.157145, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 4, run, start, 337195621706833
1787036269.157256, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 4, run, end, 337195621816916
1787036269.157299, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 5, run, start, 337195621860583
1787036269.157402, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 5, run, end, 337195621962458
1787036269.157444, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 6, run, start, 337195622005625
1787036269.157546, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 6, run, end, 337195622106708
1787036269.157589, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 7, run, start, 337195622150750
1787036269.157691, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 7, run, end, 337195622252666
1787036269.157741, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 8, run, start, 337195622301250
1787036269.157800, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 8, run, end, 337195622360000
1787036269.157848, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 9, run, start, 337195622407916
1787036269.157909, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 9, run, end, 337195622469375
1787036269.157954, NoOp Chain Depth 10 Size 1024 Mode copy, pipeline - train, run, end, 240737373906240526985499215193801052175, 1787036269.156430, 2, 1, 337195622514208
1787036269.158055, NoOp Chain Depth 10 Size 1024 Mode copy, pipeline - train, run, start, 130285971106638463487488929922424800907, 1787036269.158020, 3, 1, 337195622616875
1787036269.158131, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 0, run, start, 337195622693666
1787036269.158194, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 0, run, end, 337195622754125
1787036269.158243, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 1, run, start, 337195622802958
1787036269.158321, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 1, run, end, 337195622881208
1787036269.158369, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 2, run, start, 337195622929125
1787036269.158428, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 2, run, end, 337195622988250
1787036269.158477, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 3, run, start, 337195623037458
1787036269.158538, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 3, run, end, 337195623099958
1787036269.158588, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 4, run, start, 337195623148250
1787036269.158646, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 4, run, end, 337195623206166
1787036269.158693, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 5, run, start, 337195623253416
1787036269.158751, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 5, run, end, 337195623310458
1787036269.158797, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 6, run, start, 337195623357500
1787036269.158854, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 6, run, end, 337195623413958
1787036269.158900, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 7, run, start, 337195623460125
1787036269.158959, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 7, run, end, 337195623518333
1787036269.159011, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 8, run, start, 337195623572916
1787036269.159078, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 8, run, end, 337195623638166
1787036269.159126, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 9, run, start, 337195623686333
1787036269.159175, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 9, run, end, 337195623733916
1787036269.159217, NoOp Chain Depth 10 Size 1024 Mode copy, pipeline - train, run, end, 130285971106638463487488929922424800907, 1787036269.158020, 3, 1, 337195623776875
1787036269.159309, NoOp Chain Depth 10 Size 1024 Mode copy, pipeline - train, run, start, 268146096295571852200471539869639693313, 1787036269.159277, 4, 1, 337195623869291
1787036269.159373, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 0, run, start, 337195623933166
1787036269.159423, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 0, run, end, 337195623982250
1787036269.159462, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 1, run, start, 337195624020708
1787036269.159512, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 1, run, end, 337195624070458
1787036269.159550, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 2, run, start, 337195624109125
1787036269.159602, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 2, run, end, 337195624161083
1787036269.159638, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 3, run, start, 337195624198125
1787036269.159718, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 3, run, end, 337195624276583
1787036269.159751, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 4, run, start, 337195624311625
1787036269.159830, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 4, run, end, 337195624388375
1787036269.159870, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 5, run, start, 337195624428541
1787036269.159918, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 5, run, end, 337195624476666
1787036269.159958, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 6, run, start, 337195624517750
1787036269.160045, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 6, run, end, 337195624603791
1787036269.160083, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 7, run, start, 337195624641958
1787036269.160131, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 7, run, end, 337195624689583
1787036269.160171, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 8, run, start, 337195624729625
1787036269.160225, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 8, run, end, 337195624783375
1787036269.160264, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 9, run, start, 337195624822500
1787036269.160313, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 9, run, end, 337195624871541
1787036269.160354, NoOp Chain Depth 10 Size 1024 Mode copy, pipeline - train, run, end, 268146096295571852200471539869639693313, 1787036269.159277, 4, 1, 337195624912583
1787036269.160436, NoOp Chain Depth 10 Size 1024 Mode copy, pipeline - train, run, start, 326103894827959019533438541951889835881, 1787036269.160407, 5, 1, 337195624996541
1787036269.160499, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 0, run, start, 337195625059625
1787036269.160547, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 0, run, end, 337195625105666
1787036269.160589, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 1, run, start, 337195625148916
1787036269.160643, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 1, run, end, 337195625202291
1787036269.160683, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 2, run, start, 337195625241791
1787036269.160742, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 2, run, end, 337195625300250
1787036269.160779, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 3, run, start, 337195625337916
1787036269.160826, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 3, run, end, 337195625384500
1787036269.160865, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 4, run, start, 337195625423291
1787036269.160912, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 4, run, end, 337195625470333
1787036269.160962, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 5, run, start, 337195625520625
1787036269.161009, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 5, run, end, 337195625567791
1787036269.161047, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 6, run, start, 337195625606041
1787036269.161093, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 6, run, end, 337195625651291
1787036269.161137, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 7, run, start, 337195625696541
1787036269.161190, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 7, run, end, 337195625748416
1787036269.161233, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 8, run, start, 337195625791750
1787036269.161280, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 8, run, end, 337195625838666
1787036269.161318, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 9, run, start, 337195625877166
