1787669259.519836, NoOp Chain Depth 9 Size 0 Mode ref, pipeline, prepare, start, 217436440908208
1787669259.521476, NoOp Chain Depth 9 Size 0 Mode ref, pipeline, prepare, end, 217436442297708
1787669259.521813, NoOp Chain Depth 9 Size 0 Mode ref, pipeline - train, run, start, 66470877997942084341610680070092079128, 1787669259.521761, 1, 1, 217436442632416
1787669259.521917, NoOp Chain Depth 9 Size 0 Mode ref, Ref Stage 0, run, start, 217436442734875
1787669259.521994, NoOp Chain Depth 9 Size 0 Mode ref, Ref Stage 0, run, end, 217436442812416
1787669259.522062, NoOp Chain Depth 9 Size 0 Mode ref, Ref Stage 1, run, start, 217436442878083
1787669259.522150, NoOp Chain Depth 9 Size 0 Mode ref, Ref Stage 1, run, end, 217436442966958
1787669259.522209, NoOp Chain Depth 9 Size 0 Mode ref, Ref Stage 2, run, start, 217436443024666
1787669259.522296, NoOp Chain Depth 9 Size 0 Mode ref, Ref Stage 2, run, end, 217436443113291
1787669259.522338, NoOp Chain Depth 9 Size 0 Mode ref, Ref Stage 3, run, start, 217436443153125
1787669259.522416, NoOp Chain Depth 9 Size 0 Mode ref, Ref Stage 3, run, end, 217436443231833
1787669259.522476, NoOp Chain Depth 9 Size 0 Mode ref, Ref Stage 4, run, start, 217436443295791
1787669259.522552, NoOp Chain Depth 9 Size 0 Mode ref, Ref Stage 4, run, end, 217436443367583
1787669259.522604, NoOp Chain Depth 9 Size 0 Mode ref, Ref Stage 5, run, start, 217436443419666
1787669259.522684, NoOp Chain Depth 9 Size 0 Mode ref, Ref Stage 5, run, end, 217436443499541
1787669259.522742, NoOp Chain Depth 9 Size 0 Mode ref, Ref Stage 6, run, start, 217436443556916
1787669259.522810, NoOp Chain Depth 9 Size 0 Mode ref, Ref Stage 6, run, end, 217436443625583
1787669259.522864, NoOp Chain Depth 9 Size 0 Mode ref, Ref Stage 7, run, start, 217436443678750
1787669259.522938, NoOp Chain Depth 9 Size 0 Mode ref, Ref Stage 7, run, end, 217436443754166
1787669259.522988, NoOp Chain Depth 9 Size 0 Mode ref, Ref Stage 8, run, start, 217436443803833
1787669259.523076, NoOp Chain Depth 9 Size 0 Mode ref, Ref Stage 8, run, end, 217436443893291
1787669259.523125, NoOp Chain Depth 9 Size 0 Mode ref, pipeline - train, run, end, 66470877997942084341610680070092079128, 1787669259.521761, 1, 1, 217436443940041
1787669259.523254, NoOp Chain Depth 9 Size 0 Mode ref, pipeline - train, run, start, 178182511177577553085732814993032762377, 1787669259.523222, 2, 1, 217436444069333
1787669259.523320, NoOp Chain Depth 9 Size 0 Mode ref, Ref Stage 0, run, start, 217436444135083
1787669259.523372, NoOp Chain Depth 9 Size 0 Mode ref, Ref Stage 0, run, end, 217436444187208
1787669259.523419, NoOp Chain Depth 9 Size 0 Mode ref, Ref Stage 1, run, start, 217436444234500
1787669259.523486, NoOp Chain Depth 9 Size 0 Mode ref, Ref Stage 1, run, end, 217436444302000
1787669259.523539, NoOp Chain Depth 9 Size 0 Mode ref, Ref Stage 2, run, start, 217436444354708
1787669259.523621, NoOp Chain Depth 9 Size 0 Mode ref, Ref Stage 2, run, end, 217436444438083
1787669259.523674, NoOp Chain Depth 9 Size 0 Mode ref, Ref Stage 3, run, start, 217436444490125
1787669259.523750, NoOp Chain Depth 9 Size 0 Mode ref, Ref Stage 3, run, end, 217436444566333
1787669259.523805, NoOp Chain Depth 9 Size 0 Mode ref, Ref Stage 4, run, start, 217436444621458
1787669259.523874, NoOp Chain Depth 9 Size 0 Mode ref, Ref Stage 4, run, end, 217436444688833
1787669259.523918, NoOp Chain Depth 9 Size 0 Mode ref, Ref Stage 5, run, start, 217436444735375
1787669259.523995, NoOp Chain Depth 9 Size 0 Mode ref, Ref Stage 5, run, end, 217436444811083
1787669259.524030, NoOp Chain Depth 9 Size 0 Mode ref, Ref Stage 6, run, start, 217436444846375
1787669259.524109, NoOp Chain Depth 9 Size 0 Mode ref, Ref Stage 6, run, end, 217436444924916
1787669259.524155, NoOp Chain Depth 9 Size 0 Mode ref, Ref Stage 7, run, start, 217436444970000
1787669259.524225, NoOp Chain Depth 9 Size 0 Mode ref, Ref Stage 7, run, end, 217436445041291
1787669259.524274, NoOp Chain Depth 9 Size 0 Mode ref, Ref Stage 8, run, start, 217436445089041
1787669259.524341, NoOp Chain Depth 9 Size 0 Mode ref, Ref Stage 8, run, end, 217436445157458
1787669259.524433, NoOp Chain Depth 9 Size 0 Mode ref, pipeline - train, run, end, 178182511177577553085732814993032762377, 1787669259.523222, 2, 1, 217436445249291
1787669259.524698, NoOp Chain Depth 9 Size 0 Mode ref, pipeline - train, run, start, 47897701902151851454040670160653128692, 1787669259.524651, 3, 1, 217436445516166
1787669259.524787, NoOp Chain Depth 9 Size 0 Mode ref, Ref Stage 0, run, start, 217436445612041
1787669259.524886, NoOp Chain Depth 9 Size 0 Mode ref, Ref Stage 0, run, end, 217436445703250
1787669259.525002, NoOp Chain Depth 9 Size 0 Mode ref, Ref Stage 1, run, start, 217436445822291
1787669259.525108, NoOp Chain Depth 9 Size 0 Mode ref, Ref Stage 1, run, end, 217436445924875
1787669259.525169, NoOp Chain Depth 9 Size 0 Mode ref, Ref Stage 2, run, start, 217436445985708
1787669259.525304, NoOp Chain Depth 9 Size 0 Mode ref, Ref Stage 2, run, end, 217436446121041
1787669259.525355, NoOp Chain Depth 9 Size 0 Mode ref, Ref Stage 3, run, start, 217436446177625
1787669259.525474, NoOp Chain Depth 9 Size 0 Mode ref, Ref Stage 3, run, end, 217436446293166
1787669259.525570, NoOp Chain Depth 9 Size 0 Mode ref, Ref Stage 4, run, start, 217436446385583
1787669259.525647, NoOp Chain Depth 9 Size 0 Mode ref, Ref Stage 4, run, end, 217436446461750
1787669259.525690, NoOp Chain Depth 9 Size 0 Mode ref, Ref Stage 5, run, start, 217436446509208
1787669259.525801, NoOp Chain Depth 9 Size 0 Mode ref, Ref Stage 5, run, end, 217436446620208
1787669259.525896, NoOp Chain Depth 9 Size 0 Mode ref, Ref Stage 6, run, start, 217436446712458
1787669259.525981, NoOp Chain Depth 9 Size 0 Mode ref, Ref Stage 6, run, end, 217436446796916
1787669259.526056, NoOp Chain Depth 9 Size 0 Mode ref, Ref Stage 7, run, start, 217436446872541
1787669259.526141, NoOp Chain Depth 9 Size 0 Mode ref, Ref Stage 7, run, end, 217436446956166
1787669259.526184, NoOp Chain Depth 9 Size 0 Mode ref, Ref Stage 8, run, start, 217436447004291
1787669259.526312, NoOp Chain Depth 9 Size 0 Mode ref, Ref Stage 8, run, end, 217436447132125
1787669259.526405, NoOp Chain Depth 9 Size 0 Mode ref, pipeline - train, run, end, 47897701902151851454040670160653128692, 1787669259.524651, 3, 1, 217436447224125
1787669259.526560, NoOp Chain Depth 9 Size 0 Mode ref, pipeline - train, run, start, 306921392430980064829504065400400076797, 1787669259.526517, 4, 1, 217436447376750
1787669259.526641, NoOp Chain Depth 9 Size 0 Mode ref, Ref Stage 0, run, start, 217436447457041
1787669259.526691, NoOp Chain Depth 9 Size 0 Mode ref, Ref Stage 0, run, end, 217436447506708
1787669259.526740, NoOp Chain Depth 9 Size 0 Mode ref, Ref Stage 1, run, start, 217436447555583
1787669259.526826, NoOp Chain Depth 9 Size 0 Mode ref, Ref Stage 1, run, end, 217436447642750
1787669259.526907, NoOp Chain Depth 9 Size 0 Mode ref, Ref Stage 2, run, start, 217436447723833
1787669259.527023, NoOp Chain Depth 9 Size 0 Mode ref, Ref Stage 2, run, end, 217436447842416
1787669259.527101, NoOp Chain Depth 9 Size 0 Mode ref, Ref Stage 3, run, start, 217436447921208
1787669259.527184, NoOp Chain Depth 9 Size 0 Mode ref, Ref Stage 3, run, end, 217436448000583
1787669259.527235, NoOp Chain Depth 9 Size 0 Mode ref, Ref Stage 4, run, start, 217436448052833
1787669259.527315, NoOp Chain Depth 9 Size 0 Mode ref, Ref Stage 4, run, end, 217436448131666
1787669259.527385, NoOp Chain Depth 9 Size 0 Mode ref, Ref Stage 5, run, start, 217436448201041
1787669259.527434, NoOp Chain Depth 9 Size 0 Mode ref, Ref Stage 5, run, end, 217436448249458
1787669259.527469, NoOp Chain Depth 9 Size 0 Mode ref, Ref Stage 6, run, start, 217436448286125
1787669259.527552, NoOp Chain Depth 9 Size 0 Mode ref, Ref Stage 6, run, end, 217436448367291
1787669259.527606, NoOp Chain Depth 9 Size 0 Mode ref, Ref Stage 7, run, start, 217436448423083
1787669259.527674, NoOp Chain Depth 9 Size 0 Mode ref, Ref Stage 7, run, end, 217436448489750
1787669259.527720, NoOp Chain Depth 9 Size 0 Mode ref, Ref Stage 8, run, start, 217436448535750
1787669259.527784, NoOp Chain Depth 9 Size 0 Mode ref, Ref Stage 8, run, end, 217436448599125
1787669259.527869, NoOp Chain Depth 9 Size 0 Mode ref, pipeline - train, run, end, 306921392430980064829504065400400076797, 1787669259.526517, 4, 1, 217436448690125
1787669259.528040, NoOp Chain Depth 9 Size 0 Mode ref, pipeline - train, run, start, 91345833167392357243748029262778985303, 1787669259.528001, 5, 1, 217436448860375
1787669259.528136, NoOp Chain Depth 9 Size 0 Mode ref, Ref Stage 0, run, start, 217436448955541
1787669259.528219, NoOp Chain Depth 9 Size 0 Mode ref, Ref Stage 0, run, end, 217436449039416
