1787733387.577401, NoOp Chain Depth 10 Size 0 Mode copy, pipeline, prepare, start, 226454442701250
1787733387.578490, NoOp Chain Depth 10 Size 0 Mode copy, pipeline, prepare, end, 226454443576791
1787733387.578894, NoOp Chain Depth 10 Size 0 Mode copy, pipeline - train, run, start, 273242951617956160818959912545544007308, 1787733387.578863, 1, 1, 226454443971416
1787733387.578971, NoOp Chain Depth 10 Size 0 Mode copy, Copy Stage 0, run, start, 226454444045375
1787733387.579029, NoOp Chain Depth 10 Size 0 Mode copy, Copy Stage 0, run, end, 226454444099875
1787733387.579056, NoOp Chain Depth 10 Size 0 Mode copy, Copy Stage 1, run, start, 226454444128833
1787733387.579113, NoOp Chain Depth 10 Size 0 Mode copy, Copy Stage 1, run, end, 226454444185250
1787733387.579152, NoOp Chain Depth 10 Size 0 Mode copy, Copy Stage 2, run, start, 226454444222250
1787733387.579182, NoOp Chain Depth 10 Size 0 Mode copy, Copy Stage 2, run, end, 226454444252083
1787733387.579200, NoOp Chain Depth 10 Size 0 Mode copy, Copy Stage 3, run, start, 226454444271458
1787733387.579253, NoOp Chain Depth 10 Size 0 Mode copy, Copy Stage 3, run, end, 226454444322916
1787733387.579269, NoOp Chain Depth 10 Size 0 Mode copy, Copy Stage 4, run, start, 226454444339125
1787733387.579311, NoOp Chain Depth 10 Size 0 Mode copy, Copy Stage 4, run, end, 226454444380208
1787733387.579342, NoOp Chain Depth 10 Size 0 Mode copy, Copy Stage 5, run, start, 226454444421083
1787733387.579441, NoOp Chain Depth 10 Size 0 Mode copy, Copy Stage 5, run, end, 226454444513500
1787733387.579475, NoOp Chain Depth 10 Size 0 Mode copy, Copy Stage 6, run, start, 226454444549958
1787733387.579552, NoOp Chain Depth 10 Size 0 Mode copy, Copy Stage 6, run, end, 226454444622666
1787733387.579583, NoOp Chain Depth 10 Size 0 Mode copy, Copy Stage 7, run, start, 226454444659166
1787733387.579654, NoOp Chain Depth 10 Size 0 Mode copy, Copy Stage 7, run, end, 226454444726708
1787733387.579701, NoOp Chain Depth 10 Size 0 Mode copy, Copy Stage 8, run, start, 226454444777250
1787733387.579764, NoOp Chain Depth 10 Size 0 Mode copy, Copy Stage 8, run, end, 226454444834250
1787733387.579786, NoOp Chain Depth 10 Size 0 Mode copy, Copy Stage 9, run, start, 226454444857250
1787733387.579848, NoOp Chain Depth 10 Size 0 Mode copy, Copy Stage 9, run, end, 226454444919291
1787733387.579886, NoOp Chain Depth 10 Size 0 Mode copy, pipeline - train, run, end, 273242951617956160818959912545544007308, 1787733387.578863, 1, 1, 226454444958291
1787733387.579984, NoOp Chain Depth 10 Size 0 Mode copy, pipeline - train, run, start, 145690801749628301730112813746674395531, 1787733387.579942, 2, 1, 226454445057375
1787733387.580058, NoOp Chain Depth 10 Size 0 Mode copy, Copy Stage 0, run, start, 226454445132541
1787733387.580110, NoOp Chain Depth 10 Size 0 Mode copy, Copy Stage 0, run, end, 226454445180041
1787733387.580132, NoOp Chain Depth 10 Size 0 Mode copy, Copy Stage 1, run, start, 226454445203958
1787733387.580214, NoOp Chain Depth 10 Size 0 Mode copy, Copy Stage 1, run, end, 226454445288416
1787733387.580253, NoOp Chain Depth 10 Size 0 Mode copy, Copy Stage 2, run, start, 226454445325000
1787733387.580293, NoOp Chain Depth 10 Size 0 Mode copy, Copy Stage 2, run, end, 226454445363250
1787733387.580330, NoOp Chain Depth 10 Size 0 Mode copy, Copy Stage 3, run, start, 226454445404000
1787733387.580378, NoOp Chain Depth 10 Size 0 Mode copy, Copy Stage 3, run, end, 226454445447166
