1787663239.326292, NoOp Chain Depth 2 Size 0 Mode ref nolog, pipeline, prepare, start, 211416229896000
1787663239.326961, NoOp Chain Depth 2 Size 0 Mode ref nolog, pipeline, prepare, end, 211416230270000
1787663239.327458, NoOp Chain Depth 2 Size 0 Mode ref nolog, pipeline - train, run, start, 190872852510694830543737807095331398545, 1787663239.327355, 1, 1, 211416230767125
1787663239.327754, NoOp Chain Depth 2 Size 0 Mode ref nolog, pipeline - train, run, end, 190872852510694830543737807095331398545, 1787663239.327355, 1, 1, 211416231062125
1787663239.327958, NoOp Chain Depth 2 Size 0 Mode ref nolog, pipeline - train, run, start, 331788589410675187763551638963392874279, 1787663239.327922, 2, 1, 211416231263875
1787663239.328183, NoOp Chain Depth 2 Size 0 Mode ref nolog, pipeline - train, run, end, 331788589410675187763551638963392874279, 1787663239.327922, 2, 1, 211416231489125
1787663239.328324, NoOp Chain Depth 2 Size 0 Mode ref nolog, pipeline - train, run, start, 115765696657820885086400655938592280146, 1787663239.328273, 3, 1, 211416231629416
1787663239.328541, NoOp Chain Depth 2 Size 0 Mode ref nolog, pipeline - train, run, end, 115765696657820885086400655938592280146, 1787663239.328273, 3, 1, 211416231849250
1787663239.328651, NoOp Chain Depth 2 Size 0 Mode ref nolog, pipeline - train, run, start, 62185723160189198227081339931101025294, 1787663239.328609, 4, 1, 211416231955416
1787663239.328947, NoOp Chain Depth 2 Size 0 Mode ref nolog, pipeline - train, run, end, 62185723160189198227081339931101025294, 1787663239.328609, 4, 1, 211416232252875
1787663239.329054, NoOp Chain Depth 2 Size 0 Mode ref nolog, pipeline - train, run, start, 213827704558297407411493987818138902869, 1787663239.329017, 5, 1, 211416232358166
1787663239.329281, NoOp Chain Depth 2 Size 0 Mode ref nolog, pipeline - train, run, end, 213827704558297407411493987818138902869, 1787663239.329017, 5, 1, 211416232585916
1787663239.329411, NoOp Chain Depth 2 Size 0 Mode ref nolog, pipeline - train, run, start, 219343228844843171055766611543462089347, 1787663239.329379, 6, 1, 211416232717958
1787663239.329656, NoOp Chain Depth 2 Size 0 Mode ref nolog, pipeline - train, run, end, 219343228844843171055766611543462089347, 1787663239.329379, 6, 1, 211416232961875
1787663239.329763, NoOp Chain Depth 2 Size 0 Mode ref nolog, pipeline - train, run, start, 211344270962517526148011430298621852800, 1787663239.329721, 7, 1, 211416233067500
1787663239.329955, NoOp Chain Depth 2 Size 0 Mode ref nolog, pipeline - train, run, end, 211344270962517526148011430298621852800, 1787663239.329721, 7, 1, 211416233259166
1787663239.330051, NoOp Chain Depth 2 Size 0 Mode ref nolog, pipeline - train, run, start, 237423782008772937900620170338270400338, 1787663239.330025, 8, 1, 211416233354541
1787663239.330243, NoOp Chain Depth 2 Size 0 Mode ref nolog, pipeline - train, run, end, 237423782008772937900620170338270400338, 1787663239.330025, 8, 1, 211416233547000
1787663239.330344, NoOp Chain Depth 2 Size 0 Mode ref nolog, pipeline - train, run, start, 260497972604448211458549678706331652296, 1787663239.330319, 9, 1, 211416233647625
1787663239.330566, NoOp Chain Depth 2 Size 0 Mode ref nolog, pipeline - train, run, end, 260497972604448211458549678706331652296, 1787663239.330319, 9, 1, 211416233870541
1787663239.330683, NoOp Chain Depth 2 Size 0 Mode ref nolog, pipeline - train, run, start, 115394277563311696367536208937762119676, 1787663239.330650, 10, 1, 211416233990291
1787663239.330878, NoOp Chain Depth 2 Size 0 Mode ref nolog, pipeline - train, run, end, 115394277563311696367536208937762119676, 1787663239.330650, 10, 1, 211416234183083
1787663239.331003, NoOp Chain Depth 2 Size 0 Mode ref nolog, pipeline - train, run, start, 238807762673519965739902874601645364957, 1787663239.330968, 11, 1, 211416234307208
1787663239.331186, NoOp Chain Depth 2 Size 0 Mode ref nolog, pipeline - train, run, end, 238807762673519965739902874601645364957, 1787663239.330968, 11, 1, 211416234491333
1787663239.331294, NoOp Chain Depth 2 Size 0 Mode ref nolog, pipeline - train, run, start, 303889323687430775738653541768212177638, 1787663239.331266, 12, 1, 211416234598958
1787663239.331491, NoOp Chain Depth 2 Size 0 Mode ref nolog, pipeline - train, run, end, 303889323687430775738653541768212177638, 1787663239.331266, 12, 1, 211416234796500
1787663239.331585, NoOp Chain Depth 2 Size 0 Mode ref nolog, pipeline - train, run, start, 314447672177328584807231853662854448353, 1787663239.331561, 13, 1, 211416234889291
1787663239.331776, NoOp Chain Depth 2 Size 0 Mode ref nolog, pipeline - train, run, end, 314447672177328584807231853662854448353, 1787663239.331561, 13, 1, 211416235080416
1787663239.331882, NoOp Chain Depth 2 Size 0 Mode ref nolog, pipeline - train, run, start, 227678878524548357721286499462782716044, 1787663239.331857, 14, 1, 211416235185583
1787663239.332093, NoOp Chain Depth 2 Size 0 Mode ref nolog, pipeline - train, run, end, 227678878524548357721286499462782716044, 1787663239.331857, 14, 1, 211416235396958
1787663239.332197, NoOp Chain Depth 2 Size 0 Mode ref nolog, pipeline - train, run, start, 75810091933791847703025232027181660101, 1787663239.332164, 15, 1, 211416235503083
1787663239.332397, NoOp Chain Depth 2 Size 0 Mode ref nolog, pipeline - train, run, end, 75810091933791847703025232027181660101, 1787663239.332164, 15, 1, 211416235701458
1787663239.332499, NoOp Chain Depth 2 Size 0 Mode ref nolog, pipeline - train, run, start, 335561578671219408702430210496044014761, 1787663239.332470, 16, 1, 211416235804583
1787663239.332719, NoOp Chain Depth 2 Size 0 Mode ref nolog, pipeline - train, run, end, 335561578671219408702430210496044014761, 1787663239.332470, 16, 1, 211416236023833
1787663239.332817, NoOp Chain Depth 2 Size 0 Mode ref nolog, pipeline - train, run, start, 277555773278543986315929440155919204469, 1787663239.332791, 17, 1, 211416236122458
1787663239.333027, NoOp Chain Depth 2 Size 0 Mode ref nolog, pipeline - train, run, end, 277555773278543986315929440155919204469, 1787663239.332791, 17, 1, 211416236332500
1787663239.333121, NoOp Chain Depth 2 Size 0 Mode ref nolog, pipeline - train, run, start, 47588889451566741977213312758538772766, 1787663239.333097, 18, 1, 211416236426125
1787663239.333327, NoOp Chain Depth 2 Size 0 Mode ref nolog, pipeline - train, run, end, 47588889451566741977213312758538772766, 1787663239.333097, 18, 1, 211416236631375
1787663239.333522, NoOp Chain Depth 2 Size 0 Mode ref nolog, pipeline - train, run, start, 226335767710973999518429186134230152483, 1787663239.333403, 19, 1, 211416236827708
1787663239.333741, NoOp Chain Depth 2 Size 0 Mode ref nolog, pipeline - train, run, end, 226335767710973999518429186134230152483, 1787663239.333403, 19, 1, 211416237045083
1787663239.333835, NoOp Chain Depth 2 Size 0 Mode ref nolog, pipeline - train, run, start, 145267410185435272092765685376641574307, 1787663239.333811, 20, 1, 211416237140250
1787663239.334045, NoOp Chain Depth 2 Size 0 Mode ref nolog, pipeline - train, run, end, 145267410185435272092765685376641574307, 1787663239.333811, 20, 1, 211416237348958
1787663239.334143, NoOp Chain Depth 2 Size 0 Mode ref nolog, pipeline - train, run, start, 291524602439481606189055322535112836187, 1787663239.334107, 21, 1, 211416237447083
1787663239.334325, NoOp Chain Depth 2 Size 0 Mode ref nolog, pipeline - train, run, end, 291524602439481606189055322535112836187, 1787663239.334107, 21, 1, 211416237629125
1787663239.334425, NoOp Chain Depth 2 Size 0 Mode ref nolog, pipeline - train, run, start, 191685367386855486534238473154584223146, 1787663239.334395, 22, 1, 211416237731041
1787663239.334622, NoOp Chain Depth 2 Size 0 Mode ref nolog, pipeline - train, run, end, 191685367386855486534238473154584223146, 1787663239.334395, 22, 1, 211416237927666
1787663239.334732, NoOp Chain Depth 2 Size 0 Mode ref nolog, pipeline - train, run, start, 33415958829510525860282548568475372517, 1787663239.334694, 23, 1, 211416238036250
1787663239.334971, NoOp Chain Depth 2 Size 0 Mode ref nolog, pipeline - train, run, end, 33415958829510525860282548568475372517, 1787663239.334694, 23, 1, 211416238275958
1787663239.335075, NoOp Chain Depth 2 Size 0 Mode ref nolog, pipeline - train, run, start, 224860615589515434628568474869872553823, 1787663239.335044, 24, 1, 211416238379458
1787663239.335286, NoOp Chain Depth 2 Size 0 Mode ref nolog, pipeline - train, run, end, 224860615589515434628568474869872553823, 1787663239.335044, 24, 1, 211416238590916
1787663239.335385, NoOp Chain Depth 2 Size 0 Mode ref nolog, pipeline - train, run, start, 153291291792308025605344517831289083645, 1787663239.335359, 25, 1, 211416238689291
1787663239.335533, NoOp Chain Depth 2 Size 0 Mode ref nolog, pipeline - train, run, end, 153291291792308025605344517831289083645, 1787663239.335359, 25, 1, 211416238837541
1787663239.335590, NoOp Chain Depth 2 Size 0 Mode ref nolog, pipeline - train, run, start, 306900540462616392615433930505661255300, 1787663239.335575, 26, 1, 211416238894625
1787663239.335690, NoOp Chain Depth 2 Size 0 Mode ref nolog, pipeline - train, run, end, 306900540462616392615433930505661255300, 1787663239.335575, 26, 1, 211416238995291
1787663239.335743, NoOp Chain Depth 2 Size 0 Mode ref nolog, pipeline - train, run, start, 319449294839908513728713109531328830191, 1787663239.335728, 27, 1, 211416239049333
1787663239.335844, NoOp Chain Depth 2 Size 0 Mode ref nolog, pipeline - train, run, end, 319449294839908513728713109531328830191, 1787663239.335728, 27, 1, 211416239148666
1787663239.335896, NoOp Chain Depth 2 Size 0 Mode ref nolog, pipeline - train, run, start, 228804650926704739481018518438559585656, 1787663239.335881, 28, 1, 211416239199416
1787663239.335989, NoOp Chain Depth 2 Size 0 Mode ref nolog, pipeline - train, run, end, 228804650926704739481018518438559585656, 1787663239.335881, 28, 1, 211416239292375
1787663239.336042, NoOp Chain Depth 2 Size 0 Mode ref nolog, pipeline - train, run, start, 170727379370984750601092726767000913465, 1787663239.336026, 29, 1, 211416239346833
