1787733465.066884, NoOp Chain Depth 10 Size 1024 Mode copy, pipeline, prepare, start, 226531933829666
1787733465.067792, NoOp Chain Depth 10 Size 1024 Mode copy, pipeline, prepare, end, 226531934453791
1787733465.068179, NoOp Chain Depth 10 Size 1024 Mode copy, pipeline - train, run, start, 299878648217155150763544071880657369936, 1787733465.068152, 1, 1, 226531934840625
1787733465.068241, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 0, run, start, 226531934899875
1787733465.068295, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 0, run, end, 226531934951833
1787733465.068322, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 1, run, start, 226531934982000
1787733465.068407, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 1, run, end, 226531935065041
1787733465.068434, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 2, run, start, 226531935091166
1787733465.068489, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 2, run, end, 226531935145125
1787733465.068507, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 3, run, start, 226531935164166
1787733465.068555, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 3, run, end, 226531935211083
1787733465.068577, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 4, run, start, 226531935236750
1787733465.068635, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 4, run, end, 226531935291250
1787733465.068652, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 5, run, start, 226531935308916
1787733465.068691, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 5, run, end, 226531935346833
1787733465.068707, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 6, run, start, 226531935364541
1787733465.068753, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 6, run, end, 226531935409416
1787733465.068779, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 7, run, start, 226531935435083
1787733465.068826, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 7, run, end, 226531935482500
1787733465.068850, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 8, run, start, 226531935507333
1787733465.068896, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 8, run, end, 226531935551791
1787733465.068911, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 9, run, start, 226531935567375
1787733465.068953, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 9, run, end, 226531935609041
1787733465.068967, NoOp Chain Depth 10 Size 1024 Mode copy, pipeline - train, run, end, 299878648217155150763544071880657369936, 1787733465.068152, 1, 1, 226531935624583
1787733465.069023, NoOp Chain Depth 10 Size 1024 Mode copy, pipeline - train, run, start, 296608158508173252225430894473443681744, 1787733465.069009, 2, 1, 226531935679375
1787733465.069055, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 0, run, start, 226531935710583
1787733465.069079, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 0, run, end, 226531935734625
1787733465.069092, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 1, run, start, 226531935748250
1787733465.069130, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 1, run, end, 226531935786125
1787733465.069146, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 2, run, start, 226531935803750
1787733465.069199, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 2, run, end, 226531935855416
1787733465.069214, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 3, run, start, 226531935870000
1787733465.069259, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 3, run, end, 226531935915000
1787733465.069278, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 4, run, start, 226531935937333
1787733465.069345, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 4, run, end, 226531936001833
1787733465.069362, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 5, run, start, 226531936019500
1787733465.069406, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 5, run, end, 226531936062000
1787733465.069421, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 6, run, start, 226531936077791
1787733465.069462, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 6, run, end, 226531936118166
1787733465.069477, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 7, run, start, 226531936133833
1787733465.069531, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 7, run, end, 226531936186500
1787733465.069546, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 8, run, start, 226531936202041
1787733465.069585, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 8, run, end, 226531936241250
1787733465.069599, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 9, run, start, 226531936255458
1787733465.069640, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 9, run, end, 226531936296041
1787733465.069656, NoOp Chain Depth 10 Size 1024 Mode copy, pipeline - train, run, end, 296608158508173252225430894473443681744, 1787733465.069009, 2, 1, 226531936312666
1787733465.069722, NoOp Chain Depth 10 Size 1024 Mode copy, pipeline - train, run, start, 90812641768766948871249606911698582572, 1787733465.069706, 3, 1, 226531936378166
1787733465.069754, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 0, run, start, 226531936409291
1787733465.069778, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 0, run, end, 226531936433458
1787733465.069792, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 1, run, start, 226531936448916
1787733465.069839, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 1, run, end, 226531936494875
1787733465.069854, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 2, run, start, 226531936512458
1787733465.069900, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 2, run, end, 226531936556500
1787733465.069914, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 3, run, start, 226531936569916
1787733465.069951, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 3, run, end, 226531936606375
1787733465.069964, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 4, run, start, 226531936619875
1787733465.069998, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 4, run, end, 226531936653750
1787733465.070010, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 5, run, start, 226531936666291
