1787664538.840859, NoOp Chain Depth 128 Size 0 Mode ref nolog, pipeline, prepare, start, 9783604679356982
1787664538.847593, NoOp Chain Depth 128 Size 0 Mode ref nolog, pipeline, prepare, end, 9783604685663650
1787664538.847938, NoOp Chain Depth 128 Size 0 Mode ref nolog, pipeline - train, run, start, 221310987536659263166973135139917600308, 1787664538.847909, 1, 1, 9783604686007378
1787664538.849813, NoOp Chain Depth 128 Size 0 Mode ref nolog, pipeline - train, run, end, 221310987536659263166973135139917600308, 1787664538.847909, 1, 1, 9783604687876272
1787664538.849853, NoOp Chain Depth 128 Size 0 Mode ref nolog, pipeline - train, run, start, 153405774558345994458941046723817665631, 1787664538.849842, 2, 1, 9783604687913392
1787664538.851299, NoOp Chain Depth 128 Size 0 Mode ref nolog, pipeline - train, run, end, 153405774558345994458941046723817665631, 1787664538.849842, 2, 1, 9783604689360527
1787664538.851333, NoOp Chain Depth 128 Size 0 Mode ref nolog, pipeline - train, run, start, 5468611141527827722865264275274489128, 1787664538.851323, 3, 1, 9783604689393391
1787664538.852703, NoOp Chain Depth 128 Size 0 Mode ref nolog, pipeline - train, run, end, 5468611141527827722865264275274489128, 1787664538.851323, 3, 1, 9783604690763806
1787664538.852735, NoOp Chain Depth 128 Size 0 Mode ref nolog, pipeline - train, run, start, 270926672965988624062429338105792831355, 1787664538.852725, 4, 1, 9783604690794430
1787664538.854086, NoOp Chain Depth 128 Size 0 Mode ref nolog, pipeline - train, run, end, 270926672965988624062429338105792831355, 1787664538.852725, 4, 1, 9783604692146734
1787664538.854118, NoOp Chain Depth 128 Size 0 Mode ref nolog, pipeline - train, run, start, 139148062349227994168662180281983514642, 1787664538.854108, 5, 1, 9783604692177870
1787664538.855458, NoOp Chain Depth 128 Size 0 Mode ref nolog, pipeline - train, run, end, 139148062349227994168662180281983514642, 1787664538.854108, 5, 1, 9783604693519405
1787664538.855490, NoOp Chain Depth 128 Size 0 Mode ref nolog, pipeline - train, run, start, 45114437646507294045617573478480734549, 1787664538.855482, 6, 1, 9783604693550381
1787664538.856833, NoOp Chain Depth 128 Size 0 Mode ref nolog, pipeline - train, run, end, 45114437646507294045617573478480734549, 1787664538.855482, 6, 1, 9783604694894220
1787664538.856864, NoOp Chain Depth 128 Size 0 Mode ref nolog, pipeline - train, run, start, 62779690788744421690917340701679141374, 1787664538.856856, 7, 1, 9783604694924652
1787664538.858295, NoOp Chain Depth 128 Size 0 Mode ref nolog, pipeline - train, run, end, 62779690788744421690917340701679141374, 1787664538.856856, 7, 1, 9783604696356027
1787664538.858326, NoOp Chain Depth 128 Size 0 Mode ref nolog, pipeline - train, run, start, 105514298256834565514213710408745068047, 1787664538.858318, 8, 1, 9783604696386907
1787664538.859676, NoOp Chain Depth 128 Size 0 Mode ref nolog, pipeline - train, run, end, 105514298256834565514213710408745068047, 1787664538.858318, 8, 1, 9783604697737018
1787664538.859708, NoOp Chain Depth 128 Size 0 Mode ref nolog, pipeline - train, run, start, 137307780412252038747174477601474606954, 1787664538.859699, 9, 1, 9783604697767706
1787664538.861006, NoOp Chain Depth 128 Size 0 Mode ref nolog, pipeline - train, run, end, 137307780412252038747174477601474606954, 1787664538.859699, 9, 1, 9783604699067529
1787664538.861037, NoOp Chain Depth 128 Size 0 Mode ref nolog, pipeline - train, run, start, 332452147967860081097501896925826873620, 1787664538.861029, 10, 1, 9783604699097689
1787664538.862323, NoOp Chain Depth 128 Size 0 Mode ref nolog, pipeline - train, run, end, 332452147967860081097501896925826873620, 1787664538.861029, 10, 1, 9783604700383352
1787664538.862353, NoOp Chain Depth 128 Size 0 Mode ref nolog, pipeline - train, run, start, 2306427099730843825116398672740256877, 1787664538.862345, 11, 1, 9783604700413240
1787664538.863636, NoOp Chain Depth 128 Size 0 Mode ref nolog, pipeline - train, run, end, 2306427099730843825116398672740256877, 1787664538.862345, 11, 1, 9783604701697015
1787664538.863667, NoOp Chain Depth 128 Size 0 Mode ref nolog, pipeline - train, run, start, 663467347072374812245257111103281389, 1787664538.863658, 12, 1, 9783604701727255
1787664538.864984, NoOp Chain Depth 128 Size 0 Mode ref nolog, pipeline - train, run, end, 663467347072374812245257111103281389, 1787664538.863658, 12, 1, 9783604703045270
1787664538.865016, NoOp Chain Depth 128 Size 0 Mode ref nolog, pipeline - train, run, start, 68885021795253320998314160854521979247, 1787664538.865007, 13, 1, 9783604703076054
1787664538.866311, NoOp Chain Depth 128 Size 0 Mode ref nolog, pipeline - train, run, end, 68885021795253320998314160854521979247, 1787664538.865007, 13, 1, 9783604704372022
1787664538.866341, NoOp Chain Depth 128 Size 0 Mode ref nolog, pipeline - train, run, start, 193691883950740284334642513613416411896, 1787664538.866333, 14, 1, 9783604704401397
1787664538.867630, NoOp Chain Depth 128 Size 0 Mode ref nolog, pipeline - train, run, end, 193691883950740284334642513613416411896, 1787664538.866333, 14, 1, 9783604705690597
1787664538.867660, NoOp Chain Depth 128 Size 0 Mode ref nolog, pipeline - train, run, start, 89242228536468458706367204862144223135, 1787664538.867651, 15, 1, 9783604705719493
1787664538.868949, NoOp Chain Depth 128 Size 0 Mode ref nolog, pipeline - train, run, end, 89242228536468458706367204862144223135, 1787664538.867651, 15, 1, 9783604707010036
1787664538.868980, NoOp Chain Depth 128 Size 0 Mode ref nolog, pipeline - train, run, start, 231669440463936616945802515627885885649, 1787664538.868971, 16, 1, 9783604707039844
1787664538.870273, NoOp Chain Depth 128 Size 0 Mode ref nolog, pipeline - train, run, end, 231669440463936616945802515627885885649, 1787664538.868971, 16, 1, 9783604708333779
1787664538.870303, NoOp Chain Depth 128 Size 0 Mode ref nolog, pipeline - train, run, start, 337122820892593664737899688333106367524, 1787664538.870295, 17, 1, 9783604708363411
1787664538.871590, NoOp Chain Depth 128 Size 0 Mode ref nolog, pipeline - train, run, end, 337122820892593664737899688333106367524, 1787664538.870295, 17, 1, 9783604709650770
1787664538.871620, NoOp Chain Depth 128 Size 0 Mode ref nolog, pipeline - train, run, start, 122773860042441302562226591727061769706, 1787664538.871611, 18, 1, 9783604709679970
1787664538.872908, NoOp Chain Depth 128 Size 0 Mode ref nolog, pipeline - train, run, end, 122773860042441302562226591727061769706, 1787664538.871611, 18, 1, 9783604710969217
1787664538.872938, NoOp Chain Depth 128 Size 0 Mode ref nolog, pipeline - train, run, start, 164726665735360471995061146764782127513, 1787664538.872930, 19, 1, 9783604710998353
1787664538.874228, NoOp Chain Depth 128 Size 0 Mode ref nolog, pipeline - train, run, end, 164726665735360471995061146764782127513, 1787664538.872930, 19, 1, 9783604712289280
1787664538.874259, NoOp Chain Depth 128 Size 0 Mode ref nolog, pipeline - train, run, start, 248314132820867752976386747761969156931, 1787664538.874250, 20, 1, 9783604712319088
1787664538.875550, NoOp Chain Depth 128 Size 0 Mode ref nolog, pipeline - train, run, end, 248314132820867752976386747761969156931, 1787664538.874250, 20, 1, 9783604713610735
1787664538.875580, NoOp Chain Depth 128 Size 0 Mode ref nolog, pipeline - train, run, start, 59663066148958504034743977344959047614, 1787664538.875571, 21, 1, 9783604713640127
1787664538.876863, NoOp Chain Depth 128 Size 0 Mode ref nolog, pipeline - train, run, end, 59663066148958504034743977344959047614, 1787664538.875571, 21, 1, 9783604714923759
1787664538.876893, NoOp Chain Depth 128 Size 0 Mode ref nolog, pipeline - train, run, start, 266228620982789013806305523827504175503, 1787664538.876885, 22, 1, 9783604714953231
1787664538.878185, NoOp Chain Depth 128 Size 0 Mode ref nolog, pipeline - train, run, end, 266228620982789013806305523827504175503, 1787664538.876885, 22, 1, 9783604716245166
1787664538.878214, NoOp Chain Depth 128 Size 0 Mode ref nolog, pipeline - train, run, start, 242951222022666974876283122606213049056, 1787664538.878206, 23, 1, 9783604716274398
1787664538.879502, NoOp Chain Depth 128 Size 0 Mode ref nolog, pipeline - train, run, end, 242951222022666974876283122606213049056, 1787664538.878206, 23, 1, 9783604717563293
1787664538.879536, NoOp Chain Depth 128 Size 0 Mode ref nolog, pipeline - train, run, start, 135321649221924274687360368743189591735, 1787664538.879527, 24, 1, 9783604717596157
1787664538.880825, NoOp Chain Depth 128 Size 0 Mode ref nolog, pipeline - train, run, end, 135321649221924274687360368743189591735, 1787664538.879527, 24, 1, 9783604718885580
