1787663801.947250, NoOp Chain Depth 8 Size 0 Mode ref nolog, pipeline, prepare, start, 9782867785920550
1787663801.949077, NoOp Chain Depth 8 Size 0 Mode ref nolog, pipeline, prepare, end, 9782867787143940
1787663801.949707, NoOp Chain Depth 8 Size 0 Mode ref nolog, pipeline - train, run, start, 314063362917455005002104082270409183105, 1787663801.949606, 1, 1, 9782867787770627
1787663801.950179, NoOp Chain Depth 8 Size 0 Mode ref nolog, pipeline - train, run, end, 314063362917455005002104082270409183105, 1787663801.949606, 1, 1, 9782867788241139
1787663801.950272, NoOp Chain Depth 8 Size 0 Mode ref nolog, pipeline - train, run, start, 74539697846527586977920347573587034329, 1787663801.950215, 2, 1, 9782867788332899
1787663801.950713, NoOp Chain Depth 8 Size 0 Mode ref nolog, pipeline - train, run, end, 74539697846527586977920347573587034329, 1787663801.950215, 2, 1, 9782867788774498
1787663801.950840, NoOp Chain Depth 8 Size 0 Mode ref nolog, pipeline - train, run, start, 109266142396492822604168783334007500684, 1787663801.950803, 3, 1, 9782867788899874
1787663801.951110, NoOp Chain Depth 8 Size 0 Mode ref nolog, pipeline - train, run, end, 109266142396492822604168783334007500684, 1787663801.950803, 3, 1, 9782867789170386
1787663801.951303, NoOp Chain Depth 8 Size 0 Mode ref nolog, pipeline - train, run, start, 204754089912750060272614176066598956551, 1787663801.951276, 4, 1, 9782867789363714
1787663801.951652, NoOp Chain Depth 8 Size 0 Mode ref nolog, pipeline - train, run, end, 204754089912750060272614176066598956551, 1787663801.951276, 4, 1, 9782867789711857
1787663801.951749, NoOp Chain Depth 8 Size 0 Mode ref nolog, pipeline - train, run, start, 227661832165981630742196486810388521817, 1787663801.951713, 5, 1, 9782867789809361
1787663801.952499, NoOp Chain Depth 8 Size 0 Mode ref nolog, pipeline - train, run, end, 227661832165981630742196486810388521817, 1787663801.951713, 5, 1, 9782867790559616
1787663801.956347, NoOp Chain Depth 8 Size 0 Mode ref nolog, pipeline - train, run, start, 7646099675680957810042582760569832473, 1787663801.952592, 6, 1, 9782867794410092
