1787831029.818094, NoOp Chain Depth 8 Size 0 Mode ref nolog, pipeline, prepare, start, 5930986901250
1787831029.818826, NoOp Chain Depth 8 Size 0 Mode ref nolog, pipeline, prepare, end, 5930987431500
1787831029.819476, NoOp Chain Depth 8 Size 0 Mode ref nolog, pipeline - train, run, start, 249263319481948627923851608747037790426, 1787831029.819413, 1, 1, 5930988080875
1787831029.819669, NoOp Chain Depth 8 Size 0 Mode ref nolog, pipeline - train, run, end, 249263319481948627923851608747037790426, 1787831029.819413, 1, 1, 5930988271625
1787831029.819724, NoOp Chain Depth 8 Size 0 Mode ref nolog, pipeline - train, run, start, 90382080751071193883063744079882177439, 1787831029.819708, 2, 1, 5930988325000
1787831029.819867, NoOp Chain Depth 8 Size 0 Mode ref nolog, pipeline - train, run, end, 90382080751071193883063744079882177439, 1787831029.819708, 2, 1, 5930988467125
1787831029.819923, NoOp Chain Depth 8 Size 0 Mode ref nolog, pipeline - train, run, start, 193672616174630544768183962757444500898, 1787831029.819901, 3, 1, 5930988527375
1787831029.820142, NoOp Chain Depth 8 Size 0 Mode ref nolog, pipeline - train, run, end, 193672616174630544768183962757444500898, 1787831029.819901, 3, 1, 5930988745250
1787831029.820199, NoOp Chain Depth 8 Size 0 Mode ref nolog, pipeline - train, run, start, 229679195263206103695901319289485406376, 1787831029.820185, 4, 1, 5930988801000
1787831029.820347, NoOp Chain Depth 8 Size 0 Mode ref nolog, pipeline - train, run, end, 229679195263206103695901319289485406376, 1787831029.820185, 4, 1, 5930988947333
1787831029.820392, NoOp Chain Depth 8 Size 0 Mode ref nolog, pipeline - train, run, start, 4978331219600855244333419554415243092, 1787831029.820377, 5, 1, 5930988995333
1787831029.820548, NoOp Chain Depth 8 Size 0 Mode ref nolog, pipeline - train, run, end, 4978331219600855244333419554415243092, 1787831029.820377, 5, 1, 5930989150166
1787831029.820595, NoOp Chain Depth 8 Size 0 Mode ref nolog, pipeline - train, run, start, 60728173243355641251491890761190997893, 1787831029.820581, 6, 1, 5930989195375
1787831029.820733, NoOp Chain Depth 8 Size 0 Mode ref nolog, pipeline - train, run, end, 60728173243355641251491890761190997893, 1787831029.820581, 6, 1, 5930989335541
1787831029.820787, NoOp Chain Depth 8 Size 0 Mode ref nolog, pipeline - train, run, start, 108527572648318430485149656466597826238, 1787831029.820772, 7, 1, 5930989387708
1787831029.820925, NoOp Chain Depth 8 Size 0 Mode ref nolog, pipeline - train, run, end, 108527572648318430485149656466597826238, 1787831029.820772, 7, 1, 5930989526416
