1787670823.190089, NoOp Chain Depth 128 Size 0 Mode ref, pipeline, prepare, start, 219000111841333
1787670823.196126, NoOp Chain Depth 128 Size 0 Mode ref, pipeline, prepare, end, 219000117544375
1787670823.196433, NoOp Chain Depth 128 Size 0 Mode ref, pipeline - train, run, start, 241871543372140404773762025088943019756, 1787670823.196404, 1, 1, 219000117845166
1787670823.196503, NoOp Chain Depth 128 Size 0 Mode ref, Ref Stage 0, run, start, 219000117910916
1787670823.196550, NoOp Chain Depth 128 Size 0 Mode ref, Ref Stage 0, run, end, 219000117955708
1787670823.196571, NoOp Chain Depth 128 Size 0 Mode ref, Ref Stage 1, run, start, 219000117978541
1787670823.196623, NoOp Chain Depth 128 Size 0 Mode ref, Ref Stage 1, run, end, 219000118028083
1787670823.196646, NoOp Chain Depth 128 Size 0 Mode ref, Ref Stage 2, run, start, 219000118054916
1787670823.196715, NoOp Chain Depth 128 Size 0 Mode ref, Ref Stage 2, run, end, 219000118123875
1787670823.196740, NoOp Chain Depth 128 Size 0 Mode ref, Ref Stage 3, run, start, 219000118145041
1787670823.196786, NoOp Chain Depth 128 Size 0 Mode ref, Ref Stage 3, run, end, 219000118192208
1787670823.196806, NoOp Chain Depth 128 Size 0 Mode ref, Ref Stage 4, run, start, 219000118212666
1787670823.196866, NoOp Chain Depth 128 Size 0 Mode ref, Ref Stage 4, run, end, 219000118270958
1787670823.196884, NoOp Chain Depth 128 Size 0 Mode ref, Ref Stage 5, run, start, 219000118288625
1787670823.196927, NoOp Chain Depth 128 Size 0 Mode ref, Ref Stage 5, run, end, 219000118331125
1787670823.196944, NoOp Chain Depth 128 Size 0 Mode ref, Ref Stage 6, run, start, 219000118350875
1787670823.196994, NoOp Chain Depth 128 Size 0 Mode ref, Ref Stage 6, run, end, 219000118399333
1787670823.197013, NoOp Chain Depth 128 Size 0 Mode ref, Ref Stage 7, run, start, 219000118419916
1787670823.197060, NoOp Chain Depth 128 Size 0 Mode ref, Ref Stage 7, run, end, 219000118465333
1787670823.197077, NoOp Chain Depth 128 Size 0 Mode ref, Ref Stage 8, run, start, 219000118481666
1787670823.197114, NoOp Chain Depth 128 Size 0 Mode ref, Ref Stage 8, run, end, 219000118518708
1787670823.197130, NoOp Chain Depth 128 Size 0 Mode ref, Ref Stage 9, run, start, 219000118535958
1787670823.197171, NoOp Chain Depth 128 Size 0 Mode ref, Ref Stage 9, run, end, 219000118575875
