1787040210.499410, NoOp Chain Depth 6 Size 0 Mode ref, pipeline, prepare, start, 341136933665583
1787040210.502388, NoOp Chain Depth 6 Size 0 Mode ref, pipeline, prepare, end, 341136935737333
1787040210.503840, NoOp Chain Depth 6 Size 0 Mode ref, pipeline - train, run, start, 80183988496970826822675521233464069730, 1787040210.503698, 1, 1, 341136937216166
1787040210.504285, NoOp Chain Depth 6 Size 0 Mode ref, Ref Stage 0, run, start, 341136937633000
1787040210.504456, NoOp Chain Depth 6 Size 0 Mode ref, Ref Stage 0, run, end, 341136937794250
1787040210.504651, NoOp Chain Depth 6 Size 0 Mode ref, Ref Stage 1, run, start, 341136937998166
1787040210.504949, NoOp Chain Depth 6 Size 0 Mode ref, Ref Stage 1, run, end, 341136938290541
1787040210.505170, NoOp Chain Depth 6 Size 0 Mode ref, Ref Stage 2, run, start, 341136938510708
1787040210.505370, NoOp Chain Depth 6 Size 0 Mode ref, Ref Stage 2, run, end, 341136938712250
1787040210.505590, NoOp Chain Depth 6 Size 0 Mode ref, Ref Stage 3, run, start, 341136938928791
1787040210.505772, NoOp Chain Depth 6 Size 0 Mode ref, Ref Stage 3, run, end, 341136939109541
1787040210.505928, NoOp Chain Depth 6 Size 0 Mode ref, Ref Stage 4, run, start, 341136939265208
1787040210.506136, NoOp Chain Depth 6 Size 0 Mode ref, Ref Stage 4, run, end, 341136939475000
1787040210.506289, NoOp Chain Depth 6 Size 0 Mode ref, Ref Stage 5, run, start, 341136939626125
1787040210.506477, NoOp Chain Depth 6 Size 0 Mode ref, Ref Stage 5, run, end, 341136939814750
1787040210.506620, NoOp Chain Depth 6 Size 0 Mode ref, pipeline - train, run, end, 80183988496970826822675521233464069730, 1787040210.503698, 1, 1, 341136939957166
1787040210.506998, NoOp Chain Depth 6 Size 0 Mode ref, pipeline - train, run, start, 143311844684283869848247403414794027988, 1787040210.506898, 2, 1, 341136940335166
1787040210.507171, NoOp Chain Depth 6 Size 0 Mode ref, Ref Stage 0, run, start, 341136940509000
1787040210.507265, NoOp Chain Depth 6 Size 0 Mode ref, Ref Stage 0, run, end, 341136940599583
1787040210.507480, NoOp Chain Depth 6 Size 0 Mode ref, Ref Stage 1, run, start, 341136940814666
1787040210.507589, NoOp Chain Depth 6 Size 0 Mode ref, Ref Stage 1, run, end, 341136940924041
1787040210.507705, NoOp Chain Depth 6 Size 0 Mode ref, Ref Stage 2, run, start, 341136941040166
1787040210.507856, NoOp Chain Depth 6 Size 0 Mode ref, Ref Stage 2, run, end, 341136941192000
1787040210.507979, NoOp Chain Depth 6 Size 0 Mode ref, Ref Stage 3, run, start, 341136941314125
1787040210.508128, NoOp Chain Depth 6 Size 0 Mode ref, Ref Stage 3, run, end, 341136941463166
1787040210.508184, NoOp Chain Depth 6 Size 0 Mode ref, Ref Stage 4, run, start, 341136941517583
1787040210.508254, NoOp Chain Depth 6 Size 0 Mode ref, Ref Stage 4, run, end, 341136941587791
1787040210.508305, NoOp Chain Depth 6 Size 0 Mode ref, Ref Stage 5, run, start, 341136941637875
1787040210.508368, NoOp Chain Depth 6 Size 0 Mode ref, Ref Stage 5, run, end, 341136941701916
1787040210.508417, NoOp Chain Depth 6 Size 0 Mode ref, pipeline - train, run, end, 143311844684283869848247403414794027988, 1787040210.506898, 2, 1, 341136941751000
1787040210.508861, NoOp Chain Depth 6 Size 0 Mode ref, pipeline - train, run, start, 306711748427996500145829955523387761447, 1787040210.508720, 3, 1, 341136942196541
1787040210.509069, NoOp Chain Depth 6 Size 0 Mode ref, Ref Stage 0, run, start, 341136942405500
