1787733427.750147, NoOp Chain Depth 10 Size 10485760 Mode ref, pipeline, prepare, start, 9852493588691277
1787733427.752175, NoOp Chain Depth 10 Size 10485760 Mode ref, pipeline, prepare, end, 9852493590242187
1787733427.752590, NoOp Chain Depth 10 Size 10485760 Mode ref, pipeline - train, run, start, 171523754511144015730655897258662450490, 1787733427.752558, 1, 1, 9852493590653770
1787733427.752648, NoOp Chain Depth 10 Size 10485760 Mode ref, Ref Stage 0, run, start, 9852493590718330
1787733427.752705, NoOp Chain Depth 10 Size 10485760 Mode ref, Ref Stage 0, run, end, 9852493590766154
1787733427.752731, NoOp Chain Depth 10 Size 10485760 Mode ref, Ref Stage 1, run, start, 9852493590795146
1787733427.752766, NoOp Chain Depth 10 Size 10485760 Mode ref, Ref Stage 1, run, end, 9852493590826378
1787733427.752788, NoOp Chain Depth 10 Size 10485760 Mode ref, Ref Stage 2, run, start, 9852493590851802
1787733427.752817, NoOp Chain Depth 10 Size 10485760 Mode ref, Ref Stage 2, run, end, 9852493590877082
1787733427.752837, NoOp Chain Depth 10 Size 10485760 Mode ref, Ref Stage 3, run, start, 9852493590899610
1787733427.752864, NoOp Chain Depth 10 Size 10485760 Mode ref, Ref Stage 3, run, end, 9852493590923226
1787733427.752883, NoOp Chain Depth 10 Size 10485760 Mode ref, Ref Stage 4, run, start, 9852493590945546
1787733427.752909, NoOp Chain Depth 10 Size 10485760 Mode ref, Ref Stage 4, run, end, 9852493590968410
1787733427.752927, NoOp Chain Depth 10 Size 10485760 Mode ref, Ref Stage 5, run, start, 9852493590989321
1787733427.752955, NoOp Chain Depth 10 Size 10485760 Mode ref, Ref Stage 5, run, end, 9852493591014873
1787733427.752976, NoOp Chain Depth 10 Size 10485760 Mode ref, Ref Stage 6, run, start, 9852493591038665
1787733427.753014, NoOp Chain Depth 10 Size 10485760 Mode ref, Ref Stage 6, run, end, 9852493591073945
1787733427.753033, NoOp Chain Depth 10 Size 10485760 Mode ref, Ref Stage 7, run, start, 9852493591095033
1787733427.753058, NoOp Chain Depth 10 Size 10485760 Mode ref, Ref Stage 7, run, end, 9852493591117113
1787733427.753075, NoOp Chain Depth 10 Size 10485760 Mode ref, Ref Stage 8, run, start, 9852493591137337
1787733427.753099, NoOp Chain Depth 10 Size 10485760 Mode ref, Ref Stage 8, run, end, 9852493591158889
1787733427.753117, NoOp Chain Depth 10 Size 10485760 Mode ref, Ref Stage 9, run, start, 9852493591178713
1787733427.753139, NoOp Chain Depth 10 Size 10485760 Mode ref, Ref Stage 9, run, end, 9852493591198889
1787733427.753157, NoOp Chain Depth 10 Size 10485760 Mode ref, pipeline - train, run, end, 171523754511144015730655897258662450490, 1787733427.752558, 1, 1, 9852493591219369
1787733427.753204, NoOp Chain Depth 10 Size 10485760 Mode ref, pipeline - train, run, start, 237977409462855265416984483997262754739, 1787733427.753188, 2, 1, 9852493591264473
1787733427.753233, NoOp Chain Depth 10 Size 10485760 Mode ref, Ref Stage 0, run, start, 9852493591293817
1787733427.753257, NoOp Chain Depth 10 Size 10485760 Mode ref, Ref Stage 0, run, end, 9852493591316249
1787733427.753275, NoOp Chain Depth 10 Size 10485760 Mode ref, Ref Stage 1, run, start, 9852493591335657
1787733427.753299, NoOp Chain Depth 10 Size 10485760 Mode ref, Ref Stage 1, run, end, 9852493591358425
1787733427.753317, NoOp Chain Depth 10 Size 10485760 Mode ref, Ref Stage 2, run, start, 9852493591378249
1787733427.753340, NoOp Chain Depth 10 Size 10485760 Mode ref, Ref Stage 2, run, end, 9852493591399929
1787733427.753359, NoOp Chain Depth 10 Size 10485760 Mode ref, Ref Stage 3, run, start, 9852493591419289
1787733427.753382, NoOp Chain Depth 10 Size 10485760 Mode ref, Ref Stage 3, run, end, 9852493591441337
1787733427.753400, NoOp Chain Depth 10 Size 10485760 Mode ref, Ref Stage 4, run, start, 9852493591460793
1787733427.753422, NoOp Chain Depth 10 Size 10485760 Mode ref, Ref Stage 4, run, end, 9852493591481753
1787733427.753441, NoOp Chain Depth 10 Size 10485760 Mode ref, Ref Stage 5, run, start, 9852493591501705
1787733427.753464, NoOp Chain Depth 10 Size 10485760 Mode ref, Ref Stage 5, run, end, 9852493591522953
1787733427.753482, NoOp Chain Depth 10 Size 10485760 Mode ref, Ref Stage 6, run, start, 9852493591542889
1787733427.753511, NoOp Chain Depth 10 Size 10485760 Mode ref, Ref Stage 6, run, end, 9852493591570361
1787733427.753529, NoOp Chain Depth 10 Size 10485760 Mode ref, Ref Stage 7, run, start, 9852493591589416
1787733427.753552, NoOp Chain Depth 10 Size 10485760 Mode ref, Ref Stage 7, run, end, 9852493591611288
1787733427.753570, NoOp Chain Depth 10 Size 10485760 Mode ref, Ref Stage 8, run, start, 9852493591630616
1787733427.753593, NoOp Chain Depth 10 Size 10485760 Mode ref, Ref Stage 8, run, end, 9852493591652408
1787733427.753612, NoOp Chain Depth 10 Size 10485760 Mode ref, Ref Stage 9, run, start, 9852493591672520
1787733427.753634, NoOp Chain Depth 10 Size 10485760 Mode ref, Ref Stage 9, run, end, 9852493591694008
