1787733414.423170, NoOp Chain Depth 10 Size 1048576 Mode copy, pipeline, prepare, start, 9852480261708834
1787733414.425085, NoOp Chain Depth 10 Size 1048576 Mode copy, pipeline, prepare, end, 9852480263151551
1787733414.425480, NoOp Chain Depth 10 Size 1048576 Mode copy, pipeline - train, run, start, 337623239746376325643127176789525046128, 1787733414.425442, 1, 1, 9852480263543183
1787733414.425538, NoOp Chain Depth 10 Size 1048576 Mode copy, Copy Stage 0, run, start, 9852480263607086
1787733414.425597, NoOp Chain Depth 10 Size 1048576 Mode copy, Copy Stage 0, run, end, 9852480263659118
1787733414.425624, NoOp Chain Depth 10 Size 1048576 Mode copy, Copy Stage 1, run, start, 9852480263687950
1787733414.426334, NoOp Chain Depth 10 Size 1048576 Mode copy, Copy Stage 1, run, end, 9852480264397453
1787733414.426359, NoOp Chain Depth 10 Size 1048576 Mode copy, Copy Stage 2, run, start, 9852480264422845
1787733414.426996, NoOp Chain Depth 10 Size 1048576 Mode copy, Copy Stage 2, run, end, 9852480265059084
1787733414.427018, NoOp Chain Depth 10 Size 1048576 Mode copy, Copy Stage 3, run, start, 9852480265082460
1787733414.427645, NoOp Chain Depth 10 Size 1048576 Mode copy, Copy Stage 3, run, end, 9852480265707723
1787733414.427674, NoOp Chain Depth 10 Size 1048576 Mode copy, Copy Stage 4, run, start, 9852480265737595
1787733414.428290, NoOp Chain Depth 10 Size 1048576 Mode copy, Copy Stage 4, run, end, 9852480266352458
1787733414.428313, NoOp Chain Depth 10 Size 1048576 Mode copy, Copy Stage 5, run, start, 9852480266376234
1787733414.429001, NoOp Chain Depth 10 Size 1048576 Mode copy, Copy Stage 5, run, end, 9852480267063608
1787733414.429022, NoOp Chain Depth 10 Size 1048576 Mode copy, Copy Stage 6, run, start, 9852480267085896
1787733414.429648, NoOp Chain Depth 10 Size 1048576 Mode copy, Copy Stage 6, run, end, 9852480267710135
1787733414.429676, NoOp Chain Depth 10 Size 1048576 Mode copy, Copy Stage 7, run, start, 9852480267740103
1787733414.430282, NoOp Chain Depth 10 Size 1048576 Mode copy, Copy Stage 7, run, end, 9852480268343798
1787733414.430310, NoOp Chain Depth 10 Size 1048576 Mode copy, Copy Stage 8, run, start, 9852480268372950
1787733414.430937, NoOp Chain Depth 10 Size 1048576 Mode copy, Copy Stage 8, run, end, 9852480268998453
1787733414.430963, NoOp Chain Depth 10 Size 1048576 Mode copy, Copy Stage 9, run, start, 9852480269025813
1787733414.431578, NoOp Chain Depth 10 Size 1048576 Mode copy, Copy Stage 9, run, end, 9852480269640116
1787733414.431606, NoOp Chain Depth 10 Size 1048576 Mode copy, pipeline - train, run, end, 337623239746376325643127176789525046128, 1787733414.425442, 1, 1, 9852480269670692
1787733414.431668, NoOp Chain Depth 10 Size 1048576 Mode copy, pipeline - train, run, start, 52959391805726055478838953712076528686, 1787733414.431649, 2, 1, 9852480269728868
1787733414.431701, NoOp Chain Depth 10 Size 1048576 Mode copy, Copy Stage 0, run, start, 9852480269762308
1787733414.431730, NoOp Chain Depth 10 Size 1048576 Mode copy, Copy Stage 0, run, end, 9852480269790708
1787733414.431752, NoOp Chain Depth 10 Size 1048576 Mode copy, Copy Stage 1, run, start, 9852480269813540
1787733414.431826, NoOp Chain Depth 10 Size 1048576 Mode copy, Copy Stage 1, run, end, 9852480269888612
1787733414.431852, NoOp Chain Depth 10 Size 1048576 Mode copy, Copy Stage 2, run, start, 9852480269912916
1787733414.431920, NoOp Chain Depth 10 Size 1048576 Mode copy, Copy Stage 2, run, end, 9852480269981219
1787733414.431945, NoOp Chain Depth 10 Size 1048576 Mode copy, Copy Stage 3, run, start, 9852480270006931
1787733414.432014, NoOp Chain Depth 10 Size 1048576 Mode copy, Copy Stage 3, run, end, 9852480270075091
