1787733377.105902, NoOp Chain Depth 10 Size 1024 Mode copy, pipeline, prepare, start, 9852442944440601
1787733377.107812, NoOp Chain Depth 10 Size 1024 Mode copy, pipeline, prepare, end, 9852442945877462
1787733377.108259, NoOp Chain Depth 10 Size 1024 Mode copy, pipeline - train, run, start, 65408608179347095125352983818413633180, 1787733377.108227, 1, 1, 9852442946322549
1787733377.108319, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 0, run, start, 9852442946388229
1787733377.108375, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 0, run, end, 9852442946436517
1787733377.108403, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 1, run, start, 9852442946466181
1787733377.108468, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 1, run, end, 9852442946528405
1787733377.108490, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 2, run, start, 9852442946553781
1787733377.108532, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 2, run, end, 9852442946591605
1787733377.108552, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 3, run, start, 9852442946613941
1787733377.108585, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 3, run, end, 9852442946645237
1787733377.108606, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 4, run, start, 9852442946668421
1787733377.108638, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 4, run, end, 9852442946697573
1787733377.108657, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 5, run, start, 9852442946719525
1787733377.108688, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 5, run, end, 9852442946747701
1787733377.108706, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 6, run, start, 9852442946768677
1787733377.108737, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 6, run, end, 9852442946796309
1787733377.108755, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 7, run, start, 9852442946817669
1787733377.108785, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 7, run, end, 9852442946844309
1787733377.108803, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 8, run, start, 9852442946865636
1787733377.108833, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 8, run, end, 9852442946892132
1787733377.108851, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 9, run, start, 9852442946913412
1787733377.108880, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 9, run, end, 9852442946939956
1787733377.108898, NoOp Chain Depth 10 Size 1024 Mode copy, pipeline - train, run, end, 65408608179347095125352983818413633180, 1787733377.108227, 1, 1, 9852442946960580
1787733377.108947, NoOp Chain Depth 10 Size 1024 Mode copy, pipeline - train, run, start, 8237688425283864913071288027760643059, 1787733377.108930, 2, 1, 9852442947007236
1787733377.108977, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 0, run, start, 9852442947038036
1787733377.109001, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 0, run, end, 9852442947060916
1787733377.109019, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 1, run, start, 9852442947080692
1787733377.109046, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 1, run, end, 9852442947106132
1787733377.109066, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 2, run, start, 9852442947126436
1787733377.109093, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 2, run, end, 9852442947152180
1787733377.109111, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 3, run, start, 9852442947172356
1787733377.109138, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 3, run, end, 9852442947197412
1787733377.109156, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 4, run, start, 9852442947217172
1787733377.109182, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 4, run, end, 9852442947241540
1787733377.109201, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 5, run, start, 9852442947261892
1787733377.109227, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 5, run, end, 9852442947286548
1787733377.109245, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 6, run, start, 9852442947306276
1787733377.109271, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 6, run, end, 9852442947330676
1787733377.109285, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 7, run, start, 9852442947345908
1787733377.109324, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 7, run, end, 9852442947384115
1787733377.109344, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 8, run, start, 9852442947404531
1787733377.109370, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 8, run, end, 9852442947429571
1787733377.109388, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 9, run, start, 9852442947449203
1787733377.109414, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 9, run, end, 9852442947473379
1787733377.109432, NoOp Chain Depth 10 Size 1024 Mode copy, pipeline - train, run, end, 8237688425283864913071288027760643059, 1787733377.108930, 2, 1, 9852442947492419
1787733377.109470, NoOp Chain Depth 10 Size 1024 Mode copy, pipeline - train, run, start, 133271808463568382569867922622913881819, 1787733377.109458, 3, 1, 9852442947530291
1787733377.109493, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 0, run, start, 9852442947554067
1787733377.109515, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 0, run, end, 9852442947574659
1787733377.109533, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 1, run, start, 9852442947593859
1787733377.109560, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 1, run, end, 9852442947619651
1787733377.109579, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 2, run, start, 9852442947639171
1787733377.109604, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 2, run, end, 9852442947663187
1787733377.109622, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 3, run, start, 9852442947683315
1787733377.109649, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 3, run, end, 9852442947708243
1787733377.109667, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 4, run, start, 9852442947728083
1787733377.109694, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 4, run, end, 9852442947752835
1787733377.109712, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 5, run, start, 9852442947772611
1787733377.109738, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 5, run, end, 9852442947797171
1787733377.109756, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 6, run, start, 9852442947816899
1787733377.109782, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 6, run, end, 9852442947840931
1787733377.109800, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 7, run, start, 9852442947860435
1787733377.109826, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 7, run, end, 9852442947885171
1787733377.109844, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 8, run, start, 9852442947905107
1787733377.109871, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 8, run, end, 9852442947930242
1787733377.109889, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 9, run, start, 9852442947950210
1787733377.109915, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 9, run, end, 9852442947974354
1787733377.109933, NoOp Chain Depth 10 Size 1024 Mode copy, pipeline - train, run, end, 133271808463568382569867922622913881819, 1787733377.109458, 3, 1, 9852442947993682
1787733377.109976, NoOp Chain Depth 10 Size 1024 Mode copy, pipeline - train, run, start, 338004269602788438546755234435176651225, 1787733377.109965, 4, 1, 9852442948036546
1787733377.110001, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 0, run, start, 9852442948061954
1787733377.110024, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 0, run, end, 9852442948083394
1787733377.110043, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 1, run, start, 9852442948103954
1787733377.110070, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 1, run, end, 9852442948129634
1787733377.110089, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 2, run, start, 9852442948149826
1787733377.110115, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 2, run, end, 9852442948174450
1787733377.110133, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 3, run, start, 9852442948194434
1787733377.110164, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 3, run, end, 9852442948223666
1787733377.110183, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 4, run, start, 9852442948243618
1787733377.110209, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 4, run, end, 9852442948268370
1787733377.110228, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 5, run, start, 9852442948288466
1787733377.110254, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 5, run, end, 9852442948313186
1787733377.110272, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 6, run, start, 9852442948333442
1787733377.110299, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 6, run, end, 9852442948358066
1787733377.110317, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 7, run, start, 9852442948377650
1787733377.110343, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 7, run, end, 9852442948402930
1787733377.110362, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 8, run, start, 9852442948422658
1787733377.110388, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 8, run, end, 9852442948447762
1787733377.110407, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 9, run, start, 9852442948468353
1787733377.110433, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 9, run, end, 9852442948492193
1787733377.110451, NoOp Chain Depth 10 Size 1024 Mode copy, pipeline - train, run, end, 338004269602788438546755234435176651225, 1787733377.109965, 4, 1, 9852442948511105
1787733377.110485, NoOp Chain Depth 10 Size 1024 Mode copy, pipeline - train, run, start, 192395560537635330422711805469807799356, 1787733377.110474, 5, 1, 9852442948544881
1787733377.110509, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 0, run, start, 9852442948570273
1787733377.110532, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 0, run, end, 9852442948591457
1787733377.110550, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 1, run, start, 9852442948611281
1787733377.110577, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 1, run, end, 9852442948636161
1787733377.110596, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 2, run, start, 9852442948656657
1787733377.110622, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 2, run, end, 9852442948681489
1787733377.110640, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 3, run, start, 9852442948700961
1787733377.110666, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 3, run, end, 9852442948724833
1787733377.110684, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 4, run, start, 9852442948744689
1787733377.110709, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 4, run, end, 9852442948768945
1787733377.110728, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 5, run, start, 9852442948789329
1787733377.110755, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 5, run, end, 9852442948814273
1787733377.110773, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 6, run, start, 9852442948834145
1787733377.110798, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 6, run, end, 9852442948857761
1787733377.110817, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 7, run, start, 9852442948877905
1787733377.110843, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 7, run, end, 9852442948902785
1787733377.110862, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 8, run, start, 9852442948922225
1787733377.110888, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 8, run, end, 9852442948947185
1787733377.110906, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 9, run, start, 9852442948967009
1787733377.110931, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 9, run, end, 9852442948990945
