1787733380.053717, NoOp Chain Depth 10 Size 1024 Mode copy, pipeline, prepare, start, 9852445892243441
1787733380.055652, NoOp Chain Depth 10 Size 1024 Mode copy, pipeline, prepare, end, 9852445893718414
1787733380.056060, NoOp Chain Depth 10 Size 1024 Mode copy, pipeline - train, run, start, 29959415075117704388411803882034211385, 1787733380.056024, 1, 1, 9852445894122413
1787733380.056117, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 0, run, start, 9852445894186829
1787733380.056174, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 0, run, end, 9852445894234909
1787733380.056199, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 1, run, start, 9852445894262925
1787733380.056277, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 1, run, end, 9852445894336877
1787733380.056299, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 2, run, start, 9852445894363117
1787733380.056341, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 2, run, end, 9852445894401053
1787733380.056361, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 3, run, start, 9852445894423501
1787733380.056394, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 3, run, end, 9852445894453869
1787733380.056415, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 4, run, start, 9852445894477325
1787733380.056447, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 4, run, end, 9852445894506301
1787733380.056466, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 5, run, start, 9852445894527725
1787733380.056496, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 5, run, end, 9852445894555949
1787733380.056515, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 6, run, start, 9852445894580477
1787733380.056549, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 6, run, end, 9852445894608605
1787733380.056567, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 7, run, start, 9852445894629341
1787733380.056596, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 7, run, end, 9852445894655836
1787733380.056615, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 8, run, start, 9852445894677404
1787733380.056644, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 8, run, end, 9852445894703516
1787733380.056663, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 9, run, start, 9852445894724636
1787733380.056691, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 9, run, end, 9852445894750284
1787733380.056709, NoOp Chain Depth 10 Size 1024 Mode copy, pipeline - train, run, end, 29959415075117704388411803882034211385, 1787733380.056024, 1, 1, 9852445894771468
1787733380.056757, NoOp Chain Depth 10 Size 1024 Mode copy, pipeline - train, run, start, 97674173310077264888941602541671569650, 1787733380.056741, 2, 1, 9852445894817916
1787733380.056787, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 0, run, start, 9852445894847100
1787733380.056809, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 0, run, end, 9852445894869036
1787733380.056828, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 1, run, start, 9852445894889244
1787733380.056855, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 1, run, end, 9852445894915068
1787733380.056874, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 2, run, start, 9852445894935020
1787733380.056901, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 2, run, end, 9852445894960028
1787733380.056919, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 3, run, start, 9852445894979772
1787733380.056948, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 3, run, end, 9852445895007644
1787733380.056962, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 4, run, start, 9852445895023884
1787733380.057001, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 4, run, end, 9852445895060860
1787733380.057021, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 5, run, start, 9852445895082332
1787733380.057047, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 5, run, end, 9852445895106780
1787733380.057065, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 6, run, start, 9852445895126476
1787733380.057092, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 6, run, end, 9852445895151404
1787733380.057106, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 7, run, start, 9852445895166556
1787733380.057143, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 7, run, end, 9852445895203275
1787733380.057163, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 8, run, start, 9852445895223787
1787733380.057188, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 8, run, end, 9852445895247739
1787733380.057207, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 9, run, start, 9852445895268043
1787733380.057233, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 9, run, end, 9852445895292059
1787733380.057251, NoOp Chain Depth 10 Size 1024 Mode copy, pipeline - train, run, end, 97674173310077264888941602541671569650, 1787733380.056741, 2, 1, 9852445895312059
1787733380.057291, NoOp Chain Depth 10 Size 1024 Mode copy, pipeline - train, run, start, 245032989353968622176311473399869456465, 1787733380.057279, 3, 1, 9852445895351307
1787733380.057315, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 0, run, start, 9852445895376299
1787733380.057338, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 0, run, end, 9852445895397883
1787733380.057357, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 1, run, start, 9852445895417771
1787733380.057384, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 1, run, end, 9852445895443643
1787733380.057402, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 2, run, start, 9852445895462699
1787733380.057429, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 2, run, end, 9852445895487803
1787733380.057447, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 3, run, start, 9852445895507691
1787733380.057473, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 3, run, end, 9852445895532171
1787733380.057492, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 4, run, start, 9852445895552283
1787733380.057517, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 4, run, end, 9852445895576315
1787733380.057535, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 5, run, start, 9852445895595531
1787733380.057561, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 5, run, end, 9852445895619931
1787733380.057579, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 6, run, start, 9852445895639979
1787733380.057605, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 6, run, end, 9852445895663947
1787733380.057623, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 7, run, start, 9852445895683291
1787733380.057648, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 7, run, end, 9852445895707562
1787733380.057666, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 8, run, start, 9852445895727002
1787733380.057692, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 8, run, end, 9852445895751594
1787733380.057711, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 9, run, start, 9852445895771306
1787733380.057735, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 9, run, end, 9852445895794410
1787733380.057753, NoOp Chain Depth 10 Size 1024 Mode copy, pipeline - train, run, end, 245032989353968622176311473399869456465, 1787733380.057279, 3, 1, 9852445895813434
1787733380.057788, NoOp Chain Depth 10 Size 1024 Mode copy, pipeline - train, run, start, 235040807282860007646349161211553399456, 1787733380.057777, 4, 1, 9852445895848602
1787733380.057816, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 0, run, start, 9852445895876890
1787733380.057839, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 0, run, end, 9852445895898378
1787733380.057858, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 1, run, start, 9852445895918554
1787733380.057884, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 1, run, end, 9852445895942698
1787733380.057902, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 2, run, start, 9852445895962378
1787733380.057928, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 2, run, end, 9852445895987034
1787733380.057948, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 3, run, start, 9852445896008202
1787733380.057978, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 3, run, end, 9852445896037866
1787733380.057997, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 4, run, start, 9852445896057418
1787733380.058022, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 4, run, end, 9852445896081786
1787733380.058041, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 5, run, start, 9852445896101370
1787733380.058066, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 5, run, end, 9852445896125626
1787733380.058084, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 6, run, start, 9852445896145066
1787733380.058110, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 6, run, end, 9852445896169274
1787733380.058128, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 7, run, start, 9852445896188698
1787733380.058153, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 7, run, end, 9852445896213018
1787733380.058172, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 8, run, start, 9852445896232634
1787733380.058197, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 8, run, end, 9852445896256841
1787733380.058216, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 9, run, start, 9852445896276633
1787733380.058241, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 9, run, end, 9852445896300825
1787733380.058259, NoOp Chain Depth 10 Size 1024 Mode copy, pipeline - train, run, end, 235040807282860007646349161211553399456, 1787733380.057777, 4, 1, 9852445896320329
1787733380.058295, NoOp Chain Depth 10 Size 1024 Mode copy, pipeline - train, run, start, 268842229612574761220404079406242768551, 1787733380.058284, 5, 1, 9852445896354745
1787733380.058319, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 0, run, start, 9852445896379321
1787733380.058341, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 0, run, end, 9852445896400649
1787733380.058360, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 1, run, start, 9852445896420729
1787733380.058385, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 1, run, end, 9852445896444569
1787733380.058403, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 2, run, start, 9852445896464441
1787733380.058429, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 2, run, end, 9852445896488665
1787733380.058447, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 3, run, start, 9852445896508169
1787733380.058473, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 3, run, end, 9852445896532617
1787733380.058492, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 4, run, start, 9852445896552633
1787733380.058517, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 4, run, end, 9852445896576601
1787733380.058535, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 5, run, start, 9852445896596185
1787733380.058561, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 5, run, end, 9852445896620441
1787733380.058579, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 6, run, start, 9852445896640169
1787733380.058605, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 6, run, end, 9852445896664537
1787733380.058624, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 7, run, start, 9852445896684649
1787733380.058649, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 7, run, end, 9852445896708585
1787733380.058668, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 8, run, start, 9852445896728777
1787733380.058694, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 8, run, end, 9852445896753081
1787733380.058712, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 9, run, start, 9852445896773001
1787733380.058737, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 9, run, end, 9852445896796041
1787733380.058754, NoOp Chain Depth 10 Size 1024 Mode copy, pipeline - train, run, end, 268842229612574761220404079406242768551, 1787733380.058284, 5, 1, 9852445896815176
1787733380.058789, NoOp Chain Depth 10 Size 1024 Mode copy, pipeline - train, run, start, 270798101331847298398863371352829463515, 1787733380.058778, 6, 1, 9852445896849448
1787733380.058815, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 0, run, start, 9852445896876216
1787733380.058838, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 0, run, end, 9852445896897736
1787733380.058857, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 1, run, start, 9852445896917960
1787733380.058883, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 1, run, end, 9852445896942104
1787733380.058901, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 2, run, start, 9852445896961704
1787733380.058927, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 2, run, end, 9852445896986328
1787733380.058947, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 3, run, start, 9852445897007032
1787733380.058973, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 3, run, end, 9852445897032264
1787733380.058991, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 4, run, start, 9852445897051448
1787733380.059016, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 4, run, end, 9852445897075784
1787733380.059035, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 5, run, start, 9852445897095512
1787733380.059061, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 5, run, end, 9852445897120024
1787733380.059079, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 6, run, start, 9852445897139656
1787733380.059104, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 6, run, end, 9852445897163688
1787733380.059122, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 7, run, start, 9852445897183400
1787733380.059148, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 7, run, end, 9852445897207736
1787733380.059167, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 8, run, start, 9852445897227464
1787733380.059193, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 8, run, end, 9852445897252184
1787733380.059211, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 9, run, start, 9852445897272056
1787733380.059236, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 9, run, end, 9852445897295672
1787733380.059254, NoOp Chain Depth 10 Size 1024 Mode copy, pipeline - train, run, end, 270798101331847298398863371352829463515, 1787733380.058778, 6, 1, 9852445897315240
1787733380.059288, NoOp Chain Depth 10 Size 1024 Mode copy, pipeline - train, run, start, 137750506184901323508376755636851934272, 1787733380.059278, 7, 1, 9852445897347960
1787733380.059311, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 0, run, start, 9852445897371879
1787733380.059334, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 0, run, end, 9852445897393271
1787733380.059352, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 1, run, start, 9852445897412823
1787733380.059379, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 1, run, end, 9852445897438999
1787733380.059398, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 2, run, start, 9852445897458535
1787733380.059424, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 2, run, end, 9852445897483239
1787733380.059442, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 3, run, start, 9852445897502663
1787733380.059467, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 3, run, end, 9852445897526647
1787733380.059485, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 4, run, start, 9852445897546023
1787733380.059511, NoOp Chain Depth 10 Size 1024 Mode copy, Copy Stage 4, run, end, 9852445897570599
