1787733429.214876, NoOp Chain Depth 10 Size 10485760 Mode ref, pipeline, prepare, start, 9852495053430588
1787733429.217101, NoOp Chain Depth 10 Size 10485760 Mode ref, pipeline, prepare, end, 9852495055168281
1787733429.217531, NoOp Chain Depth 10 Size 10485760 Mode ref, pipeline - train, run, start, 107447454758916476809341901607409715804, 1787733429.217495, 1, 1, 9852495055593528
1787733429.217588, NoOp Chain Depth 10 Size 10485760 Mode ref, Ref Stage 0, run, start, 9852495055656840
1787733429.217643, NoOp Chain Depth 10 Size 10485760 Mode ref, Ref Stage 0, run, end, 9852495055704392
1787733429.217670, NoOp Chain Depth 10 Size 10485760 Mode ref, Ref Stage 1, run, start, 9852495055733128
1787733429.217704, NoOp Chain Depth 10 Size 10485760 Mode ref, Ref Stage 1, run, end, 9852495055764040
1787733429.217725, NoOp Chain Depth 10 Size 10485760 Mode ref, Ref Stage 2, run, start, 9852495055788216
1787733429.217754, NoOp Chain Depth 10 Size 10485760 Mode ref, Ref Stage 2, run, end, 9852495055814088
1787733429.217774, NoOp Chain Depth 10 Size 10485760 Mode ref, Ref Stage 3, run, start, 9852495055836232
1787733429.217800, NoOp Chain Depth 10 Size 10485760 Mode ref, Ref Stage 3, run, end, 9852495055859864
1787733429.217819, NoOp Chain Depth 10 Size 10485760 Mode ref, Ref Stage 4, run, start, 9852495055881224
1787733429.217844, NoOp Chain Depth 10 Size 10485760 Mode ref, Ref Stage 4, run, end, 9852495055903352
1787733429.217862, NoOp Chain Depth 10 Size 10485760 Mode ref, Ref Stage 5, run, start, 9852495055924760
1787733429.217888, NoOp Chain Depth 10 Size 10485760 Mode ref, Ref Stage 5, run, end, 9852495055947576
1787733429.217905, NoOp Chain Depth 10 Size 10485760 Mode ref, Ref Stage 6, run, start, 9852495055967160
1787733429.217930, NoOp Chain Depth 10 Size 10485760 Mode ref, Ref Stage 6, run, end, 9852495055989496
1787733429.217952, NoOp Chain Depth 10 Size 10485760 Mode ref, Ref Stage 7, run, start, 9852495056014184
1787733429.217979, NoOp Chain Depth 10 Size 10485760 Mode ref, Ref Stage 7, run, end, 9852495056038023
1787733429.217996, NoOp Chain Depth 10 Size 10485760 Mode ref, Ref Stage 8, run, start, 9852495056058663
1787733429.218021, NoOp Chain Depth 10 Size 10485760 Mode ref, Ref Stage 8, run, end, 9852495056080423
1787733429.218039, NoOp Chain Depth 10 Size 10485760 Mode ref, Ref Stage 9, run, start, 9852495056101335
1787733429.218063, NoOp Chain Depth 10 Size 10485760 Mode ref, Ref Stage 9, run, end, 9852495056121943
1787733429.218081, NoOp Chain Depth 10 Size 10485760 Mode ref, pipeline - train, run, end, 107447454758916476809341901607409715804, 1787733429.217495, 1, 1, 9852495056143847
1787733429.218128, NoOp Chain Depth 10 Size 10485760 Mode ref, pipeline - train, run, start, 147179613187263499851888339064573197989, 1787733429.218113, 2, 1, 9852495056188583
